distribution,true_mean,true_variance,n,rep,method,lower,upper,width,sqrt_n_width,normalized_halfwidth,covered,empty_center_component,backend,runtime_seconds,score_evaluations,adjacent_component_width,full_set_diameter,largest_component_width,topology_component_count,topology_scan_points,topology_point_budget_reached
Bernoulli(0.1),0.1,0.09,3000,7,Efficient betting,0.07866820161799673,0.10535212982840134,0.026683928210404606,1.4615389403687062,2.4358982339478437,True,False,adaptive-topology-multiresolution,0.0044773970730602,31,0.0266842099566757,0.026683928210404606,0.026683928210404606,1.0,134.0,0.0
Bernoulli(0.1),0.1,0.09,3000,7,STaR betting,0.0777303598332418,0.1055946118205124,0.0278642519872706,1.526187936143628,2.54364656023938,True,False,local-batched-bisection,0.0012314089108258,31,,,,,,
Bernoulli(0.1),0.1,0.09,10000,7,Common-clock Efficient betting,0.0902754945615924,0.1053641442295145,0.0150886496679221,1.5088649667922105,2.514774944653684,True,False,monotone-common-clock-inversion,0.0117877211887389,123,0.0150886496679221,0.0150886496679221,0.0150886496679221,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,7,Common-clock STaR betting,0.0897335088743274,0.1054101550465484,0.0156766461722209,1.5676646172220934,2.6127743620368222,True,False,monotone-common-clock-inversion,0.0028894040733575,123,0.0156766461722209,0.0156766461722209,0.0156766461722209,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,7,Efficient betting,0.09013066998067401,0.10530552301101012,0.01517485303033611,1.517485303033611,2.529142171722685,True,False,adaptive-topology-multiresolution,0.0132024958729743,31,0.0151748746636233,0.01517485303033611,0.01517485303033611,1.0,60.0,0.0
Bernoulli(0.1),0.1,0.09,10000,7,STaR betting,0.0895536545831365,0.1053302021947046,0.015776547611568,1.5776547611568077,2.629424601928013,True,False,local-batched-bisection,0.0033530711662024,31,,,,,,
Bernoulli(0.1),0.1,0.09,30000,7,Common-clock Efficient betting,0.0960878275647345,0.1049317382143516,0.008843910649617,1.5318102582736184,2.553017097122697,True,False,monotone-common-clock-inversion,0.0356191769242286,123,0.008843910649617,0.008843910649617,0.008843910649617,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,7,Common-clock STaR betting,0.0957301853818577,0.1048016479890635,0.0090714626072057,1.571223413464156,2.618705689106927,True,False,monotone-common-clock-inversion,0.0082752089947462,123,0.0090714626072057,0.0090714626072057,0.0090714626072057,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,7,Efficient betting,0.0960430031131262,0.1049368099322145,0.008893806819088301,1.540452528336348,2.56742088056058,True,False,adaptive-topology-multiresolution,0.0391622970346361,31,0.0088938068190883,0.008893806819088301,0.008893806819088301,1.0,55.0,0.0
Bernoulli(0.1),0.1,0.09,30000,7,STaR betting,0.0956721982995555,0.1048025352086374,0.0091303369090818,1.58142074167512,2.6357012361252004,True,False,local-batched-bisection,0.0095422349404543,31,,,,,,
Bernoulli(0.1),0.1,0.09,100000,7,Common-clock Efficient betting,0.0985701238134088,0.1035092538187644,0.0049391300053556,1.5618900476603446,2.603150079433908,True,False,monotone-common-clock-inversion,0.1162698199041187,123,0.0049391300053556,0.0049391300053556,0.0049391300053556,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,7,Common-clock STaR betting,0.0986545210723208,0.1037405174310553,0.0050859963587345,1.6083332664923908,2.6805554441539847,True,False,monotone-common-clock-inversion,0.0287566799670457,123,0.0050859963587345,0.0050859963587345,0.0050859963587345,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,7,Efficient betting,0.0985777506849283,0.1035108315414715,0.004933080856543204,1.559977138845087,2.599961898075145,True,False,adaptive-topology-multiresolution,0.1528878349345177,31,0.0049330808565431,0.004933080856543204,0.004933080856543204,1.0,56.0,0.0
Bernoulli(0.1),0.1,0.09,100000,7,STaR betting,0.0986526089014822,0.1037420224476469,0.0050894135461646,1.6094138760394736,2.682356460065789,True,False,local-batched-bisection,0.0335047179833054,31,,,,,,
Bernoulli(0.1),0.1,0.09,300000,7,Common-clock Efficient betting,0.09857486501191,0.1014029665770733,0.0028281015651632,1.5490150221555934,2.581691703592656,True,False,monotone-common-clock-inversion,0.3334607637953013,123,0.0028281015651632,0.0028281015651632,0.0028281015651632,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,300000,7,Common-clock STaR betting,0.0985800129102237,0.101516220339975,0.0029362074297512,1.6082270427890375,2.680378404648396,True,False,monotone-common-clock-inversion,0.0832773998845368,123,0.0029362074297512,0.0029362074297512,0.0029362074297512,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,300000,7,Efficient betting,0.098576707725511,0.1014012575751169,0.002824549849605895,1.5470696674269733,2.5784494457116223,True,False,adaptive-topology-multiresolution,0.396132597932592,31,0.0028245498496059,0.002824549849605895,0.002824549849605895,1.0,58.0,0.0
Bernoulli(0.1),0.1,0.09,300000,7,STaR betting,0.0985794237432901,0.1015143525554407,0.0029349288121506,1.607526715086726,2.67921119181121,True,False,local-batched-bisection,0.09483207995072,31,,,,,,
Bernoulli(0.1),0.1,0.09,1000000,7,Common-clock Efficient betting,0.0993905149335678,0.1009331808973975,0.0015426659638296,1.5426659638296951,2.5711099397161585,True,False,monotone-common-clock-inversion,1.0954596558585763,123,0.0015426659638296,0.0015426659638296,0.0015426659638296,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000000,7,Common-clock STaR betting,0.0993101301467934,0.1008848803963861,0.0015747502495926,1.5747502495926102,2.624583749321017,True,False,monotone-common-clock-inversion,0.2770023399498313,123,0.0015747502495926,0.0015747502495926,0.0015747502495926,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000000,7,Efficient betting,0.0993883917087747,0.100932312825988,0.0015439211172132983,1.5439211172132983,2.573201862022164,True,False,adaptive-topology-multiresolution,1.323267977917567,31,0.0015439211172133,0.0015439211172132983,0.0015439211172132983,1.0,60.0,0.0
Bernoulli(0.1),0.1,0.09,1000000,7,STaR betting,0.0993078191070779,0.1008838382526095,0.0015760191455315,1.5760191455315709,2.626698575885952,True,False,local-batched-bisection,0.314369993051514,31,,,,,,
Bernoulli(0.1),0.1,0.09,3000000,7,Common-clock Efficient betting,0.0997358628604146,0.1006288563486582,0.0008929934882436,1.546710092466112,2.577850154110187,True,False,monotone-common-clock-inversion,3.1002159600611776,123,0.0008929934882436,0.0008929934882436,0.0008929934882436,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000000,7,Common-clock STaR betting,0.0997342229425127,0.1006630618620581,0.0009288389195454,1.6087962007000844,2.681327001166808,True,False,monotone-common-clock-inversion,0.8320907379966229,123,0.0009288389195454,0.0009288389195454,0.0009288389195454,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000000,7,Efficient betting,0.0997356816759368,0.1006286011033719,0.0008929194274351071,1.5465818153829167,2.577636358971528,True,False,adaptive-topology-multiresolution,3.920758158899844,31,0.0008929194274351,0.0008929194274351071,0.0008929194274351071,1.0,62.0,0.0
Bernoulli(0.1),0.1,0.09,3000000,7,STaR betting,0.0997337904802918,0.100662780166483,0.0009289896861912,1.6090573361906844,2.681762226984474,True,False,local-batched-bisection,0.957928261021152,31,,,,,,
Bernoulli(0.1),0.1,0.09,10000000,7,Common-clock Efficient betting,0.0998130303013043,0.1003024531287945,0.0004894228274901,1.547690873748585,2.579484789580975,True,False,monotone-common-clock-inversion,10.297805031994358,123,0.0004894228274901,0.0004894228274901,0.0004894228274901,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000000,7,Common-clock STaR betting,0.0998331856974401,0.100331116650483,0.0004979309530428,1.574595929113876,2.624326548523127,True,False,monotone-common-clock-inversion,2.839946252061054,123,0.0004979309530428,0.0004979309530428,0.0004979309530428,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000000,7,Efficient betting,0.0998131207978746,0.1003023756637303,0.0004892548658557011,1.5471597324241608,2.578599554040268,True,False,adaptive-topology-multiresolution,13.427189089823514,31,0.0004892548658556,0.0004892548658557011,0.0004892548658557011,1.0,64.0,0.0
Bernoulli(0.1),0.1,0.09,10000000,7,STaR betting,0.0998331111282662,0.1003310247059676,0.0004979135777013,1.574540983459616,2.624234972432693,True,False,local-batched-bisection,3.1863486079964787,31,,,,,,
Bernoulli(0.1),0.1,0.09,1000,8,Common-clock Efficient betting,0.0674429233433508,0.110678623958568,0.0432357006152172,1.3672329017722973,2.278721502953829,True,False,monotone-common-clock-inversion,0.001722838031128,123,0.0432357006152172,0.0432357006152172,0.0432357006152172,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000,8,Common-clock STaR betting,0.0661171489834571,0.1098388580154991,0.0437217090320419,1.382601837364084,2.304336395606807,True,False,monotone-common-clock-inversion,0.0004898158367723,123,0.0437217090320419,0.0437217090320419,0.0437217090320419,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000,8,Efficient betting,0.06610897395436093,0.10972554664019106,0.043616572685830135,1.3792771341751096,2.2987952236251825,True,False,adaptive-topology-multiresolution,0.0018731118179857,31,0.0436165341982778,0.043616572685830135,0.043616572685830135,1.0,334.0,0.0
Bernoulli(0.1),0.1,0.09,1000,8,STaR betting,0.0644877554236351,0.1082546365705667,0.0437668811469316,1.384030305061864,2.306717175103107,True,False,local-batched-bisection,0.000615474069491,31,,,,,,
Bernoulli(0.1),0.1,0.09,3000,8,Common-clock Efficient betting,0.0836885683475795,0.1108873926635631,0.0271988243159836,1.4897409615484274,2.4829016025807125,True,False,monotone-common-clock-inversion,0.0040617908816784,123,0.0271988243159836,0.0271988243159836,0.0271988243159836,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,8,Common-clock STaR betting,0.0834926066544184,0.1092432905253113,0.0257506838708928,1.4104230427272466,2.3507050712120776,True,False,monotone-common-clock-inversion,0.0009644038509577,123,0.0257506838708928,0.0257506838708928,0.0257506838708928,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,8,Efficient betting,0.08349991614469632,0.11097323858168695,0.027473322436990633,1.5047758428352573,2.507959738058762,True,False,adaptive-topology-multiresolution,0.0043864350300282,31,0.0274723473179504,0.027473322436990633,0.027473322436990633,1.0,134.0,0.0
Bernoulli(0.1),0.1,0.09,3000,8,STaR betting,0.0830220104118714,0.1091874249753912,0.0261654145635197,1.4331387782913976,2.388564630485663,True,False,local-batched-bisection,0.0012013621162623,31,,,,,,
Bernoulli(0.1),0.1,0.09,10000,8,Common-clock Efficient betting,0.0943537830289396,0.1097311331706406,0.015377350141701,1.5377350141701078,2.562891690283513,True,False,monotone-common-clock-inversion,0.0115739668253809,123,0.015377350141701,0.015377350141701,0.015377350141701,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,8,Common-clock STaR betting,0.0937525599921065,0.1097263322495848,0.0159737722574783,1.5973772257478314,2.662295376246386,True,False,monotone-common-clock-inversion,0.0028305728919804,123,0.0159737722574783,0.0159737722574783,0.0159737722574783,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,8,Efficient betting,0.09427479233872263,0.1098279830081364,0.015553190669413769,1.5553190669413768,2.592198444902295,True,False,adaptive-topology-multiresolution,0.0143209109082818,31,0.0155531838753695,0.015553190669413769,0.015553190669413769,1.0,59.0,0.0
Bernoulli(0.1),0.1,0.09,10000,8,STaR betting,0.0936607192955633,0.1098170188785666,0.0161562995830033,1.6156299583003326,2.6927165971672213,True,False,local-batched-bisection,0.0033351469319313,31,,,,,,
Bernoulli(0.1),0.1,0.09,30000,8,Common-clock Efficient betting,0.0967128249770019,0.1056786832927866,0.0089658583157846,1.552932213640302,2.5882203560671697,True,False,monotone-common-clock-inversion,0.0421393769793212,123,0.0089658583157846,0.0089658583157846,0.0089658583157846,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,8,Common-clock STaR betting,0.0965361342655195,0.1059259227910545,0.0093897885255349,1.626359079855373,2.7105984664256217,True,False,monotone-common-clock-inversion,0.0084792040288448,123,0.0093897885255349,0.0093897885255349,0.0093897885255349,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,8,Efficient betting,0.0967111648493008,0.105686373004298,0.008975208154997208,1.5545516532961687,2.5909194221602814,True,False,adaptive-topology-multiresolution,0.0397677121218293,31,0.0089752081549972,0.008975208154997208,0.008975208154997208,1.0,55.0,0.0
Bernoulli(0.1),0.1,0.09,30000,8,STaR betting,0.0965367850355784,0.1059315406631949,0.0093947556276165,1.627219407172547,2.7120323452875783,True,False,local-batched-bisection,0.0096144310664385,31,,,,,,
Bernoulli(0.1),0.1,0.09,100000,8,Common-clock Efficient betting,0.0969925228545416,0.1018830534613547,0.004890530606813,1.54652156842947,2.57753594738245,True,False,monotone-common-clock-inversion,0.1158130359835922,123,0.004890530606813,0.004890530606813,0.004890530606813,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,8,Common-clock STaR betting,0.096983571021808,0.1020816108867639,0.0050980398649559,1.61214175755979,2.6869029292663167,True,False,monotone-common-clock-inversion,0.0280012108851224,123,0.0050980398649559,0.0050980398649559,0.0050980398649559,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,8,Efficient betting,0.096998016680921,0.1018757692684287,0.004877752587507694,1.5424808039304092,2.5708013398840155,True,False,adaptive-topology-multiresolution,0.1350039958488196,31,0.0048777525875076,0.004877752587507694,0.004877752587507694,1.0,56.0,0.0
Bernoulli(0.1),0.1,0.09,100000,8,STaR betting,0.0969845023011811,0.1020730416726874,0.0050885393715063,1.6091374377401622,2.681895729566937,True,False,local-batched-bisection,0.0317257151473313,31,,,,,,
Bernoulli(0.1),0.1,0.09,300000,8,Common-clock Efficient betting,0.0980764351642311,0.100886473922681,0.0028100387584499,1.5391216154668368,2.565202692444728,True,False,monotone-common-clock-inversion,0.3299456068780273,123,0.0028100387584499,0.0028100387584499,0.0028100387584499,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,300000,8,Common-clock STaR betting,0.097971976724377,0.100839180797613,0.0028672040732359,1.5704323478820434,2.6173872464700727,True,False,monotone-common-clock-inversion,0.0832390170544385,123,0.0028672040732359,0.0028672040732359,0.0028672040732359,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,300000,8,Efficient betting,0.09807207022224,0.1008843519021715,0.0028122816799315,1.5403501141570062,2.567250190261677,True,False,adaptive-topology-multiresolution,0.4056515090633183,31,0.0028122816799315,0.0028122816799315,0.0028122816799315,1.0,58.0,0.0
Bernoulli(0.1),0.1,0.09,300000,8,STaR betting,0.0979668196725691,0.1008368753411459,0.0028700556685768,1.5719942309751156,2.619990384958526,True,False,local-batched-bisection,0.0960099378135055,31,,,,,,
Bernoulli(0.1),0.1,0.09,1000000,8,Common-clock Efficient betting,0.0994693647447183,0.1010163012857368,0.0015469365410185,1.5469365410185063,2.578227568364177,True,False,monotone-common-clock-inversion,1.0265096700750291,123,0.0015469365410185,0.0015469365410185,0.0015469365410185,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000000,8,Common-clock STaR betting,0.0994602729891895,0.1010589005596259,0.0015986275704364,1.598627570436495,2.664379284060825,True,False,monotone-common-clock-inversion,0.3020996288396418,123,0.0015986275704364,0.0015986275704364,0.0015986275704364,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000000,8,Efficient betting,0.0994692020646168,0.1010158361581228,0.0015466340935059997,1.5466340935059997,2.577723489176666,True,False,adaptive-topology-multiresolution,1.2953670769929886,31,0.0015466340935059,0.0015466340935059997,0.0015466340935059997,1.0,60.0,0.0
Bernoulli(0.1),0.1,0.09,1000000,8,STaR betting,0.0994597895314232,0.101058371276479,0.0015985817450558,1.5985817450558244,2.6643029084263743,True,False,local-batched-bisection,0.3170545699540525,31,,,,,,
Bernoulli(0.1),0.1,0.09,3000000,8,Common-clock Efficient betting,0.0996893471202128,0.1005807158305242,0.0008913687103114,1.5438958945365069,2.5731598242275115,True,False,monotone-common-clock-inversion,3.167878932086751,123,0.0008913687103114,0.0008913687103114,0.0008913687103114,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000000,8,Common-clock STaR betting,0.099641757104813,0.1005477973757734,0.0009060402709603,1.5693077830067714,2.6155129716779526,True,False,monotone-common-clock-inversion,0.83602942712605,123,0.0009060402709603,0.0009060402709603,0.0009060402709603,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000000,8,Efficient betting,0.0996886714562355,0.1005805796399378,0.0008919081837023002,1.5448302898588595,2.574717149764766,True,False,adaptive-topology-multiresolution,3.984624120872468,31,0.0008919081837022,0.0008919081837023002,0.0008919081837023002,1.0,62.0,0.0
Bernoulli(0.1),0.1,0.09,3000000,8,STaR betting,0.0996409545059203,0.1005476109401162,0.0009066564341959,1.5703750090365876,2.617291681727646,True,False,local-batched-bisection,0.9508632409851998,31,,,,,,
Bernoulli(0.1),0.1,0.09,10000000,8,Common-clock Efficient betting,0.0998015703048013,0.1002905335541398,0.0004889632493385,1.54623756002649,2.57706260004415,True,False,monotone-common-clock-inversion,10.085269078146666,123,0.0004889632493385,0.0004889632493385,0.0004889632493385,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000000,8,Common-clock STaR betting,0.0998012401903226,0.1003078616685334,0.0005066214782108,1.602077782707548,2.670129637845913,True,False,monotone-common-clock-inversion,2.823544963961467,123,0.0005066214782108,0.0005066214782108,0.0005066214782108,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000000,8,Efficient betting,0.0998015145617863,0.1002904807068658,0.0004889661450794974,1.5462467171635454,2.5770778619392427,True,False,adaptive-topology-multiresolution,12.969671336002648,31,0.0004889661450795,0.0004889661450794974,0.0004889661450794974,1.0,64.0,0.0
Bernoulli(0.1),0.1,0.09,10000000,8,STaR betting,0.0998010816485006,0.100307816060612,0.0005067344121114,1.6024349110585543,2.670724851764257,True,False,local-batched-bisection,3.192390881944448,31,,,,,,
Bernoulli(0.1),0.1,0.09,1000,9,Common-clock Efficient betting,0.0723561065436854,0.1214675612984933,0.0491114547548078,1.553040562294991,2.5884009371583185,True,False,monotone-common-clock-inversion,0.0017285090871155,123,0.0491114547548078,0.0491114547548078,0.0491114547548078,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000,9,Common-clock STaR betting,0.0725259718409834,0.1237471535882329,0.0512211817472494,1.6197559876675136,2.6995933127791893,True,False,monotone-common-clock-inversion,0.0004965891130268,123,0.0512211817472494,0.0512211817472494,0.0512211817472494,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000,9,Efficient betting,0.07247572953281226,0.120971565676249,0.04849583614343675,1.5335729924757628,2.555954987459605,True,False,adaptive-topology-multiresolution,0.0018469130154699,31,0.0484949852800304,0.04849583614343675,0.04849583614343675,1.0,331.0,0.0
Bernoulli(0.1),0.1,0.09,1000,9,STaR betting,0.0724289362899019,0.1230990467018337,0.0506701104119317,1.6023295819391707,2.6705493032319514,True,False,local-batched-bisection,0.0005929819308221,31,,,,,,
Bernoulli(0.1),0.1,0.09,3000,9,Common-clock Efficient betting,0.0819818909182948,0.1103249232776795,0.0283430323593847,1.552411817133389,2.5873530285556483,True,False,monotone-common-clock-inversion,0.0039818799123167,123,0.0283430323593847,0.0283430323593847,0.0283430323593847,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,9,Common-clock STaR betting,0.082000547555527,0.1115634621423574,0.0295629145868303,1.619227518480552,2.69871253080092,True,False,monotone-common-clock-inversion,0.0009971349500119,123,0.0295629145868303,0.0295629145868303,0.0295629145868303,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,9,Efficient betting,0.08202164324562769,0.11014943214583944,0.028127788900211753,1.5406224473389405,2.567704078898234,True,False,adaptive-topology-multiresolution,0.004559232154861,31,0.0281278264123642,0.028127788900211753,0.028127788900211753,1.0,134.0,0.0
Bernoulli(0.1),0.1,0.09,3000,9,STaR betting,0.0818486350685903,0.111356152535218,0.0295075174666277,1.616193293244972,2.69365548874162,True,False,local-batched-bisection,0.0012531091924756,31,,,,,,
Bernoulli(0.1),0.1,0.09,10000,9,Common-clock Efficient betting,0.0878094220556029,0.1030292958216698,0.0152198737660669,1.5219873766066954,2.5366456276778258,True,False,monotone-common-clock-inversion,0.012100321939215,123,0.0152198737660669,0.0152198737660669,0.0152198737660669,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,9,Common-clock STaR betting,0.0874968198931525,0.1033952821929513,0.0158984622997988,1.5898462299798857,2.6497437166331426,True,False,monotone-common-clock-inversion,0.0029760268516838,123,0.0158984622997988,0.0158984622997988,0.0158984622997988,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,9,Efficient betting,0.08774671399793446,0.10295732146481804,0.015210607466883574,1.5210607466883574,2.535101244480596,True,False,adaptive-topology-multiresolution,0.0144824672024697,31,0.0152102449028969,0.015210607466883574,0.015210607466883574,1.0,59.0,0.0
Bernoulli(0.1),0.1,0.09,10000,9,STaR betting,0.0874138101355448,0.1033104810189399,0.0158966708833951,1.5896670883395163,2.649445147232528,True,False,local-batched-bisection,0.003481013001874,31,,,,,,
Bernoulli(0.1),0.1,0.09,30000,9,Common-clock Efficient betting,0.0916730744411245,0.1004809821927779,0.0088079077516533,1.5255743734243363,2.542623955707228,True,False,monotone-common-clock-inversion,0.0360845869872719,123,0.0088079077516533,0.0088079077516533,0.0088079077516533,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,9,Common-clock STaR betting,0.0915581548361851,0.100741238244795,0.0091830834086098,1.5905567033855097,2.650927838975849,True,False,monotone-common-clock-inversion,0.0082154460251331,123,0.0091830834086098,0.0091830834086098,0.0091830834086098,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,9,Efficient betting,0.0916519098210188,0.1004547048440875,0.008802795023068702,1.524688822856944,2.5411480380949065,True,False,adaptive-topology-multiresolution,0.0408514109440147,31,0.0088027950230686,0.008802795023068702,0.008802795023068702,1.0,55.0,0.0
Bernoulli(0.1),0.1,0.09,30000,9,STaR betting,0.0915199910423587,0.1007111198614318,0.0091911288190731,1.5919502093545206,2.653250348924201,True,False,local-batched-bisection,0.0095913370605558,31,,,,,,
Bernoulli(0.1),0.1,0.09,100000,9,Common-clock Efficient betting,0.0966551772371098,0.1014895591700516,0.0048343819329418,1.52876579872635,2.54794299787725,True,False,monotone-common-clock-inversion,0.1214753231033682,123,0.0048343819329418,0.0048343819329418,0.0048343819329418,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,9,Common-clock STaR betting,0.0965260174421408,0.1010452264111092,0.0045192089689683,1.4290993564201266,2.381832260700212,True,False,monotone-common-clock-inversion,0.0275723801460117,123,0.0045192089689683,0.0045192089689683,0.0045192089689683,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,9,Efficient betting,0.0966462326330051,0.1014857607765277,0.004839528143522592,1.5303931734017646,2.550655289002941,True,False,adaptive-topology-multiresolution,0.1325158309191465,31,0.0048395281435225,0.004839528143522592,0.004839528143522592,1.0,56.0,0.0
Bernoulli(0.1),0.1,0.09,100000,9,STaR betting,0.096509994996593,0.1010376944922619,0.0045276994956689,1.431784296710946,2.3863071611849103,True,False,local-batched-bisection,0.0311936680227518,31,,,,,,
Bernoulli(0.1),0.1,0.09,300000,9,Common-clock Efficient betting,0.0978919948292177,0.1007075353387767,0.002815540509559,1.5421350486550605,2.570225081091768,True,False,monotone-common-clock-inversion,0.3331822159234434,123,0.002815540509559,0.002815540509559,0.002815540509559,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,300000,9,Common-clock STaR betting,0.0978473058258999,0.1007659542968798,0.0029186484709799,1.5986096049836935,2.664349341639489,True,False,monotone-common-clock-inversion,0.0870469480287283,123,0.0029186484709799,0.0029186484709799,0.0029186484709799,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,300000,9,Efficient betting,0.0978908159526388,0.1007075478357016,0.0028167318830628063,1.5427875907975028,2.5713126513291713,True,False,adaptive-topology-multiresolution,0.3911342038773,31,0.0028167318830628,0.0028167318830628063,0.0028167318830628063,1.0,58.0,0.0
Bernoulli(0.1),0.1,0.09,300000,9,STaR betting,0.0978452188394473,0.1007658168307063,0.0029205979912589,1.599677401216809,2.666129002028015,True,False,local-batched-bisection,0.0961079830303788,31,,,,,,
Bernoulli(0.1),0.1,0.09,1000000,9,Common-clock Efficient betting,0.0987512471509288,0.1002896214504896,0.0015383742995608,1.538374299560802,2.56395716593467,True,False,monotone-common-clock-inversion,1.1294788331724703,123,0.0015383742995608,0.0015383742995608,0.0015383742995608,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000000,9,Common-clock STaR betting,0.0986773760965661,0.100258030292193,0.0015806541956268,1.5806541956268905,2.6344236593781507,True,False,monotone-common-clock-inversion,0.2845863602124154,123,0.0015806541956268,0.0015806541956268,0.0015806541956268,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,1000000,9,Efficient betting,0.0987496187171618,0.1002898658297505,0.0015402471125886968,1.540247112588697,2.5670785209811617,True,False,adaptive-topology-multiresolution,1.3370464590843767,31,0.0015402471125887,0.0015402471125886968,0.0015402471125886968,1.0,60.0,0.0
Bernoulli(0.1),0.1,0.09,1000000,9,STaR betting,0.0986754507534166,0.1002582152895775,0.0015827645361608,1.58276453616088,2.6379408936014666,True,False,local-batched-bisection,0.3120439029298723,31,,,,,,
Bernoulli(0.1),0.1,0.09,3000000,9,Common-clock Efficient betting,0.0994637667417593,0.1003554071572093,0.00089164041545,1.5443665016412575,2.573944169402096,True,False,monotone-common-clock-inversion,3.0726229569409043,123,0.00089164041545,0.00089164041545,0.00089164041545,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000000,9,Common-clock STaR betting,0.099452618198456,0.1003606274229835,0.0009080092245275,1.5727181106228858,2.621196851038143,True,False,monotone-common-clock-inversion,0.8548399638384581,123,0.0009080092245275,0.0009080092245275,0.0009080092245275,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000000,9,Efficient betting,0.0994639794094692,0.1003557175728107,0.0008917381633414961,1.5445358059556258,2.5742263432593764,True,False,adaptive-topology-multiresolution,3.919643855188042,31,0.0008917381633415,0.0008917381633414961,0.0008917381633414961,1.0,62.0,0.0
Bernoulli(0.1),0.1,0.09,3000000,9,STaR betting,0.0994527489692838,0.1003609721824387,0.0009082232131549,1.5730887497977624,2.621814582996271,True,False,local-batched-bisection,0.9584960900247096,31,,,,,,
Bernoulli(0.1),0.1,0.09,10000000,9,Common-clock Efficient betting,0.0997198142317358,0.1002085189239957,0.0004887046922598,1.5454199307528402,2.575699884588067,True,False,monotone-common-clock-inversion,10.21831700601615,123,0.0004887046922598,0.0004887046922598,0.0004887046922598,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000000,9,Common-clock STaR betting,0.099719605814069,0.1002266570503828,0.0005070512363138,1.6034367971559198,2.6723946619265333,True,False,monotone-common-clock-inversion,2.836459696991369,123,0.0005070512363138,0.0005070512363138,0.0005070512363138,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000000,9,Efficient betting,0.0997199032434477,0.1002086166197769,0.0004887133763291918,1.5454473921912653,2.575745653652109,True,False,adaptive-topology-multiresolution,13.036685765022412,31,0.0004887133763292,0.0004887133763291918,0.0004887133763291918,1.0,64.0,0.0
Bernoulli(0.1),0.1,0.09,10000000,9,STaR betting,0.099719677457642,0.1002267547461641,0.0005070772885221,1.603519181472336,2.67253196912056,True,False,local-batched-bisection,3.1779105491004884,31,,,,,,
Bernoulli(0.1),0.1,0.09,1000,10,Common-clock Efficient betting,0.0808042148239792,0.1273065110481854,0.0465022962242062,1.4705317249633971,2.450886208272329,True,False,monotone-common-clock-inversion,0.0015402729623019,123,0.0465022962242062,0.0465022962242062,0.0465022962242062,1.0,0.0,False
