distribution,population_mean,population_variance,replication,n,sampling_fraction,method,width,normalized_width
Bernoulli(0.1),0.1,0.09000000000000001,180,2000,0.5,WSR running intersection,0.029223167803138494,1.195734235734168
Bernoulli(0.1),0.1,0.09000000000000001,180,2000,0.5,Exact hypergeometric,0.026,1.063850789158781
Bernoulli(0.1),0.1,0.09000000000000001,180,2000,0.5,Bardenet--Maillard EBS,0.06799308689793813,2.782096121296656
Bernoulli(0.1),0.1,0.09000000000000001,180,2000,0.5,Shekhar--Ramdas AS-CI,0.04581904019532641,1.8747931565498428
Bernoulli(0.1),0.1,0.09000000000000001,180,2000,0.5,Shekhar--Ramdas rate CI,0.10405361446080894,4.257596917652121
Bernoulli(0.1),0.1,0.09000000000000001,180,2800,0.7,Bridge-efficient betting,0.018496831599622968,1.1560938938855132
Bernoulli(0.1),0.1,0.09000000000000001,180,2800,0.7,WSR running intersection,0.021211783122271274,1.3257845168780946
Bernoulli(0.1),0.1,0.09000000000000001,180,2800,0.7,Exact hypergeometric,0.0165,1.0312873935393236
Bernoulli(0.1),0.1,0.09000000000000001,180,2800,0.7,Bardenet--Maillard EBS,0.04550151324791829,2.843947696941858
Bernoulli(0.1),0.1,0.09000000000000001,180,2800,0.7,Shekhar--Ramdas AS-CI,0.02777268585260706,1.7358558063346414
Bernoulli(0.1),0.1,0.09000000000000001,180,2800,0.7,Shekhar--Ramdas rate CI,0.0653819281335923,4.086518681785926
Bernoulli(0.1),0.1,0.09000000000000001,180,3200,0.8,Bridge-efficient betting,0.012990971840918061,1.0631119726846294
Bernoulli(0.1),0.1,0.09000000000000001,180,3200,0.8,WSR running intersection,0.017385995015502018,1.422777270580958
Bernoulli(0.1),0.1,0.09000000000000001,180,3200,0.8,Exact hypergeometric,0.0125,1.0229334511142125
Bernoulli(0.1),0.1,0.09000000000000001,180,3200,0.8,Bardenet--Maillard EBS,0.037060197965491065,3.0328092963052553
Bernoulli(0.1),0.1,0.09000000000000001,180,3200,0.8,Shekhar--Ramdas AS-CI,0.020371205347130522,1.667070991127722
Bernoulli(0.1),0.1,0.09000000000000001,180,3200,0.8,Shekhar--Ramdas rate CI,0.04904442594568863,4.0135347112430955
Bernoulli(0.1),0.1,0.09000000000000001,180,3600,0.9,Bridge-efficient betting,0.009013453219085948,1.1064195369427319
Bernoulli(0.1),0.1,0.09000000000000001,180,3600,0.9,WSR running intersection,0.012867621425539252,1.5795264470949661
Bernoulli(0.1),0.1,0.09000000000000001,180,3600,0.9,Exact hypergeometric,0.00825,1.0127041166030706
Bernoulli(0.1),0.1,0.09000000000000001,180,3600,0.9,Bardenet--Maillard EBS,0.02453050896931211,3.01116938370799
Bernoulli(0.1),0.1,0.09000000000000001,180,3600,0.9,Shekhar--Ramdas AS-CI,0.012634456934314975,1.5509050361727255
Bernoulli(0.1),0.1,0.09000000000000001,180,3600,0.9,Shekhar--Ramdas rate CI,0.030570057261571373,3.752536101040596
Bernoulli(0.1),0.1,0.09000000000000001,181,400,0.1,Bridge-efficient betting,0.0771874090656638,1.052767769841386
Bernoulli(0.1),0.1,0.09000000000000001,181,400,0.1,WSR running intersection,0.09029828812927007,1.2315885267437305
Bernoulli(0.1),0.1,0.09000000000000001,181,400,0.1,Exact hypergeometric,0.07125,0.9717867785585022
Bernoulli(0.1),0.1,0.09000000000000001,181,400,0.1,Bardenet--Maillard EBS,0.20550508377675608,2.802906994256967
Bernoulli(0.1),0.1,0.09000000000000001,181,400,0.1,Shekhar--Ramdas AS-CI,0.1288449559147492,1.7573308721671068
Bernoulli(0.1),0.1,0.09000000000000001,181,400,0.1,Shekhar--Ramdas rate CI,0.28042071470420804,3.8246897260838617
Bernoulli(0.1),0.1,0.09000000000000001,181,1200,0.3,Bridge-efficient betting,0.04049333790317178,1.0846823091394575
Bernoulli(0.1),0.1,0.09000000000000001,181,1200,0.3,WSR running intersection,0.043883427698165195,1.1754915784522633
Bernoulli(0.1),0.1,0.09000000000000001,181,1200,0.3,Exact hypergeometric,0.03825,1.0245907221527044
Bernoulli(0.1),0.1,0.09000000000000001,181,1200,0.3,Bardenet--Maillard EBS,0.10594804733473617,2.8379970282187257
Bernoulli(0.1),0.1,0.09000000000000001,181,1200,0.3,Shekhar--Ramdas AS-CI,0.06863486024177007,1.8385004188226182
Bernoulli(0.1),0.1,0.09000000000000001,181,1200,0.3,Shekhar--Ramdas rate CI,0.153092421311843,4.100838549228949
Bernoulli(0.1),0.1,0.09000000000000001,181,2000,0.5,Bridge-efficient betting,0.026356042828410878,1.0784191139272132
Bernoulli(0.1),0.1,0.09000000000000001,181,2000,0.5,WSR running intersection,0.031586148310452714,1.29242110794467
Bernoulli(0.1),0.1,0.09000000000000001,181,2000,0.5,Exact hypergeometric,0.02525,1.0331627856253547
Bernoulli(0.1),0.1,0.09000000000000001,181,2000,0.5,Bardenet--Maillard EBS,0.06666076761293796,2.727581162729006
Bernoulli(0.1),0.1,0.09000000000000001,181,2000,0.5,Shekhar--Ramdas AS-CI,0.04394324227389114,1.7980404988951768
Bernoulli(0.1),0.1,0.09000000000000001,181,2000,0.5,Shekhar--Ramdas rate CI,0.10040625223532146,4.10835656450086
Bernoulli(0.1),0.1,0.09000000000000001,181,2800,0.7,Bridge-efficient betting,0.017213837988674624,1.0759038855847545
Bernoulli(0.1),0.1,0.09000000000000001,181,2800,0.7,WSR running intersection,0.021743277925997936,1.359004146624456
Bernoulli(0.1),0.1,0.09000000000000001,181,2800,0.7,Exact hypergeometric,0.01625,1.0156618269705462
Bernoulli(0.1),0.1,0.09000000000000001,181,2800,0.7,Bardenet--Maillard EBS,0.045322492325468436,2.8327584835780817
Bernoulli(0.1),0.1,0.09000000000000001,181,2800,0.7,Shekhar--Ramdas AS-CI,0.02752406032905158,1.7203161476585882
Bernoulli(0.1),0.1,0.09000000000000001,181,2800,0.7,Shekhar--Ramdas rate CI,0.06488240791051814,4.055297535793542
Bernoulli(0.1),0.1,0.09000000000000001,181,3200,0.8,Bridge-efficient betting,0.01334470510482788,1.0920596197586427
Bernoulli(0.1),0.1,0.09000000000000001,181,3200,0.8,WSR running intersection,0.017238061502575883,1.4106711794679196
Bernoulli(0.1),0.1,0.09000000000000001,181,3200,0.8,Exact hypergeometric,0.01225,1.0024747820919284
Bernoulli(0.1),0.1,0.09000000000000001,181,3200,0.8,Bardenet--Maillard EBS,0.036865950525948266,3.0169131200091264
Bernoulli(0.1),0.1,0.09000000000000001,181,3200,0.8,Shekhar--Ramdas AS-CI,0.020104135522835548,1.64521541856336
Bernoulli(0.1),0.1,0.09000000000000001,181,3200,0.8,Shekhar--Ramdas rate CI,0.04849057300094081,3.9682103349086435
Bernoulli(0.1),0.1,0.09000000000000001,181,3600,0.9,Bridge-efficient betting,0.008567265048623096,1.0516490403357837
Bernoulli(0.1),0.1,0.09000000000000001,181,3600,0.9,WSR running intersection,0.012766822986304743,1.5671532356573963
Bernoulli(0.1),0.1,0.09000000000000001,181,3600,0.9,Exact hypergeometric,0.00825,1.0127041166030706
Bernoulli(0.1),0.1,0.09000000000000001,181,3600,0.9,Bardenet--Maillard EBS,0.024320302679068373,2.985366138196997
Bernoulli(0.1),0.1,0.09000000000000001,181,3600,0.9,Shekhar--Ramdas AS-CI,0.012516305150855583,1.5364016667795957
Bernoulli(0.1),0.1,0.09000000000000001,181,3600,0.9,Shekhar--Ramdas rate CI,0.030300299444242562,3.7194227856351723
Bernoulli(0.1),0.1,0.09000000000000001,182,400,0.1,Bridge-efficient betting,0.07756558042019601,1.057925691558775
Bernoulli(0.1),0.1,0.09000000000000001,182,400,0.1,WSR running intersection,0.09813371049240228,1.3384567352618149
Bernoulli(0.1),0.1,0.09000000000000001,182,400,0.1,Exact hypergeometric,0.07625,1.0399823419661163
Bernoulli(0.1),0.1,0.09000000000000001,182,400,0.1,Bardenet--Maillard EBS,0.2226619515492804,3.0369114470684138
Bernoulli(0.1),0.1,0.09000000000000001,182,400,0.1,Shekhar--Ramdas AS-CI,0.13862698494958817,1.8907490684272035
Bernoulli(0.1),0.1,0.09000000000000001,182,400,0.1,Shekhar--Ramdas rate CI,0.29737170949695774,4.055886254126081
Bernoulli(0.1),0.1,0.09000000000000001,182,1200,0.3,Bridge-efficient betting,0.039809604641050086,1.0663673612493376
Bernoulli(0.1),0.1,0.09000000000000001,182,1200,0.3,WSR running intersection,0.04783536409959199,1.2813508561369547
Bernoulli(0.1),0.1,0.09000000000000001,182,1200,0.3,Exact hypergeometric,0.03825,1.0245907221527044
Bernoulli(0.1),0.1,0.09000000000000001,182,1200,0.3,Bardenet--Maillard EBS,0.10594804733473617,2.8379970282187257
Bernoulli(0.1),0.1,0.09000000000000001,182,1200,0.3,Shekhar--Ramdas AS-CI,0.06863486024177007,1.8385004188226182
Bernoulli(0.1),0.1,0.09000000000000001,182,1200,0.3,Shekhar--Ramdas rate CI,0.153092421311843,4.100838549228949
Bernoulli(0.1),0.1,0.09000000000000001,182,2000,0.5,Bridge-efficient betting,0.025950406212359667,1.061821543384991
Bernoulli(0.1),0.1,0.09000000000000001,182,2000,0.5,WSR running intersection,0.03103101858869195,1.2697066774607975
Bernoulli(0.1),0.1,0.09000000000000001,182,2000,0.5,Exact hypergeometric,0.02425,0.9922454475807861
Bernoulli(0.1),0.1,0.09000000000000001,182,2000,0.5,Bardenet--Maillard EBS,0.0654868638078862,2.679548143905898
Bernoulli(0.1),0.1,0.09000000000000001,182,2000,0.5,Shekhar--Ramdas AS-CI,0.0423166016163766,1.731482693234615
Bernoulli(0.1),0.1,0.09000000000000001,182,2000,0.5,Shekhar--Ramdas rate CI,0.09719411929205861,3.976924635017279
Bernoulli(0.1),0.1,0.09000000000000001,182,2800,0.7,Bridge-efficient betting,0.016602254379540674,1.037678523997171
Bernoulli(0.1),0.1,0.09000000000000001,182,2800,0.7,WSR running intersection,0.021554053388535943,1.3471771841982219
Bernoulli(0.1),0.1,0.09000000000000001,182,2800,0.7,Exact hypergeometric,0.01625,1.0156618269705462
Bernoulli(0.1),0.1,0.09000000000000001,182,2800,0.7,Bardenet--Maillard EBS,0.04514127235266277,2.8214318245834136
Bernoulli(0.1),0.1,0.09000000000000001,182,2800,0.7,Shekhar--Ramdas AS-CI,0.027273237823342622,1.7046391726189765
Bernoulli(0.1),0.1,0.09000000000000001,182,2800,0.7,Shekhar--Ramdas rate CI,0.06437662653204146,4.023685053399
Bernoulli(0.1),0.1,0.09000000000000001,182,3200,0.8,Bridge-efficient betting,0.012980350852012643,1.062242807497808
Bernoulli(0.1),0.1,0.09000000000000001,182,3200,0.8,WSR running intersection,0.01702360529452561,1.393121225146821
Bernoulli(0.1),0.1,0.09000000000000001,182,3200,0.8,Exact hypergeometric,0.0125,1.0229334511142125
Bernoulli(0.1),0.1,0.09000000000000001,182,3200,0.8,Bardenet--Maillard EBS,0.03693918594745274,3.0229063170061963
Bernoulli(0.1),0.1,0.09000000000000001,182,3200,0.8,Shekhar--Ramdas AS-CI,0.020204678954916955,1.6534433577606322
Bernoulli(0.1),0.1,0.09000000000000001,182,3200,0.8,Shekhar--Ramdas rate CI,0.0486994918008047,3.985307137224436
Bernoulli(0.1),0.1,0.09000000000000001,182,3600,0.9,Bridge-efficient betting,0.008874516189098403,1.0893647366740056
Bernoulli(0.1),0.1,0.09000000000000001,182,3600,0.9,WSR running intersection,0.012943298555910615,1.58881596727191
Bernoulli(0.1),0.1,0.09000000000000001,182,3600,0.9,Exact hypergeometric,0.00825,1.0127041166030706
Bernoulli(0.1),0.1,0.09000000000000001,182,3600,0.9,Bardenet--Maillard EBS,0.024705299678062786,3.0326252952589936
Bernoulli(0.1),0.1,0.09000000000000001,182,3600,0.9,Shekhar--Ramdas AS-CI,0.012732152518222128,1.562897365869297
Bernoulli(0.1),0.1,0.09000000000000001,182,3600,0.9,Shekhar--Ramdas rate CI,0.03079378240545469,3.7799988130646263
Bernoulli(0.1),0.1,0.09000000000000001,183,400,0.1,Bridge-efficient betting,0.08361585102975372,1.1404460141562385
Bernoulli(0.1),0.1,0.09000000000000001,183,400,0.1,WSR running intersection,0.09277870869264003,1.2654192623050997
Bernoulli(0.1),0.1,0.09000000000000001,183,400,0.1,Exact hypergeometric,0.0755,1.0297530074549741
Bernoulli(0.1),0.1,0.09000000000000001,183,400,0.1,Bardenet--Maillard EBS,0.21982921934463326,2.998275493332653
Bernoulli(0.1),0.1,0.09000000000000001,183,400,0.1,Shekhar--Ramdas AS-CI,0.13704959926234211,1.8692349272966333
Bernoulli(0.1),0.1,0.09000000000000001,183,400,0.1,Shekhar--Ramdas rate CI,0.29465529769824483,4.018836807514018
Bernoulli(0.1),0.1,0.09000000000000001,183,1200,0.3,Bridge-efficient betting,0.038769142795354136,1.0384968369655743
Bernoulli(0.1),0.1,0.09000000000000001,183,1200,0.3,WSR running intersection,0.04661408737301828,1.2486369004969953
Bernoulli(0.1),0.1,0.09000000000000001,183,1200,0.3,Exact hypergeometric,0.0375,1.0045007079928476
Bernoulli(0.1),0.1,0.09000000000000001,183,1200,0.3,Bardenet--Maillard EBS,0.10435153832008383,2.795231843271119
Bernoulli(0.1),0.1,0.09000000000000001,183,1200,0.3,Shekhar--Ramdas AS-CI,0.06643352470687744,1.7795339360671658
Bernoulli(0.1),0.1,0.09000000000000001,183,1200,0.3,Shekhar--Ramdas rate CI,0.14884614037022054,3.9870947569037147
Bernoulli(0.1),0.1,0.09000000000000001,183,2000,0.5,Bridge-efficient betting,0.02417578874155879,0.9892089204324344
Bernoulli(0.1),0.1,0.09000000000000001,183,2000,0.5,WSR running intersection,0.029113138560205698,1.1912321320062988
Bernoulli(0.1),0.1,0.09000000000000001,183,2000,0.5,Exact hypergeometric,0.0245,1.0024747820919284
Bernoulli(0.1),0.1,0.09000000000000001,183,2000,0.5,Bardenet--Maillard EBS,0.06588498670407668,2.6958382730326065
Bernoulli(0.1),0.1,0.09000000000000001,183,2000,0.5,Shekhar--Ramdas AS-CI,0.04286567494444177,1.753949312210314
Bernoulli(0.1),0.1,0.09000000000000001,183,2000,0.5,Shekhar--Ramdas rate CI,0.09828333300455044,4.021492360694087
Bernoulli(0.1),0.1,0.09000000000000001,183,2800,0.7,Bridge-efficient betting,0.016079219989478588,1.0049876892784706
Bernoulli(0.1),0.1,0.09000000000000001,183,2800,0.7,WSR running intersection,0.020176028553396466,1.261047509018619
Bernoulli(0.1),0.1,0.09000000000000001,183,2800,0.7,Exact hypergeometric,0.01625,1.0156618269705462
Bernoulli(0.1),0.1,0.09000000000000001,183,2800,0.7,Bardenet--Maillard EBS,0.04521402750700565,2.825979186613039
Bernoulli(0.1),0.1,0.09000000000000001,183,2800,0.7,Shekhar--Ramdas AS-CI,0.027373834201312897,1.7109266742211862
Bernoulli(0.1),0.1,0.09000000000000001,183,2800,0.7,Shekhar--Ramdas rate CI,0.06457970036781692,4.0363776283561466
Bernoulli(0.1),0.1,0.09000000000000001,183,3200,0.8,Bridge-efficient betting,0.013041573762893693,1.067252964578993
Bernoulli(0.1),0.1,0.09000000000000001,183,3200,0.8,WSR running intersection,0.01725708730518817,1.4122281498620322
Bernoulli(0.1),0.1,0.09000000000000001,183,3200,0.8,Exact hypergeometric,0.01225,1.0024747820919284
Bernoulli(0.1),0.1,0.09000000000000001,183,3200,0.8,Bardenet--Maillard EBS,0.03689041518899111,3.0189151777848675
Bernoulli(0.1),0.1,0.09000000000000001,183,3200,0.8,Shekhar--Ramdas AS-CI,0.020137702876994013,1.6479623921180873
Bernoulli(0.1),0.1,0.09000000000000001,183,3200,0.8,Shekhar--Ramdas rate CI,0.04856037790282085,3.9739227964434303
Bernoulli(0.1),0.1,0.09000000000000001,183,3600,0.9,Bridge-efficient betting,0.008563543297350387,1.0511921878709538
Bernoulli(0.1),0.1,0.09000000000000001,183,3600,0.9,WSR running intersection,0.012813812587410212,1.5729213038364318
Bernoulli(0.1),0.1,0.09000000000000001,183,3600,0.9,Exact hypergeometric,0.00825,1.0127041166030706
Bernoulli(0.1),0.1,0.09000000000000001,183,3600,0.9,Bardenet--Maillard EBS,0.02460046643256096,3.019756803225471
Bernoulli(0.1),0.1,0.09000000000000001,183,3600,0.9,Shekhar--Ramdas AS-CI,0.012673617592491915,1.5557120858387463
Bernoulli(0.1),0.1,0.09000000000000001,183,3600,0.9,Shekhar--Ramdas rate CI,0.030659663230235987,3.763535414172579
Bernoulli(0.1),0.1,0.09000000000000001,184,400,0.1,Bridge-efficient betting,0.0882557541131973,1.2037301751426708
Bernoulli(0.1),0.1,0.09000000000000001,184,400,0.1,WSR running intersection,0.09575367495417592,1.3059951623699164
Bernoulli(0.1),0.1,0.09000000000000001,184,400,0.1,Exact hypergeometric,0.07625,1.0399823419661163
Bernoulli(0.1),0.1,0.09000000000000001,184,400,0.1,Bardenet--Maillard EBS,0.2226619515492804,3.0369114470684138
Bernoulli(0.1),0.1,0.09000000000000001,184,400,0.1,Shekhar--Ramdas AS-CI,0.13862698494958817,1.8907490684272035
Bernoulli(0.1),0.1,0.09000000000000001,184,400,0.1,Shekhar--Ramdas rate CI,0.29737170949695774,4.055886254126081
Bernoulli(0.1),0.1,0.09000000000000001,184,1200,0.3,Bridge-efficient betting,0.039704215619713046,1.0635443386747314
Bernoulli(0.1),0.1,0.09000000000000001,184,1200,0.3,WSR running intersection,0.047268787771463414,1.2661741541972975
Bernoulli(0.1),0.1,0.09000000000000001,184,1200,0.3,Exact hypergeometric,0.03875,1.0379840649259424
Bernoulli(0.1),0.1,0.09000000000000001,184,1200,0.3,Bardenet--Maillard EBS,0.10633587327220531,2.8483855996524787
Bernoulli(0.1),0.1,0.09000000000000001,184,1200,0.3,Shekhar--Ramdas AS-CI,0.06917391716647878,1.8529399671564406
Bernoulli(0.1),0.1,0.09000000000000001,184,1200,0.3,Shekhar--Ramdas rate CI,0.15412484414430394,4.128493734993082
Bernoulli(0.1),0.1,0.09000000000000001,184,2000,0.5,Bridge-efficient betting,0.02538560051470995,1.0387111977247592
Bernoulli(0.1),0.1,0.09000000000000001,184,2000,0.5,WSR running intersection,0.03064596187323332,1.2539511816680455
Bernoulli(0.1),0.1,0.09000000000000001,184,2000,0.5,Exact hypergeometric,0.025,1.0229334511142125
Bernoulli(0.1),0.1,0.09000000000000001,184,2000,0.5,Bardenet--Maillard EBS,0.06650773236827133,2.7213193678902483
Bernoulli(0.1),0.1,0.09000000000000001,184,2000,0.5,Shekhar--Ramdas AS-CI,0.04372985329040566,1.7893091897229145
Bernoulli(0.1),0.1,0.09000000000000001,184,2000,0.5,Shekhar--Ramdas rate CI,0.09998742192328879,4.091219143040107
Bernoulli(0.1),0.1,0.09000000000000001,184,2800,0.7,Bridge-efficient betting,0.015813019406050455,0.9883495495304556
Bernoulli(0.1),0.1,0.09000000000000001,184,2800,0.7,WSR running intersection,0.020527610834687918,1.283022198381508
Bernoulli(0.1),0.1,0.09000000000000001,184,2800,0.7,Exact hypergeometric,0.01625,1.0156618269705462
Bernoulli(0.1),0.1,0.09000000000000001,184,2800,0.7,Bardenet--Maillard EBS,0.04521402750700565,2.825979186613039
Bernoulli(0.1),0.1,0.09000000000000001,184,2800,0.7,Shekhar--Ramdas AS-CI,0.027373834201312897,1.7109266742211862
Bernoulli(0.1),0.1,0.09000000000000001,184,2800,0.7,Shekhar--Ramdas rate CI,0.06457970036781692,4.0363776283561466
Bernoulli(0.1),0.1,0.09000000000000001,184,3200,0.8,Bridge-efficient betting,0.01302265245467428,1.0657045454496745
Bernoulli(0.1),0.1,0.09000000000000001,184,3200,0.8,WSR running intersection,0.016982851922512088,1.3897861861485543
Bernoulli(0.1),0.1,0.09000000000000001,184,3200,0.8,Exact hypergeometric,0.01225,1.0024747820919284
Bernoulli(0.1),0.1,0.09000000000000001,184,3200,0.8,Bardenet--Maillard EBS,0.03701194892475887,3.028860851685325
Bernoulli(0.1),0.1,0.09000000000000001,184,3200,0.8,Shekhar--Ramdas AS-CI,0.020304750220039303,1.6616326573277496
Bernoulli(0.1),0.1,0.09000000000000001,184,3200,0.8,Shekhar--Ramdas rate CI,0.04890693653101258,4.002283309527396
Bernoulli(0.1),0.1,0.09000000000000001,184,3600,0.9,Bridge-efficient betting,0.00819920143112543,1.0064684899586074
Bernoulli(0.1),0.1,0.09000000000000001,184,3600,0.9,WSR running intersection,0.012536218855530037,1.5388461141372487
Bernoulli(0.1),0.1,0.09000000000000001,184,3600,0.9,Exact hypergeometric,0.00825,1.0127041166030706
Bernoulli(0.1),0.1,0.09000000000000001,184,3600,0.9,Bardenet--Maillard EBS,0.02460046643256096,3.019756803225471
Bernoulli(0.1),0.1,0.09000000000000001,184,3600,0.9,Shekhar--Ramdas AS-CI,0.012673617592491915,1.5557120858387463
Bernoulli(0.1),0.1,0.09000000000000001,184,3600,0.9,Shekhar--Ramdas rate CI,0.030659663230235987,3.763535414172579
Bernoulli(0.1),0.1,0.09000000000000001,185,400,0.1,Bridge-efficient betting,0.08924888726323843,1.2172756300838374
Bernoulli(0.1),0.1,0.09000000000000001,185,400,0.1,WSR running intersection,0.09278639992699021,1.265524163917062
Bernoulli(0.1),0.1,0.09000000000000001,185,400,0.1,Exact hypergeometric,0.077,1.0502116764772584
Bernoulli(0.1),0.1,0.09000000000000001,185,400,0.1,Bardenet--Maillard EBS,0.22548480758928557,3.075412698681762
Bernoulli(0.1),0.1,0.09000000000000001,185,400,0.1,Shekhar--Ramdas AS-CI,0.14018503011481512,1.9119994219986358
Bernoulli(0.1),0.1,0.09000000000000001,185,400,0.1,Shekhar--Ramdas rate CI,0.3000473617433157,4.092379776610728
Bernoulli(0.1),0.1,0.09000000000000001,185,1200,0.3,Bridge-efficient betting,0.03958951123058797,1.0604717882724375
Bernoulli(0.1),0.1,0.09000000000000001,185,1200,0.3,WSR running intersection,0.046118413191288676,1.2353594320574974
Bernoulli(0.1),0.1,0.09000000000000001,185,1200,0.3,Exact hypergeometric,0.039,1.0446807363125614
Bernoulli(0.1),0.1,0.09000000000000001,185,1200,0.3,Bardenet--Maillard EBS,0.10671937010326324,2.8586582086740973
Bernoulli(0.1),0.1,0.09000000000000001,185,1200,0.3,Shekhar--Ramdas AS-CI,0.06970868021276413,1.867264496719162
Bernoulli(0.1),0.1,0.09000000000000001,185,1200,0.3,Shekhar--Ramdas rate CI,0.1551460802032373,4.155849264172453
Bernoulli(0.1),0.1,0.09000000000000001,185,2000,0.5,Bridge-efficient betting,0.027072305791079998,1.1077266876995497
Bernoulli(0.1),0.1,0.09000000000000001,185,2000,0.5,WSR running intersection,0.03012148942798376,1.2324911653307078
Bernoulli(0.1),0.1,0.09000000000000001,185,2000,0.5,Exact hypergeometric,0.02475,1.0127041166030704
Bernoulli(0.1),0.1,0.09000000000000001,185,2000,0.5,Bardenet--Maillard EBS,0.06604229181309196,2.7022747793543225
Bernoulli(0.1),0.1,0.09000000000000001,185,2000,0.5,Shekhar--Ramdas AS-CI,0.04308334478060907,1.7628557824788773
Bernoulli(0.1),0.1,0.09000000000000001,185,2000,0.5,Shekhar--Ramdas rate CI,0.09871374592870577,4.039103711810502
Bernoulli(0.1),0.1,0.09000000000000001,185,2800,0.7,Bridge-efficient betting,0.01674258224666117,1.0464493337137546
Bernoulli(0.1),0.1,0.09000000000000001,185,2800,0.7,WSR running intersection,0.021277583297342043,1.3298971769413166
Bernoulli(0.1),0.1,0.09000000000000001,185,2800,0.7,Exact hypergeometric,0.0165,1.0312873935393236
Bernoulli(0.1),0.1,0.09000000000000001,185,2800,0.7,Bardenet--Maillard EBS,0.04535847080849957,2.835007220304668
Bernoulli(0.1),0.1,0.09000000000000001,185,2800,0.7,Shekhar--Ramdas AS-CI,0.02757395933985335,1.723434948918585
Bernoulli(0.1),0.1,0.09000000000000001,185,2800,0.7,Shekhar--Ramdas rate CI,0.06498280792271627,4.061572764089974
Bernoulli(0.1),0.1,0.09000000000000001,185,3200,0.8,Bridge-efficient betting,0.013731998763978515,1.1237536709066114
Bernoulli(0.1),0.1,0.09000000000000001,185,3200,0.8,WSR running intersection,0.01717874445021156,1.4058169877011228
Bernoulli(0.1),0.1,0.09000000000000001,185,3200,0.8,Exact hypergeometric,0.01225,1.0024747820919284
Bernoulli(0.1),0.1,0.09000000000000001,185,3200,0.8,Bardenet--Maillard EBS,0.03708424523478748,3.0347771967989563
Bernoulli(0.1),0.1,0.09000000000000001,185,3200,0.8,Shekhar--Ramdas AS-CI,0.02040435591765616,1.6697838573288575
Bernoulli(0.1),0.1,0.09000000000000001,185,3200,0.8,Shekhar--Ramdas rate CI,0.049112931120966805,4.019140810072415
Bernoulli(0.1),0.1,0.09000000000000001,185,3600,0.9,Bridge-efficient betting,0.008103158697485902,0.9946790509614482
Bernoulli(0.1),0.1,0.09000000000000001,185,3600,0.9,WSR running intersection,0.01234920667484403,1.5158899922905047
Bernoulli(0.1),0.1,0.09000000000000001,185,3600,0.9,Exact hypergeometric,0.00825,1.0127041166030706
Bernoulli(0.1),0.1,0.09000000000000001,185,3600,0.9,Bardenet--Maillard EBS,0.0248797505125741,3.054039486562563
Bernoulli(0.1),0.1,0.09000000000000001,185,3600,0.9,Shekhar--Ramdas AS-CI,0.012829168896745208,1.574806321736963
Bernoulli(0.1),0.1,0.09000000000000001,185,3600,0.9,Shekhar--Ramdas rate CI,0.03101655092996357,3.807344098133685
Bernoulli(0.1),0.1,0.09000000000000001,186,400,0.1,Bridge-efficient betting,0.07792714135721328,1.0628570619199904
Bernoulli(0.1),0.1,0.09000000000000001,186,400,0.1,WSR running intersection,0.08395905643701551,1.1451270313787898
Bernoulli(0.1),0.1,0.09000000000000001,186,400,0.1,Exact hypergeometric,0.06875,0.9376889968546952
Bernoulli(0.1),0.1,0.09000000000000001,186,400,0.1,Bardenet--Maillard EBS,0.1967672462473361,2.6837306436003687
Bernoulli(0.1),0.1,0.09000000000000001,186,400,0.1,Shekhar--Ramdas AS-CI,0.12363434665107033,1.686262785280404
Bernoulli(0.1),0.1,0.09000000000000001,186,400,0.1,Shekhar--Ramdas rate CI,0.27130871293183534,3.7004101071562343
Bernoulli(0.1),0.1,0.09000000000000001,186,1200,0.3,Bridge-efficient betting,0.039331587869674015,1.0535628763085452
Bernoulli(0.1),0.1,0.09000000000000001,186,1200,0.3,WSR running intersection,0.04309717454016211,1.154430462348911
Bernoulli(0.1),0.1,0.09000000000000001,186,1200,0.3,Exact hypergeometric,0.03925,1.0513774076991804
Bernoulli(0.1),0.1,0.09000000000000001,186,1200,0.3,Bardenet--Maillard EBS,0.1070986270659293,2.868817245674345
Bernoulli(0.1),0.1,0.09000000000000001,186,1200,0.3,Shekhar--Ramdas AS-CI,0.07023925036650214,1.8814767125876872
Bernoulli(0.1),0.1,0.09000000000000001,186,1200,0.3,Shekhar--Ramdas rate CI,0.1561563501018376,4.182911046263329
Bernoulli(0.1),0.1,0.09000000000000001,186,2000,0.5,Bridge-efficient betting,0.0273362435400486,1.1185263177968205
Bernoulli(0.1),0.1,0.09000000000000001,186,2000,0.5,WSR running intersection,0.030887027736753225,1.2638149550966953
Bernoulli(0.1),0.1,0.09000000000000001,186,2000,0.5,Exact hypergeometric,0.02525,1.0331627856253547
Bernoulli(0.1),0.1,0.09000000000000001,186,2000,0.5,Bardenet--Maillard EBS,0.06688838710266384,2.7368947463356523
Bernoulli(0.1),0.1,0.09000000000000001,186,2000,0.5,Shekhar--Ramdas AS-CI,0.044261396667297365,1.811058529760544
Bernoulli(0.1),0.1,0.09000000000000001,186,2000,0.5,Shekhar--Ramdas rate CI,0.10102925215380795,4.13384806276731
Bernoulli(0.1),0.1,0.09000000000000001,186,2800,0.7,Bridge-efficient betting,0.01767944628372789,1.1050054592220737
Bernoulli(0.1),0.1,0.09000000000000001,186,2800,0.7,WSR running intersection,0.019978492800146366,1.2487010767701268
