distribution,true_mean,true_variance,n,rep,method,calibration,lower,upper,width,sqrt_n_width,covered,empty,runtime_seconds,score_evaluations,topology_escalated,backend
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,0,Efficient betting,deterministic_markov,0.4992117662351001,0.5008078640673763,0.0015960978322761,0.1596097832276155,True,False,0.0100653879344463,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,0,Original STaR,randomized_markov,0.4991550461247506,0.5007835744464425,0.0016285283216919,0.1628528321691913,True,False,0.0058525102213025,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,0,Squared-hinge STaR,randomized_markov,0.4991467478912642,0.500781788021178,0.0016350401299137,0.1635040129913778,True,False,0.0145583369303494,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,0,Efficient betting,randomized_markov,0.4992216780139866,0.5007602378811706,0.001538559867184,0.1538559867184041,True,False,0.0085663029458373,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,0,Gaffke,not_applicable,0.4991607451377495,0.5007854519247982,0.0016247067870486,0.1624706787048679,True,False,0.0001899790950119,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Original STaR,deterministic_markov,0.4997936906431087,0.5002841172998899,0.0004904266567811,0.1550865260689994,True,False,0.0563736190088093,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Squared-hinge STaR,deterministic_markov,0.4997954125195369,0.5002904973051817,0.0004950847856447,0.1565595557533645,True,False,0.1374329198151826,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Efficient betting,deterministic_markov,0.4997897596061942,0.5002681651953125,0.0004784055891182,0.151285130696822,True,False,0.0905008688569068,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Original STaR,randomized_markov,0.4997936906431087,0.5002841172998899,0.0004904266567811,0.1550865260689994,True,False,0.0532717921305447,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Squared-hinge STaR,randomized_markov,0.4997954125195369,0.5002904973051817,0.0004950847856447,0.1565595557533645,True,False,0.1392167250160128,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Efficient betting,randomized_markov,0.4997912542228186,0.5002681484645293,0.0004768942417106,0.150807200682455,True,False,0.0936651949305087,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,0,Gaffke,not_applicable,0.4997823520048327,0.5002638244503749,0.0004814724455421,0.1522549558524726,True,False,0.000274569960311,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Original STaR,deterministic_markov,0.4998846808771128,0.5000392270632448,0.0001545461861319,0.1545461861319763,True,False,0.5277424801606685,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Squared-hinge STaR,deterministic_markov,0.4998832841340423,0.5000393358260248,0.0001560516919824,0.1560516919824617,True,False,1.3419432458467782,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Efficient betting,deterministic_markov,0.4998883037344935,0.5000374910419472,0.0001491873074536,0.1491873074536132,True,False,0.8619481700006872,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Original STaR,randomized_markov,0.4998846808771128,0.5000392270632448,0.0001545461861319,0.1545461861319763,True,False,0.5263726080302149,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Squared-hinge STaR,randomized_markov,0.4998832898583991,0.5000393358260248,0.0001560459676256,0.1560459676256398,True,False,1.3356960399542004,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Efficient betting,randomized_markov,0.4998884499257607,0.5000374399630707,0.0001489900373099,0.1489900373099484,True,False,0.8747974438592792,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,0,Gaffke,not_applicable,0.499887982968996,0.5000376710807616,0.0001496881117655,0.1496881117655779,True,False,0.0007462420035153,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Original STaR,deterministic_markov,0.4999859061434943,0.5000348683993867,4.8962255892348594e-05,0.1548322479998215,True,False,5.555676858872175,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Squared-hinge STaR,deterministic_markov,0.4999857504491328,0.5000352196168997,4.946916776682464e-05,0.1564352440961512,True,False,13.504695433890449,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Efficient betting,deterministic_markov,0.4999866490339876,0.5000337149659796,4.706593199199638e-05,0.1488355452932943,True,False,8.19704028009437,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Original STaR,randomized_markov,0.4999859061434943,0.5000348683993867,4.8962255892348594e-05,0.1548322479998215,True,False,5.374113778118044,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Squared-hinge STaR,randomized_markov,0.4999857504491328,0.5000352196168997,4.946916776682464e-05,0.1564352440961512,True,False,13.309908360010011,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Efficient betting,randomized_markov,0.4999866835708406,0.5000337093955194,4.702582467874805e-05,0.1487087148325998,True,False,8.257509552873671,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,0,Gaffke,not_applicable,0.4999865820321354,0.5000337000765016,4.711804436619005e-05,0.1490003390900253,True,False,0.007691727951169,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Original STaR,deterministic_markov,0.4966030137477242,0.5044618882594429,0.0078588745117187,0.2485194330247484,True,False,0.0016080408822745,90,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Squared-hinge STaR,deterministic_markov,0.4965877793727241,0.5044636338649116,0.0078758544921874,0.2490563871538104,True,False,0.0024429711047559,90,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Efficient betting,deterministic_markov,0.4973988633570992,0.5042529282985055,0.0068540649414063,0.2167445644555254,True,False,0.0014979341067373,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Original STaR,randomized_markov,0.4966092027125679,0.5039975572047555,0.0073883544921875,0.2336402835604939,True,False,0.0012453051749616,90,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Squared-hinge STaR,randomized_markov,0.4965884141383492,0.5039988267360054,0.0074104125976561,0.2343378221019846,True,False,0.0024824049323797,90,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Efficient betting,randomized_markov,0.4975409532008492,0.5038941026149116,0.0063531494140624,0.2009042246380152,True,False,0.0013092560693621,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,1,Gaffke,not_applicable,0.4971689532320589,0.5041697819022973,0.0070008286702384,0.221385641065613,True,False,0.0189918719697743,0,False,bspline-exact
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Original STaR,deterministic_markov,0.4994377327757784,0.5011059572800769,0.0016682245042984,0.1668224504298432,True,False,0.005972736980766,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Squared-hinge STaR,deterministic_markov,0.4994303741453921,0.5011134883783628,0.0016831142329706,0.1683114232970683,True,False,0.0145926310215145,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Efficient betting,deterministic_markov,0.4995014640869638,0.501077873757079,0.0015764096701151,0.1576409670115186,True,False,0.0097720739431679,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Original STaR,randomized_markov,0.4994389400510763,0.5010898602761067,0.0016509202250303,0.1650920225030383,True,False,0.0057444351259619,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Squared-hinge STaR,randomized_markov,0.499430431634692,0.5010984836710906,0.0016680520363985,0.1668052036398526,True,False,0.0141724459826946,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Efficient betting,randomized_markov,0.4995125197215587,0.5010679325304515,0.0015554128088927,0.1555412808892764,True,False,0.0091966248583048,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,1,Gaffke,not_applicable,0.499498521616848,0.5011197483602225,0.0016212267433745,0.1621226743374504,True,False,0.0001916629262268,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Original STaR,deterministic_markov,0.4998348765830519,0.5003220288401238,0.0004871522570718,0.1540510699638929,True,False,0.0520104649476707,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Squared-hinge STaR,deterministic_markov,0.499835637730137,0.5003234242764465,0.0004877865463094,0.1542516498325006,True,False,0.1416689399629831,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Efficient betting,deterministic_markov,0.4998412145962804,0.5003186796535446,0.0004774650572641,0.1509877084097431,True,False,0.0993519788607955,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Original STaR,randomized_markov,0.4998348765830519,0.5003220288401238,0.0004871522570718,0.1540510699638929,True,False,0.0538194361142814,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Squared-hinge STaR,randomized_markov,0.499835637730137,0.5003234242764465,0.0004877865463094,0.1542516498325006,True,False,0.1383798290044069,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Efficient betting,randomized_markov,0.499845251742725,0.5003186740773754,0.0004734223346504,0.149709287268978,True,False,0.1063044499605894,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,1,Gaffke,not_applicable,0.4998426388172789,0.5003240473599149,0.0004814085426359,0.152234747979189,True,False,0.0002459960523992,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Original STaR,deterministic_markov,0.499953415354459,0.5000944934412965,0.0001410780868374,0.1410780868374983,True,False,0.5230146469548345,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Squared-hinge STaR,deterministic_markov,0.4999540568007191,0.500091400753971,0.0001373439532518,0.1373439532518228,True,False,1.3771210978738964,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Efficient betting,deterministic_markov,0.499966122025996,0.5001155226137266,0.0001494005877306,0.1494005877306081,True,False,0.8700268648099154,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Original STaR,randomized_markov,0.4999534554448502,0.5000944934412965,0.0001410379964462,0.1410379964462693,True,False,0.5219203769229352,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Squared-hinge STaR,randomized_markov,0.4999540682551167,0.500091400753971,0.0001373324988542,0.1373324988542812,True,False,1.3688660839106888,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Efficient betting,randomized_markov,0.499966229521111,0.5001154715094915,0.0001492419883805,0.1492419883805107,True,False,0.889344162074849,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,1,Gaffke,not_applicable,0.4999664496289299,0.5001162115349418,0.0001497619060119,0.1497619060119026,True,False,0.000709461979568,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Original STaR,deterministic_markov,0.4999710370340168,0.5000151746113048,4.4137577288050345e-05,0.1395752746319568,True,False,5.2171794038731605,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Squared-hinge STaR,deterministic_markov,0.4999710804854239,0.5000142241117735,4.314362634960656e-05,0.1364321257840126,True,False,13.635669995797798,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Efficient betting,deterministic_markov,0.4999742983267314,0.5000213612142989,4.706288756739507e-05,0.1488259179773896,True,False,8.439350856933743,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Original STaR,randomized_markov,0.4999710370340168,0.5000151746113048,4.4137577288050345e-05,0.1395752746319568,True,False,5.429170284885913,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Squared-hinge STaR,randomized_markov,0.4999710804854239,0.5000142241117735,4.314362634960656e-05,0.1364321257840126,True,False,13.434611232951283,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Efficient betting,randomized_markov,0.499974320052435,0.5000213211053076,4.700105287258616e-05,0.148630379503372,True,False,8.405897000106052,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,1,Gaffke,not_applicable,0.4999743109889629,0.5000214310004689,4.7120011505974446e-05,0.14900655973222,True,False,0.0053156041540205,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Original STaR,deterministic_markov,0.4961905163340404,0.5040171764902903,0.0078266601562498,0.2475007256583897,True,False,0.0015684058889746,90,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Squared-hinge STaR,deterministic_markov,0.4961697277598217,0.5040392345957592,0.0078695068359374,0.2488556566382736,True,False,0.0024078851565718,90,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Efficient betting,deterministic_markov,0.4966280407481029,0.5035964245371654,0.0069683837890623,0.2203596438363149,True,False,0.0013796288985759,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Original STaR,randomized_markov,0.4976567654185131,0.5031901363901927,0.0055333709716796,0.1749805540916662,True,False,0.0012657949700951,88,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Squared-hinge STaR,randomized_markov,0.4976549801401927,0.5031948971323803,0.0055399169921875,0.1751875574358183,True,False,0.0021501570008695,88,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Efficient betting,randomized_markov,0.4978093761973217,0.5028137707285717,0.0050043945312499,0.1582528502884054,True,False,0.0013766540214419,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000,2,Gaffke,not_applicable,0.4966651011980459,0.5035310399109478,0.0068659387129018,0.217120046078948,True,False,0.016850461019203,0,False,bspline-exact
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Original STaR,deterministic_markov,0.4995666694275841,0.5012073691583765,0.0016406997307923,0.1640699730792394,True,False,0.0057226039934903,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Squared-hinge STaR,deterministic_markov,0.4995553703119131,0.5012068581430948,0.0016514878311817,0.1651487831181741,True,False,0.0142056890763342,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Efficient betting,deterministic_markov,0.4995867235016479,0.5011552172099154,0.0015684937082675,0.1568493708267504,True,False,0.0104908931534737,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Original STaR,randomized_markov,0.4995666694275841,0.501202372564512,0.0016357031369279,0.1635703136927957,True,False,0.0057496749795973,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Squared-hinge STaR,randomized_markov,0.4995553703119131,0.501205779333056,0.0016504090211428,0.1650409021142884,True,False,0.0140555559191852,92,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Efficient betting,randomized_markov,0.4996124052952873,0.5011438787853766,0.0015314734900893,0.1531473490089308,True,False,0.0109763708896934,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000,2,Gaffke,not_applicable,0.4995486747211194,0.5011519186085158,0.0016032438873963,0.1603243887396355,True,False,0.0002226610668003,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Original STaR,deterministic_markov,0.4998946202422203,0.5003892359519153,0.0004946157096949,0.1564112209136654,True,False,0.0520096740219742,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Squared-hinge STaR,deterministic_markov,0.4998889048597556,0.5003890369987283,0.0005001321389726,0.1581556690205448,True,False,0.1389795718714594,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Efficient betting,deterministic_markov,0.4999201078150204,0.5003972726867761,0.0004771648717556,0.1508927814170152,True,False,0.0934882080182433,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Original STaR,randomized_markov,0.4998979662730937,0.5003892359519153,0.0004912696788216,0.1553531130455724,True,False,0.0523194600827991,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Squared-hinge STaR,randomized_markov,0.499892648797003,0.5003890369987283,0.0004963882017252,0.1569717321086775,True,False,0.1369881350547075,96,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Efficient betting,randomized_markov,0.4999246155655525,0.5003957033217761,0.0004710877562235,0.1489710287484451,True,False,0.091982158832252,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,100000,2,Gaffke,not_applicable,0.4999216864160514,0.5004021643732508,0.0004804779571993,0.1519404710254857,True,False,0.0002524380106478,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Original STaR,deterministic_markov,0.499918107920884,0.5000725116941086,0.0001544037732246,0.1544037732246206,True,False,0.5269590138923377,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Squared-hinge STaR,deterministic_markov,0.4999165213257441,0.5000722310328746,0.0001557097071304,0.1557097071304136,True,False,1.4244702379219234,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Efficient betting,deterministic_markov,0.4999250933895437,0.500074547920001,0.0001494545304572,0.149454530457227,True,False,0.891706835012883,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Original STaR,randomized_markov,0.499918107920884,0.5000725116941086,0.0001544037732246,0.1544037732246206,True,False,0.5235971249639988,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Squared-hinge STaR,randomized_markov,0.4999165213257441,0.5000722310328746,0.0001557097071304,0.1557097071304136,True,False,1.3429161019157618,100,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Efficient betting,randomized_markov,0.4999250933895437,0.5000745355832434,0.0001494421936997,0.1494421936997225,True,False,0.8449101618025452,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,1000000,2,Gaffke,not_applicable,0.4999248660395527,0.5000746430460521,0.0001497770064993,0.1497770064993742,True,False,0.0007670309860259,0,False,cornish-fisher-moments
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Original STaR,deterministic_markov,0.4999675840598253,0.5000162483546771,4.866429485173018e-05,0.1538900124574734,True,False,5.4236605160404,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Squared-hinge STaR,deterministic_markov,0.4999674428201974,0.5000164004588916,4.895763869416925e-05,0.1548176471371664,True,False,13.396669245092198,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Efficient betting,deterministic_markov,0.4999705057282808,0.500017614576462,4.710884818115435e-05,0.1489712581995282,True,False,8.305450313957408,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Original STaR,randomized_markov,0.4999675858705897,0.5000162483546771,4.866248408730289e-05,0.1538842863175772,True,False,5.2883249369915575,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Squared-hinge STaR,randomized_markov,0.4999674428201974,0.5000164004588916,4.895763869416925e-05,0.1548176471371664,True,False,13.699991922127085,102,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Efficient betting,randomized_markov,0.4999705129713386,0.5000175839327559,4.7070961417206014e-05,0.1488514497322783,True,False,8.309352434007451,123,False,
"Uniform(0.45,0.55)",0.5,0.0008333333333333,10000000,2,Gaffke,not_applicable,0.4999705289874641,0.5000176565085811,4.7127521116963056e-05,0.1490303072072858,True,False,0.005427585216239,0,False,cornish-fisher-moments
"Beta(2,2)",0.5,0.05,1000,0,Randomized Gaffke,product_orthant_randomized,0.4717372399185732,0.5085658293277778,0.0368285894092046,1.164622255442416,True,False,4.773098044097424e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(2,2)",0.5,0.05,10000,0,Randomized Gaffke,product_orthant_randomized,0.4945201194096079,0.5061002084331673,0.0115800890235593,1.1580089023559392,True,False,1.5107914805412292e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,100000,0,Randomized Gaffke,product_orthant_randomized,0.4973032421453467,0.5009500130844743,0.0036467709391275,1.1532102272554392,True,False,0.0004097430501133,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,1000000,0,Randomized Gaffke,product_orthant_randomized,0.4991250100731256,0.5002771242092229,0.0011521141360972,1.152114136097282,True,False,0.0011923098936676,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,10000000,0,Randomized Gaffke,product_orthant_randomized,0.4996791718890295,0.5000435333581422,0.0003643614691127,1.152212134001312,True,False,0.0089696489740163,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,1000,1,Randomized Gaffke,product_orthant_randomized,0.4655185214456793,0.5034005391051992,0.0378820176595199,1.1979345816680391,True,False,5.289982073009014e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(2,2)",0.5,0.05,10000,1,Randomized Gaffke,product_orthant_randomized,0.493370416367356,0.505013228663589,0.0116428122962329,1.1642812296232985,True,False,1.306505873799324e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,100000,1,Randomized Gaffke,product_orthant_randomized,0.498054385091114,0.5017079559148316,0.0036535708237176,1.1553605395685291,True,False,0.0001040070783346,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,1000000,1,Randomized Gaffke,product_orthant_randomized,0.4996794463862378,0.5008327612696752,0.0011533148834374,1.1533148834374507,True,False,0.0009364469442516,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,10000000,1,Randomized Gaffke,product_orthant_randomized,0.4997889945933513,0.5001533869606375,0.0003643923672861,1.152309842604998,True,False,0.0094519788399338,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,1000,2,Randomized Gaffke,product_orthant_randomized,0.4848832590932711,0.522273737455438,0.0373904783621669,1.182390744276896,True,False,4.646810702979565e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(2,2)",0.5,0.05,10000,2,Randomized Gaffke,product_orthant_randomized,0.4962772520010512,0.507922853520097,0.0116456015190458,1.1645601519045812,True,False,1.4015939086675644e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,100000,2,Randomized Gaffke,product_orthant_randomized,0.498289454929937,0.5019432368866185,0.0036537819566814,1.155427305674015,True,False,8.711498230695724e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,1000000,2,Randomized Gaffke,product_orthant_randomized,0.4991800259634257,0.5003329478335382,0.0011529218701125,1.152921870112511,True,False,0.000827862881124,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(2,2)",0.5,0.05,10000000,2,Randomized Gaffke,product_orthant_randomized,0.4996820226923116,0.5000463955925436,0.000364372900232,1.152248282374421,True,False,0.0093653860967606,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,0,Randomized Gaffke,product_orthant_randomized,0.152527616867147,0.1765581269987441,0.0240305101315971,0.7599114535159966,True,False,4.99640591442585e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,0,Randomized Gaffke,product_orthant_randomized,0.163510497293273,0.1709633615035137,0.0074528642102407,0.7452864210240773,True,False,1.3425014913082124e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,0,Randomized Gaffke,product_orthant_randomized,0.1652929271409685,0.1676026109388761,0.0023096837979076,0.730386147617635,True,False,9.958818554878236e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,0,Randomized Gaffke,product_orthant_randomized,0.1664502178078002,0.1671772227896774,0.0007270049818771,0.727004981877194,True,False,0.0008570968639105,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,0,Randomized Gaffke,product_orthant_randomized,0.1665602661411643,0.1667898846109712,0.0002296184698069,0.7261173574325034,True,False,0.008827700978145,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,1,Randomized Gaffke,product_orthant_randomized,0.1611076044893664,0.1857092049706337,0.0246016004812673,0.7779709160629925,True,False,4.722899757325649e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Randomized Gaffke,product_orthant_randomized,0.1659793624054927,0.1733992239067918,0.0074198615012991,0.7419861501299169,True,False,1.4418037608265877e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Randomized Gaffke,product_orthant_randomized,0.165470117451346,0.1677663750570257,0.0022962576056797,0.7261404128432813,True,False,9.788502939045428e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Randomized Gaffke,product_orthant_randomized,0.166254485842283,0.1669809825566197,0.0007264967143367,0.7264967143367496,True,False,0.0008629579097032,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Randomized Gaffke,product_orthant_randomized,0.1665701290906424,0.1667997093584367,0.0002295802677942,0.7259965520613691,True,False,0.0093739409931004,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Randomized Gaffke,product_orthant_randomized,0.1601881248876389,0.1845497918473615,0.0243616669597226,0.7703835519119302,True,False,4.619802348315716e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Randomized Gaffke,product_orthant_randomized,0.1630829582277491,0.1704039332744386,0.0073209750466894,0.7320975046689493,True,False,1.371605321764946e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Randomized Gaffke,product_orthant_randomized,0.16582488155867,0.1681294314297706,0.0023045498711006,0.7287626574125513,True,False,9.569106623530388e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Randomized Gaffke,product_orthant_randomized,0.1662051616171797,0.1669318593719654,0.0007266977547857,0.7266977547857323,True,False,0.0008809729479253,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Randomized Gaffke,product_orthant_randomized,0.1665796929090322,0.1668092487638253,0.000229555854793,0.7259193513730443,True,False,0.0088425788562744,0,False,randomized-product-orthant-cornish-fisher-moments
Bernoulli(0.5),0.5,0.25,1000,0,Randomized Gaffke,product_orthant_randomized,0.4767919848052903,0.5590342800493695,0.0822422952440792,2.6007297297132386,True,False,4.575587809085846e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,10000,0,Randomized Gaffke,product_orthant_randomized,0.4774802982712925,0.5033288815705813,0.0258485832992887,2.5848583299288794,True,False,1.0950956493616104e-05,0,False,randomized-product-orthant-beta-exact
