distribution,method,n,reps,mean_width_c1,mean_width_c05,mean_sqrt_n_width_c1,mean_sqrt_n_width_c05,mean_largest_component_width_c1,mean_largest_component_width_c05,width_relative_change,sqrt_n_width_relative_change,largest_component_width_relative_change
"Beta(50,50)",STaR betting,300000,30,0.0004779643902415767,0.00047820128293047,0.26179187821954025,0.261921629688958,,,0.0004956283223811475,0.0004956283223918057,
"Beta(50,50)",STaR betting,1000000,30,0.00026104525621927665,0.00026109064424504003,0.26104525621932584,0.2610906442450896,,,0.00017387033352278536,0.00017387033352411763,
"Beta(50,50)",STaR betting,3000000,30,0.00014944365327975332,0.00014944802219427333,0.258844000349314,0.2588515675312413,,,2.9234527021637646e-05,2.9234527039845304e-05,
"Beta(50,50)",STaR betting,10000000,30,8.268173508183171e-05,8.268277521702265e-05,0.26146260375323654,0.26146589294951444,,,1.2579987465288767e-05,1.2579987465510811e-05,
"Uniform(0,1)",Common-clock Efficient betting,1000,30,0.04727964315868981,0.047575464445274794,1.4951135934145765,1.504468283874276,0.04727964315868981,0.047575464445274794,0.00625684262446935,0.006256842624469128,0.00625684262446935
"Uniform(0,1)",Common-clock Efficient betting,3000,30,0.027235279685560606,0.027272200983345953,1.4917377043743774,1.4937599671393176,0.027235279685560606,0.027272200983345953,0.0013556423217098157,0.0013556423217098157,0.0013556423217098157
"Uniform(0,1)",Common-clock Efficient betting,10000,30,0.014903465803680273,0.014908995024004047,1.4903465803680327,1.4908995024004101,0.014903465803680273,0.014908995024004047,0.00037100231560960317,0.00037100231560960317,0.00037100231560960317
"Uniform(0,1)",Common-clock Efficient betting,30000,30,0.00858778693920017,0.008582946641492596,1.4874483303271202,1.4866099661717909,0.00858778693920017,0.008582946641492596,-0.000563625732897588,-0.0005636257328985872,-0.000563625732897588
"Uniform(0,1)",Common-clock Efficient betting,100000,30,0.0047018165549839305,0.00469889417141339,1.4868449454035682,1.4859208065756142,0.0047018165549839305,0.00469889417141339,-0.0006215435111867063,-0.0006215435111850409,-0.0006215435111867063
"Uniform(0,1)",Common-clock Efficient betting,300000,30,0.0027165797694936266,0.002716787103432103,1.4879320190138674,1.4880455804889126,0.0027165797694936266,0.002716787103432103,7.632168243487669e-05,7.63216824384294e-05,7.632168243487669e-05
"Uniform(0,1)",Common-clock Efficient betting,1000000,30,0.0014873793780511132,0.0014875285781152233,1.4873793780511586,1.4875285781152676,0.0014873793780511132,0.0014875285781152233,0.00010031069834082196,0.00010031069834015582,0.00010031069834082196
"Uniform(0,1)",Common-clock Efficient betting,3000000,30,0.0008586889442083266,0.0008587279349034066,1.487292879266572,1.4873604131314921,0.0008586889442083266,0.0008587279349034066,4.5407240122363746e-05,4.540724013502029e-05,4.5407240122363746e-05
"Uniform(0,1)",Common-clock Efficient betting,10000000,30,0.00047028578074365335,0.00047026850449592337,1.48717421834068,1.4871195860484243,0.00047028578074365335,0.00047026850449592337,-3.673563700490323e-05,-3.673563701001026e-05,-3.673563700490323e-05
"Uniform(0,1)",Common-clock STaR betting,1000,30,0.04808725775668827,0.04822308095520594,1.5206526094273407,1.524947716091391,0.04808725775668827,0.04822308095520594,0.002824515367561675,0.002824515367561675,0.002824515367561675
"Uniform(0,1)",Common-clock STaR betting,3000,30,0.027871713372073073,0.02788793008532271,1.5265966130202828,1.5274848389858242,0.027871713372073073,0.02788793008532271,0.0005818340994381277,0.0005818340994376836,0.0005818340994381277
"Uniform(0,1)",Common-clock STaR betting,10000,30,0.015211528428982107,0.0152124227839313,1.5211528428982157,1.521242278393135,0.015211528428982107,0.0152124227839313,5.879454871138279e-05,5.879454871138279e-05,5.879454871138279e-05
"Uniform(0,1)",Common-clock STaR betting,30000,30,0.008716567157575458,0.008717054395607616,1.5097537184507006,1.5098381105534073,0.008716567157575458,0.008717054395607616,5.589792671245597e-05,5.5897926711789836e-05,5.589792671245597e-05
"Uniform(0,1)",Common-clock STaR betting,100000,30,0.0047892437255630605,0.00478882757674583,1.5144918442449788,1.514360246434176,0.0047892437255630605,0.00478882757674583,-8.689238658066145e-05,-8.689238658021736e-05,-8.689238658066145e-05
"Uniform(0,1)",Common-clock STaR betting,300000,30,0.002789178832218833,0.0027891842210711567,1.527696163322203,1.5276991149181778,0.002789178832218833,0.0027891842210711567,1.932056941322813e-06,1.9320569402125898e-06,1.932056941322813e-06
"Uniform(0,1)",Common-clock STaR betting,1000000,30,0.0015144096596454266,0.0015144155298740499,1.514409659645477,1.5144155298741024,0.0015144096596454266,0.0015144155298740499,3.876248798162507e-06,3.876248799716819e-06,3.876248798162507e-06
"Uniform(0,1)",Common-clock STaR betting,3000000,30,0.0008730525625639133,0.0008730467956631233,1.5121713960389915,1.5121614074738206,0.0008730525625639133,0.0008730467956631233,-6.6054451213215515e-06,-6.605445121543596e-06,-6.6054451213215515e-06
"Uniform(0,1)",Common-clock STaR betting,10000000,30,0.00048008392883117,0.00048008392880526996,1.518158683148824,1.5181586830669282,0.00048008392883117,0.00048008392880526996,-5.394895641330777e-11,-5.394418245430188e-11,-5.394895641330777e-11
"Uniform(0,1)",Efficient betting,1000,30,0.047702228052186234,0.04801598609547382,1.5084769010968602,1.518398801606725,0.047702228052186234,0.04801598609547382,0.006577429526862577,0.006577429526862577,0.006577429526862577
"Uniform(0,1)",Efficient betting,3000,30,0.027360136171601972,0.027398025079695153,1.4985763757599464,1.5006516367241336,0.027360136171601972,0.027398025079695153,0.0013848216198757424,0.0013848216198755203,0.0013848216198757424
"Uniform(0,1)",Efficient betting,10000,30,0.01494040515308841,0.014946067671031597,1.4940405153088463,1.4946067671031642,0.01494040515308841,0.014946067671031597,0.0003790069871041357,0.00037900698710369163,0.0003790069871041357
"Uniform(0,1)",Efficient betting,30000,30,0.008600034050437976,0.008595128301730932,1.489569592218101,1.488719891617126,0.008600034050437976,0.008595128301730932,-0.0005704336376195496,-0.0005704336376185504,-0.0005704336376195496
"Uniform(0,1)",Efficient betting,100000,30,0.0047055265238418196,0.00470260602579954,1.4880181405674948,1.4870945979959262,0.0047055265238418196,0.00470260602579954,-0.0006206527638260573,-0.0006206527638273895,-0.0006206527638260573
"Uniform(0,1)",Efficient betting,300000,30,0.0027178185489094334,0.0027180245479075265,1.488610526443679,1.488723356741757,0.0027178185489094334,0.0027180245479075265,7.579571424143339e-05,7.579571424076725e-05,7.579571424143339e-05
"Uniform(0,1)",Efficient betting,1000000,30,0.0014877485274497634,0.0014879088839762,1.487748527449817,1.4879088839762487,0.0014877485274497634,0.0014879088839762,0.00010778469847405603,0.0001077846984709474,0.00010778469847405603
"Uniform(0,1)",Efficient betting,3000000,30,0.00085881262511304,0.0008588544973211967,1.4875071008774823,1.4875796256694307,0.00085881262511304,0.0008588544973211967,4.875592991093747e-05,4.875592990827293e-05,4.875592991093747e-05
"Uniform(0,1)",Efficient betting,10000000,30,0.0004703240399232567,0.00047030713508379,1.4872952044896206,1.4872417466934134,0.0004703240399232567,0.00047030713508379,-3.594296279096909e-05,-3.594296279973985e-05,-3.594296279096909e-05
"Uniform(0,1)",STaR betting,1000,30,0.048320826507783535,0.0484639505437186,1.5280387018643606,1.5325646812790663,,,0.0029619533910911766,0.0029619533910911766,
"Uniform(0,1)",STaR betting,3000,30,0.027937958945026504,0.027954702048632932,1.5302250324844275,1.5311420900372166,,,0.0005992958769598378,0.0005992958769600598,
"Uniform(0,1)",STaR betting,10000,30,0.0152170603915179,0.015218139246655826,1.521706039151795,1.521813924665587,,,7.089773649893161e-05,7.089773649870956e-05,
"Uniform(0,1)",STaR betting,30000,30,0.008724300806798296,0.008724765850629094,1.5110932257888874,1.511173773743156,,,5.330442417061931e-05,5.330442417061931e-05,
"Uniform(0,1)",STaR betting,100000,30,0.00479218382028789,0.0047917732525253895,1.5154215838316922,1.5152917509053572,,,-8.567446030804948e-05,-8.567446030882664e-05,
"Uniform(0,1)",STaR betting,300000,30,0.00279018117285412,0.0027901777079921467,1.5282451678984545,1.52824327011539,,,-1.2418053734197798e-06,-1.2418053754181813e-06,
"Uniform(0,1)",STaR betting,1000000,30,0.0015147635760451698,0.0015147693014106432,1.5147635760452194,1.5147693014106938,,,3.7797089684765695e-06,3.7797089691427033e-06,
"Uniform(0,1)",STaR betting,3000000,30,0.0008731346732188533,0.0008731291600402233,1.512313615865181,1.5123040667596888,,,-6.314236278837093e-06,-6.3142362749513126e-06,
"Uniform(0,1)",STaR betting,10000000,30,0.00048012766915726666,0.00048012827260989334,1.5182970022049105,1.518298910489677,,,1.256858676246253e-06,1.256858680243056e-06,
"Uniform(0.45,0.55)",Common-clock Efficient betting,1000,30,0.006000874837239503,0.009362859497070252,0.18976432439269178,0.2960796142288078,0.006000874837239503,0.009362859497070252,0.5602490888440719,0.5602490888440697,0.5602490888440719
"Uniform(0.45,0.55)",Common-clock Efficient betting,3000,30,0.0029668002098376636,0.003759112124048283,0.16249833985391754,0.20589505065324276,0.0029668002098376636,0.003759112124048283,0.26705941019667545,0.2670594101966699,0.26705941019667545
"Uniform(0.45,0.55)",Common-clock Efficient betting,10000,30,0.0015097222478606934,0.00158561551793893,0.15097222478607433,0.15856155179389797,0.0015097222478606934,0.00158561551793893,0.0502696904584794,0.0502696904584774,0.0502696904584794
"Uniform(0.45,0.55)",Common-clock Efficient betting,30000,30,0.0008644513609605333,0.0008743861198676234,0.14972736778557894,0.15144811850438156,0.0008644513609605333,0.0008743861198676234,0.011492559738758734,0.01149255973875718,0.011492559738758734
"Uniform(0.45,0.55)",Common-clock Efficient betting,100000,30,0.00047020862948992,0.00047069115441581664,0.14869302446545138,0.14884561224481702,0.00047020862948992,0.00047069115441581664,0.0010261932589796796,0.0010261932589923362,0.0010261932589796796
"Uniform(0.45,0.55)",Common-clock Efficient betting,300000,30,0.0002716907740070166,0.0002720830522707533,0.1488111655897023,0.14902602524357714,0.0002716907740070166,0.0002720830522707533,0.0014438409444355038,0.0014438409444841316,0.0014438409444355038
"Uniform(0.45,0.55)",Common-clock Efficient betting,1000000,30,0.00014874475323213665,0.00014880907124053332,0.14874475323218467,0.1488090712405798,0.00014874475323213665,0.00014880907124053332,0.0004324052243798171,0.000432405224369381,0.0004324052243798171
"Uniform(0.45,0.55)",Common-clock Efficient betting,3000000,30,8.592238087362277e-05,8.59964688564252e-05,0.1488219291803989,0.14895025333084302,8.592238087362277e-05,8.59964688564252e-05,0.0008622664089277254,0.0008622664089279475,0.0008622664089277254
"Uniform(0.45,0.55)",Common-clock Efficient betting,10000000,30,4.70270936880642e-05,4.702659514035923e-05,0.1487127277924108,0.14871115124614084,4.70270936880642e-05,4.702659514035923e-05,-1.0601286745015592e-05,-1.060128674490457e-05,-1.0601286745015592e-05
"Uniform(0.45,0.55)",Common-clock STaR betting,1000,30,0.005950895182291613,0.009345765787760384,0.18818382892964536,0.29553906367800725,0.005950895182291613,0.009345765787760384,0.5704806590395111,0.5704806590395068,0.5704806590395111
"Uniform(0.45,0.55)",Common-clock STaR betting,3000,30,0.0029574590875439564,0.003767060693001153,0.16198670551465,0.20633041170477998,0.0029574590875439564,0.003767060693001153,0.27374904656061916,0.2737490465606114,0.27374904656061916
"Uniform(0.45,0.55)",Common-clock STaR betting,10000,30,0.00152126388729857,0.0015980592421620233,0.1521263887298607,0.15980592421620823,0.00152126388729857,0.0015980592421620233,0.050481284348256494,0.05048128434826982,0.050481284348256494
"Uniform(0.45,0.55)",Common-clock STaR betting,30000,30,0.0008805653426814767,0.0008911739057366567,0.15251839129087108,0.1543558483115573,0.0008805653426814767,0.0008911739057366567,0.012047445590891659,0.012047445590885886,0.012047445590891659
"Uniform(0.45,0.55)",Common-clock STaR betting,100000,30,0.00047799016849086,0.00047794631551489663,0.1511537631598908,0.15113989563127042,0.00047799016849086,0.00047794631551489663,-9.174451454063703e-05,-9.174451452920174e-05,-9.174451454063703e-05
"Uniform(0.45,0.55)",Common-clock STaR betting,300000,30,0.00027748464854850997,0.0002775542349917833,0.15198460137143505,0.15202271543611698,0.00027748464854850997,0.0002775542349917833,0.0002507758307976893,0.0002507758308276653,0.0002507758307976893
"Uniform(0.45,0.55)",Common-clock STaR betting,1000000,30,0.00015067845232765332,0.00015066241630599668,0.1506784523277071,0.1506624163060373,0.00015067845232765332,0.00015066241630599668,-0.00010642544709560386,-0.0001064254471828674,-0.00010642544709560386
"Uniform(0.45,0.55)",Common-clock STaR betting,3000000,30,8.789038745453485e-05,8.791561596942683e-05,0.15223061656816855,0.15227431363776098,8.789038745453485e-05,8.791561596942683e-05,0.0002870452119128064,0.0002870452119128064,0.0002870452119128064
"Uniform(0.45,0.55)",Common-clock STaR betting,10000000,30,4.76948880998936e-05,4.769180581031633e-05,0.1508244791425242,0.15081473208705182,4.76948880998936e-05,4.769180581031633e-05,-6.46251558619193e-05,-6.46251558619193e-05,-6.46251558619193e-05
"Uniform(0.45,0.55)",Efficient betting,1000,30,0.007051667472607913,0.010344805263363767,0.22299330515564186,0.32713146583127645,0.007051667472607913,0.010344805263363767,0.4670012877873204,0.46700128778731553,0.4670012877873204
"Uniform(0.45,0.55)",Efficient betting,3000,30,0.0032911484603810335,0.00410907415392121,0.1802636251849117,0.2250632604564123,0.0032911484603810335,0.00410907415392121,0.2485228798963024,0.2485228798962953,0.2485228798963024
"Uniform(0.45,0.55)",Efficient betting,10000,30,0.00159167463827461,0.0016799658295336168,0.1591674638274659,0.16799658295336617,0.00159167463827461,0.0016799658295336168,0.05547062768727362,0.05547062768726918,0.05547062768727362
"Uniform(0.45,0.55)",Efficient betting,30000,30,0.0008909990848288567,0.0009023601071334401,0.1543255684421041,0.15629335522784954,0.0008909990848288567,0.0009023601071334401,0.012750879880831345,0.012750879880825794,0.012750879880831345
"Uniform(0.45,0.55)",Efficient betting,100000,30,0.00047792036365937,0.00047844491348864667,0.15113168893397352,0.1512975661546478,0.00047792036365937,0.00047844491348864667,0.0010975674383495448,0.0010975674383333356,0.0010975674383495448
"Uniform(0.45,0.55)",Efficient betting,300000,30,0.0002742787959849233,0.00027469215504177,0.15022868360632474,0.1504550896861055,0.0002742787959849233,0.00027469215504177,0.0015070762410283045,0.001507076241006322,0.0015070762410283045
"Uniform(0.45,0.55)",Efficient betting,1000000,30,0.00014952060017154668,0.00014958550557848333,0.14952060017160426,0.14958550557852923,0.00014952060017154668,0.00014958550557848333,0.0004340900642598733,0.0004340900641817136,0.0004340900642598733
"Uniform(0.45,0.55)",Efficient betting,3000000,30,8.618200345307803e-05,8.62572696419317e-05,0.1492716086788075,0.14940197354199417,8.618200345307803e-05,8.62572696419317e-05,0.0008733399763054539,0.000873339976305676,0.0008733399763054539
"Uniform(0.45,0.55)",Efficient betting,10000000,30,4.710466187421621e-05,4.710400088647759e-05,0.1489580199346191,0.1489559297078596,4.710466187421621e-05,4.710400088647759e-05,-1.4032321055235109e-05,-1.4032321055457153e-05,-1.4032321055235109e-05
"Uniform(0.45,0.55)",STaR betting,1000,30,0.006801822458902943,0.01019769583129876,0.21509251210220456,0.3224794571250847,,,0.4992593371723397,0.4992593371723397,
"Uniform(0.45,0.55)",STaR betting,3000,30,0.0032235546830265633,0.00406560537945078,0.17656136152450957,0.22268237762395718,,,0.2612180587033266,0.2612180587033208,
"Uniform(0.45,0.55)",STaR betting,10000,30,0.0015794004621048267,0.00166969636955269,0.15794004621048774,0.16696963695527495,,,0.05717100229762373,0.05717100229762773,
"Uniform(0.45,0.55)",STaR betting,30000,30,0.0009001432394449934,0.00091264377360016,0.1559093824808455,0.15807453850869443,,,0.013887272166676734,0.01388727216666985,
"Uniform(0.45,0.55)",STaR betting,100000,30,0.00048327650684551997,0.00048324381721626,0.1528254501281969,0.1528151127597597,,,-6.764166847950115e-05,-6.764166850825593e-05,
"Uniform(0.45,0.55)",STaR betting,300000,30,0.00027930472668631336,0.0002793902424663333,0.15298149922393642,0.1530283381456741,,,0.0003061737659599828,0.0003061737659475483,
"Uniform(0.45,0.55)",STaR betting,1000000,30,0.00015123624886937998,0.00015121925872988332,0.1512362488694259,0.1512192587299343,,,-0.00011234171452723096,-0.00011234171449381325,
"Uniform(0.45,0.55)",STaR betting,3000000,30,8.807888327170647e-05,8.810456109380656e-05,0.15255710090052402,0.1526015761930291,,,0.0002915321033405416,0.0002915321033407636,
"Uniform(0.45,0.55)",STaR betting,10000000,30,4.7743091685749826e-05,4.7740134766210975e-05,0.1509769122652173,0.1509675616646167,,,-6.19339769262206e-05,-6.193397692610958e-05,
