distribution,n,rep,method,calibration,lower,upper,width,sqrt_n_width,empty,noncoverage,sample_mean_excluded,poisson_round_fraction,evaluations,solvency_c,third_moment_shrinkage,skewness_epsilon
"Beta(0.5,0.5)",500,112,PE-betting,Deterministic,0.4565721428953111,0.5406488892622292,0.08407674636691809,1.8800132020343732,False,False,False,0.04,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,112,PE-betting,Uniformly randomized,0.4576424756087363,0.5389500460587442,0.08130757045000792,1.8180925461157087,False,False,False,0.04,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,113,PE-betting,Deterministic,0.4482257696799934,0.5316352066583931,0.08340943697839975,1.8650917104868652,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,113,PE-betting,Uniformly randomized,0.4506137459538877,0.5280990046449006,0.07748525869101286,1.7326230568726113,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,114,PE-betting,Deterministic,0.45720288483425975,0.5409755823202431,0.08377269748598337,1.8732144623718456,False,False,False,0.002,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,114,PE-betting,Uniformly randomized,0.45734710758551955,0.5409170272760093,0.08356991969048977,1.8686802130213331,False,False,False,0.002,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,115,PE-betting,Deterministic,0.4813440893776715,0.5656644650734961,0.08432037569582462,1.88546091944185,False,False,False,0.974,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,115,PE-betting,Uniformly randomized,0.48233440006151795,0.5649547320790589,0.08262033201754093,1.8474467871482387,False,False,False,0.974,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,116,PE-betting,Deterministic,0.4474929836578667,0.5307572507299483,0.08326426707208157,1.8618456126987177,False,False,False,0.132,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,116,PE-betting,Uniformly randomized,0.4476431724615395,0.5304879150353372,0.0828447425737977,1.8524647597348256,False,False,False,0.132,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,117,PE-betting,Deterministic,0.4203100590966642,0.5040278690867126,0.08371780999004841,1.8719871406515924,False,False,False,0.928,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,117,PE-betting,Uniformly randomized,0.4210820267908275,0.5038455338217318,0.08276350703090429,1.850648277773838,False,False,False,0.928,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,118,PE-betting,Deterministic,0.4589034174568951,0.5465281554497778,0.08762473799288273,1.9593487066269428,False,False,False,0.064,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,118,PE-betting,Uniformly randomized,0.46142566250637174,0.5449624699540436,0.08353680744767189,1.8679398007630506,False,False,False,0.064,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,119,PE-betting,Deterministic,0.45343357557430863,0.537691920530051,0.08425834495574236,1.8840738699266644,False,False,False,0.068,61,0.75,10.0,0.05
"Beta(0.5,0.5)",500,119,PE-betting,Uniformly randomized,0.4547595246694982,0.5364981549791992,0.08173863030970097,1.8277313376021607,False,False,False,0.068,61,0.75,10.0,0.05
Bernoulli(0.1),500,0,PE-betting,Deterministic,0.08141489187255502,0.15399085404351354,0.07257596217095852,1.6228478494671648,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,0,PE-betting,Uniformly randomized,0.08253475883975625,0.15384323662146926,0.07130847778171301,1.594506036919437,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,1,PE-betting,Deterministic,0.0373520846478641,0.09690088545903563,0.05954880081117153,1.3315516659237416,False,True,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,1,PE-betting,Uniformly randomized,0.04053160874173045,0.09651521733030677,0.05598360858857632,1.251831544297977,False,True,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,2,PE-betting,Deterministic,0.062105908524245024,0.14226672379299998,0.08016081526875496,1.7924503207273916,False,False,False,0.988,59,0.75,10.0,0.05
Bernoulli(0.1),500,2,PE-betting,Uniformly randomized,0.06435627164319158,0.1420951490290463,0.07773887738585472,1.738294143292923,False,False,False,0.988,59,0.75,10.0,0.05
Bernoulli(0.1),500,3,PE-betting,Deterministic,0.06709499610587955,0.1421588803641498,0.07506388425827026,1.678479478566687,False,False,False,0.96,59,0.75,10.0,0.05
Bernoulli(0.1),500,3,PE-betting,Uniformly randomized,0.06854560179635882,0.14125471794977784,0.07270911615341902,1.6258252630297296,False,False,False,0.96,59,0.75,10.0,0.05
Bernoulli(0.1),500,4,PE-betting,Deterministic,0.0759519929997623,0.14824686711654067,0.07229487411677837,1.6165625294990653,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,4,PE-betting,Uniformly randomized,0.07809801446273923,0.1480530616827309,0.06995504721999168,1.564242409531091,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,5,PE-betting,Deterministic,0.0494031454436481,0.12256810860708356,0.07316496316343546,1.6360183120470975,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,5,PE-betting,Uniformly randomized,0.05131903989240527,0.12150779506191611,0.07018875516951084,1.5694682781511602,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,6,PE-betting,Deterministic,0.05016624974086881,0.11667876178398728,0.06651251204311848,1.4872649828268634,False,False,False,0.962,58,0.75,10.0,0.05
Bernoulli(0.1),500,6,PE-betting,Uniformly randomized,0.053390156012028456,0.11663540219888091,0.06324524618685246,1.4142066972751146,False,False,False,0.962,58,0.75,10.0,0.05
Bernoulli(0.1),500,7,PE-betting,Deterministic,0.061218497809022665,0.1304929326288402,0.06927443481981754,1.5490234535999043,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,7,PE-betting,Uniformly randomized,0.06546215293928981,0.12950322264805436,0.06404106970876455,1.432001852206002,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,8,PE-betting,Deterministic,0.05520094698294997,0.12641612021252513,0.07121517322957516,1.592419683707533,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,8,PE-betting,Uniformly randomized,0.058960588183254004,0.1249423217959702,0.0659817336127162,1.475396416313162,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,9,PE-betting,Deterministic,0.08272911934182048,0.16019714390859008,0.0774680245667696,1.7322376901392054,False,False,False,0.944,59,0.75,10.0,0.05
Bernoulli(0.1),500,9,PE-betting,Uniformly randomized,0.08899991912767291,0.16013333154842257,0.07113341242074966,1.5905914564432413,False,False,False,0.944,59,0.75,10.0,0.05
Bernoulli(0.1),500,10,PE-betting,Deterministic,0.06773024564608932,0.13024719851091504,0.06251695286482573,1.3979215635190054,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,10,PE-betting,Uniformly randomized,0.0693705310113728,0.12974970182403922,0.060379170812666416,1.3501193036219334,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,11,PE-betting,Deterministic,0.07529020449146628,0.1599570750258863,0.08466687053442001,1.893208779571371,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,11,PE-betting,Uniformly randomized,0.07793645979836583,0.15828955033794045,0.08035309053957462,1.7967497264868413,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,12,PE-betting,Deterministic,0.075912871863693,0.15269793896004558,0.07678506709635258,1.7169662968432677,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,12,PE-betting,Uniformly randomized,0.07780043641105294,0.15257566468790174,0.07477522827684879,1.6720249346009837,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,13,PE-betting,Deterministic,0.07395041408017278,0.14574334723874927,0.07179293315857649,1.6053387884667571,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,13,PE-betting,Uniformly randomized,0.07573501812294126,0.14517492288723588,0.06943990476429462,1.552723474040743,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,14,PE-betting,Deterministic,0.0679438547231257,0.14816120127215981,0.08021734654903412,1.7937143985829846,False,False,False,0.934,59,0.75,10.0,0.05
Bernoulli(0.1),500,14,PE-betting,Uniformly randomized,0.07184533542022109,0.14767731772735715,0.07583198230713606,1.6956546730731756,False,False,False,0.934,59,0.75,10.0,0.05
Bernoulli(0.1),500,15,PE-betting,Deterministic,0.06144890980795026,0.12746975990012288,0.06602085009217262,1.4762710873842124,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,15,PE-betting,Uniformly randomized,0.06389025459066033,0.12723401514813304,0.0633437605574727,1.4164095455697896,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,16,PE-betting,Deterministic,0.08262878702953458,0.15361255267634988,0.0709837656468153,1.5872452528519334,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,16,PE-betting,Uniformly randomized,0.0831927196122706,0.15289301285520196,0.06970029324293137,1.5585459374286381,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,17,PE-betting,Deterministic,0.07966394955292344,0.14880106458440423,0.06913711503148079,1.5459528897861357,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,17,PE-betting,Uniformly randomized,0.08016509981825948,0.1484110956080258,0.06824599578976631,1.5260268577808194,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,18,PE-betting,Deterministic,0.058411205653101206,0.1279571927152574,0.0695459870621562,1.5550955463330216,False,False,False,0.95,59,0.75,10.0,0.05
Bernoulli(0.1),500,18,PE-betting,Uniformly randomized,0.059622114058583975,0.12736611114814878,0.0677439970895648,1.5148018255981481,False,False,False,0.95,59,0.75,10.0,0.05
Bernoulli(0.1),500,19,PE-betting,Deterministic,0.06704451562836766,0.14941134909167886,0.0823668334633112,1.8417783871536828,False,False,False,0.984,59,0.75,10.0,0.05
Bernoulli(0.1),500,19,PE-betting,Uniformly randomized,0.06928714038804173,0.14853828912600875,0.07925114873796701,1.7721095587304092,False,False,False,0.984,59,0.75,10.0,0.05
Bernoulli(0.1),500,20,PE-betting,Deterministic,0.05579860834404826,0.12728039687499404,0.07148178853094578,1.5983813830845959,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,20,PE-betting,Uniformly randomized,0.05954400775954127,0.12593079870566726,0.06638679094612598,1.4844537736360528,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,21,PE-betting,Deterministic,0.04485125886276364,0.10721928486600518,0.06236802600324154,1.394591457657226,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,21,PE-betting,Uniformly randomized,0.04531038599088788,0.10679423389956355,0.06148384790867567,1.374820634420571,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,22,PE-betting,Deterministic,0.06971765728667378,0.1448221388272941,0.07510448154062033,1.679387261397052,False,False,False,0.986,59,0.75,10.0,0.05
Bernoulli(0.1),500,22,PE-betting,Uniformly randomized,0.06995003996416926,0.1396283614449203,0.06967832148075104,1.5580546338904313,False,False,False,0.986,59,0.75,10.0,0.05
Bernoulli(0.1),500,23,PE-betting,Deterministic,0.05750579247251153,0.13055963581427932,0.07305384334176779,1.6335335972981317,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,23,PE-betting,Uniformly randomized,0.0594819369725883,0.13037190632894635,0.07088996935635805,1.5851479040369363,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,24,PE-betting,Deterministic,0.048092502634972334,0.12192944204434752,0.07383693940937519,1.6510441576989612,False,False,False,0.974,58,0.75,10.0,0.05
Bernoulli(0.1),500,24,PE-betting,Uniformly randomized,0.05150130903348327,0.1218983163125813,0.07039700727909803,1.5741249368861072,False,False,False,0.974,58,0.75,10.0,0.05
Bernoulli(0.1),500,25,PE-betting,Deterministic,0.0720410761423409,0.1403856505639851,0.06834457442164421,1.5282311430008984,False,False,False,0.966,59,0.75,10.0,0.05
Bernoulli(0.1),500,25,PE-betting,Uniformly randomized,0.07576128421351314,0.1390268267132342,0.06326554249972105,1.4146605366277825,False,False,False,0.966,59,0.75,10.0,0.05
Bernoulli(0.1),500,26,PE-betting,Deterministic,0.07493987074121833,0.14982816250994802,0.07488829176872969,1.6745531111371754,False,False,False,0.96,59,0.75,10.0,0.05
Bernoulli(0.1),500,26,PE-betting,Uniformly randomized,0.07629902428016067,0.1488399519585073,0.07254092767834663,1.6220644543967908,False,False,False,0.96,59,0.75,10.0,0.05
Bernoulli(0.1),500,27,PE-betting,Deterministic,0.05528837675228715,0.12056712014600635,0.0652787433937192,1.4596770771412144,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,27,PE-betting,Uniformly randomized,0.058112716767936945,0.11934012593701482,0.06122740916907787,1.3690864898825204,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,28,PE-betting,Deterministic,0.07266401266679168,0.1366156949661672,0.06395168229937553,1.4300030889687376,False,False,False,0.938,59,0.75,10.0,0.05
Bernoulli(0.1),500,28,PE-betting,Uniformly randomized,0.07288371631875634,0.13638247130438685,0.06349875498563051,1.4198753263447352,False,False,False,0.938,59,0.75,10.0,0.05
Bernoulli(0.1),500,29,PE-betting,Deterministic,0.06269286153838038,0.12913386849686503,0.06644100695848465,1.4856660805270823,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,29,PE-betting,Uniformly randomized,0.06328569678589702,0.12900278577581048,0.06571708898991346,1.469478782648495,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,30,PE-betting,Deterministic,0.08257477963343263,0.15456621488556266,0.07199143525213003,1.6097774302153747,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,30,PE-betting,Uniformly randomized,0.08278171950951219,0.15445238491520286,0.07167066540569067,1.6026047983976688,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,31,PE-betting,Deterministic,0.05912103643640876,0.12709036702290177,0.06796933058649302,1.5198404357655404,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,31,PE-betting,Uniformly randomized,0.061572426464408636,0.1264618574641645,0.06488943099975586,1.4509717873673624,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,32,PE-betting,Deterministic,0.08838196145370603,0.16427762852981687,0.07589566707611084,1.6970787077987655,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,32,PE-betting,Uniformly randomized,0.09074925119057298,0.163568748626858,0.07281949743628502,1.6282934635490498,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,33,PE-betting,Deterministic,0.0679544578306377,0.1301874383352697,0.062232980504631996,1.3915717485077632,False,False,False,0.954,59,0.75,10.0,0.05
Bernoulli(0.1),500,33,PE-betting,Uniformly randomized,0.06894285371527076,0.12950387923046947,0.06056102551519871,1.3541856983908354,False,False,False,0.954,59,0.75,10.0,0.05
Bernoulli(0.1),500,34,PE-betting,Deterministic,0.05579528817906976,0.12447190517559648,0.06867661699652672,1.5356558406895118,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,34,PE-betting,Uniformly randomized,0.05653898464515805,0.12299196189269423,0.06645297724753618,1.485933744327378,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,35,PE-betting,Deterministic,0.07576826261356473,0.16171299433335662,0.08594473171979189,1.9217826243343707,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,35,PE-betting,Uniformly randomized,0.0791272628121078,0.16123872948810458,0.08211146667599678,1.836068212197375,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,36,PE-betting,Deterministic,0.0572600238956511,0.12468847399577498,0.06742845010012388,1.507745980413295,False,False,False,0.982,58,0.75,10.0,0.05
Bernoulli(0.1),500,36,PE-betting,Uniformly randomized,0.05753452004864812,0.12416807608678937,0.06663355603814125,1.4899716088382542,False,False,False,0.982,58,0.75,10.0,0.05
Bernoulli(0.1),500,37,PE-betting,Deterministic,0.06878540245816112,0.14030351536348462,0.0715181129053235,1.5991936207880835,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,37,PE-betting,Uniformly randomized,0.07143569411709905,0.13991577504202724,0.06848008092492819,1.5312611605282611,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,38,PE-betting,Deterministic,0.07940055662766099,0.15990897500887513,0.08050841838121414,1.8002229626138841,False,False,False,0.982,59,0.75,10.0,0.05
Bernoulli(0.1),500,38,PE-betting,Uniformly randomized,0.08125628484413028,0.15918411733582616,0.07792783249169588,1.7425193079064882,False,False,False,0.982,59,0.75,10.0,0.05
Bernoulli(0.1),500,39,PE-betting,Deterministic,0.06731589650735259,0.1426903954707086,0.07537449896335602,1.6854250345205148,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,39,PE-betting,Uniformly randomized,0.06865540007129312,0.1424003834836185,0.07374498341232538,1.6489879590955396,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,40,PE-betting,Deterministic,0.0680149937979877,0.14741979306563735,0.07940479926764965,1.7755452890219015,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,40,PE-betting,Uniformly randomized,0.06900618178769946,0.14708034181967378,0.07807416003197432,1.7457912911769173,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,41,PE-betting,Deterministic,0.06153399357572198,0.1305012102238834,0.06896721664816141,1.5421538464424411,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,41,PE-betting,Uniformly randomized,0.06299640284851193,0.12880368949845433,0.0658072866499424,1.4714956636408563,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,42,PE-betting,Deterministic,0.07213894696906209,0.13661945844069123,0.06448051147162914,1.4418280687451777,False,False,False,0.97,59,0.75,10.0,0.05
Bernoulli(0.1),500,42,PE-betting,Uniformly randomized,0.07319636782631278,0.13649494899436831,0.06329858116805553,1.4153993037106023,False,False,False,0.97,59,0.75,10.0,0.05
Bernoulli(0.1),500,43,PE-betting,Deterministic,0.08763587241992354,0.16075587505474687,0.07312000263482332,1.635012964064287,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,43,PE-betting,Uniformly randomized,0.08964688470587134,0.160455662291497,0.07080877758562565,1.583332400851224,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,44,PE-betting,Deterministic,0.052579852286726236,0.13000133773311973,0.07742148544639349,1.731197043771465,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,44,PE-betting,Uniformly randomized,0.05749004194512963,0.12915902910754085,0.07166898716241121,1.6025672717371124,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,45,PE-betting,Deterministic,0.07089868327602744,0.141391406301409,0.07049272302538157,1.576265206038178,False,False,False,0.956,59,0.75,10.0,0.05
Bernoulli(0.1),500,45,PE-betting,Uniformly randomized,0.07160961022600532,0.1404627882875502,0.0688531780615449,1.539603866125116,False,False,False,0.956,59,0.75,10.0,0.05
Bernoulli(0.1),500,46,PE-betting,Deterministic,0.07111778436228633,0.1538536990992725,0.08273591473698616,1.8500312953252769,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,46,PE-betting,Uniformly randomized,0.07256843382492661,0.15340084536001086,0.08083241153508425,1.8074676697768652,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,47,PE-betting,Deterministic,0.06660823943093419,0.1375862411223352,0.070978001691401,1.5871163668906771,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,47,PE-betting,Uniformly randomized,0.06965843727812171,0.13689314248040318,0.06723470520228148,1.5034137127946012,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,48,PE-betting,Deterministic,0.0786513383500278,0.15231667971238494,0.07366534136235714,1.6472071087195754,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,48,PE-betting,Uniformly randomized,0.08028332656249404,0.15215718327090144,0.0718738567084074,1.6071482940507824,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,49,PE-betting,Deterministic,0.07165597239509225,0.1407816749997437,0.06912570260465145,1.5456977001643493,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,49,PE-betting,Uniformly randomized,0.07325938483700156,0.14062528824433684,0.06736590340733528,1.506347393844864,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,50,PE-betting,Deterministic,0.08118977630510926,0.15748585993424058,0.07629608362913132,1.7060322941174648,False,False,False,0.986,59,0.75,10.0,0.05
Bernoulli(0.1),500,50,PE-betting,Uniformly randomized,0.08415841357782483,0.15739079797640443,0.0732323843985796,1.6375258966961903,False,False,False,0.986,59,0.75,10.0,0.05
Bernoulli(0.1),500,51,PE-betting,Deterministic,0.07166995154693723,0.143847884144634,0.07217793259769678,1.6139476376384798,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,51,PE-betting,Uniformly randomized,0.07189574418589473,0.14344776282086968,0.07155201863497496,1.5999517759513573,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,52,PE-betting,Deterministic,0.09279424929991364,0.17269556457176805,0.0799013152718544,1.7866477243950853,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,52,PE-betting,Uniformly randomized,0.09433266101405025,0.1716286246664822,0.07729596365243196,1.728390291131908,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,53,PE-betting,Deterministic,0.06374716153368354,0.1405898849479854,0.07684272341430187,1.7182555313059373,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,53,PE-betting,Uniformly randomized,0.06586551899090409,0.1375097162090242,0.0716441972181201,1.6020129517311787,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,54,PE-betting,Deterministic,0.0800054450519383,0.1520438981242478,0.0720384530723095,1.6108287806361261,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,54,PE-betting,Uniformly randomized,0.08294020360335708,0.15146405482664704,0.06852385122328997,1.5322398941535849,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,55,PE-betting,Deterministic,0.06882862886413932,0.14264396158978343,0.07381533272564411,1.6505610175630507,False,False,False,0.974,59,0.75,10.0,0.05
Bernoulli(0.1),500,55,PE-betting,Uniformly randomized,0.07182689337059855,0.1417642799206078,0.06993738655000925,1.5638475049450018,False,False,False,0.974,59,0.75,10.0,0.05
Bernoulli(0.1),500,56,PE-betting,Deterministic,0.06165832141414285,0.1357248262502253,0.07406650483608246,1.656177396692973,False,False,False,0.94,59,0.75,10.0,0.05
Bernoulli(0.1),500,56,PE-betting,Uniformly randomized,0.06487951939925551,0.13410482415929437,0.06922530476003885,1.5479248720658665,False,False,False,0.94,59,0.75,10.0,0.05
Bernoulli(0.1),500,57,PE-betting,Deterministic,0.0625964174978435,0.13867487153038383,0.07607845403254032,1.7011659483985317,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,57,PE-betting,Uniformly randomized,0.06308519886806607,0.1380776478908956,0.07499244902282953,1.676882138142345,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,58,PE-betting,Deterministic,0.04943429073318839,0.12079549534246325,0.07136120460927486,1.5956850446260993,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,58,PE-betting,Uniformly randomized,0.05165941594168544,0.12074909405782819,0.06908967811614275,1.544892168112748,False,False,False,0.99,58,0.75,10.0,0.05
Bernoulli(0.1),500,59,PE-betting,Deterministic,0.07375166425481439,0.15098117338493466,0.07722950913012028,1.726904322838896,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,59,PE-betting,Uniformly randomized,0.07502185413613915,0.1508833528496325,0.07586149871349335,1.6963146799838398,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,60,PE-betting,Deterministic,0.05884105293080211,0.12856801925227046,0.06972696632146835,1.559142365596417,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,60,PE-betting,Uniformly randomized,0.060045653488487005,0.1278743320144713,0.06782867852598429,1.516695360080811,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,61,PE-betting,Deterministic,0.07608337281271815,0.14107518317177892,0.06499181035906076,1.4532610594363489,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,61,PE-betting,Uniformly randomized,0.0772833195514977,0.14043686026707292,0.06315354071557522,1.412156100598269,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,62,PE-betting,Deterministic,0.06052025081589818,0.12565543176606297,0.0651351809501648,1.4564669233131784,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,62,PE-betting,Uniformly randomized,0.06112758023664355,0.1252571470104158,0.06412956677377224,1.4339807067376662,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,63,PE-betting,Deterministic,0.05978624848648906,0.134334119502455,0.07454787101596594,1.6669410716958615,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,63,PE-betting,Uniformly randomized,0.061936221551150084,0.1343339285813272,0.07239770703017712,1.6188619433459046,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,64,PE-betting,Deterministic,0.06226279819384217,0.1251935171894729,0.06293071899563074,1.4071736554716763,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,64,PE-betting,Uniformly randomized,0.06433551898226142,0.1247274144552648,0.06039189547300339,1.3504038356769739,False,False,False,0.99,57,0.75,10.0,0.05
Bernoulli(0.1),500,65,PE-betting,Deterministic,0.07198076834902167,0.14323423570021987,0.0712534673511982,1.5932759662984106,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,65,PE-betting,Uniformly randomized,0.07315256400033832,0.14307236624881625,0.06991980224847794,1.5634543080093932,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,66,PE-betting,Deterministic,0.057575028855353594,0.12515566172078252,0.06758063286542892,1.5111488904955548,False,False,False,0.952,59,0.75,10.0,0.05
Bernoulli(0.1),500,66,PE-betting,Uniformly randomized,0.059673252049833536,0.12491511879488826,0.06524186674505472,1.458852490209253,False,False,False,0.952,58,0.75,10.0,0.05
Bernoulli(0.1),500,67,PE-betting,Deterministic,0.07334001502022147,0.14327272353693843,0.06993270851671696,1.563742900940576,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,67,PE-betting,Uniformly randomized,0.07374510867521167,0.14302104013040662,0.06927593145519495,1.5490569193843184,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,68,PE-betting,Deterministic,0.06350969010964036,0.14098955085501075,0.07747986074537039,1.7325023551386571,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,68,PE-betting,Uniformly randomized,0.06526134861633182,0.14069419214501977,0.07543284352868795,1.6867296586625138,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,69,PE-betting,Deterministic,0.07163002295419574,0.14573362888768315,0.07410360593348742,1.6570070024513464,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,69,PE-betting,Uniformly randomized,0.07258929638192058,0.14543673442676663,0.07284743804484606,1.6289182345498017,False,False,False,0.99,59,0.75,10.0,0.05
Bernoulli(0.1),500,70,PE-betting,Deterministic,0.070438785944134,0.15271366434171796,0.08227487839758396,1.8397222093752672,False,False,False,0.906,59,0.75,10.0,0.05
