distribution,n,repetition,method,lower,upper,empty,width,scaled_width,normalized_width
Bernoulli(0.5),50,15,Permutation-integrated GE (randomized),0.30660513922572147,0.6620229355990888,False,0.3554177963733673,2.5131833396998755,0.9756793030645651
Bernoulli(0.5),50,15,Exact binomial (randomized),0.29605193247978706,0.6470548093686241,False,0.3510028768888371,2.481965144640836,0.9635596354235346
Bernoulli(0.5),50,16,Chronological GE,0.31839600717648864,0.6520663597621024,False,0.3336703525856137,2.3594056899419376,0.9159790544704258
Bernoulli(0.5),50,16,Permutation-integrated GE (randomized),0.3300777232646942,0.6560600915551186,False,0.3259823682904244,2.305043431654097,0.8948742948448783
Bernoulli(0.5),50,16,Exact binomial (randomized),0.31525806800931605,0.6565614948084108,False,0.3413034267990947,2.413379675318463,0.9369330770456646
Bernoulli(0.5),50,17,Chronological GE,0.46741788322106004,0.8390190177597106,False,0.3716011345386505,2.6276168212889437,1.020105182307186
Bernoulli(0.5),50,17,Permutation-integrated GE (randomized),0.4679104949533939,0.8327324663102629,False,0.364821971356869,2.5796808987228648,1.001495283545636
Bernoulli(0.5),50,17,Exact binomial (randomized),0.4715573373036539,0.8152678522700121,False,0.3437105149663582,2.4304003589783223,0.9435409231620236
Bernoulli(0.5),50,18,Chronological GE,0.3267802563495934,0.6994585175998509,False,0.3726782612502575,2.635233257308688,1.02306206924424
Bernoulli(0.5),50,18,Permutation-integrated GE (randomized),0.3261830396950245,0.7018389888107777,False,0.3756559491157532,2.6562886901281773,1.0312363037676533
Bernoulli(0.5),50,18,Exact binomial (randomized),0.3273666676582221,0.6841146295761771,False,0.356747961917955,2.522589030466662,0.9793308225009764
Bernoulli(0.5),50,19,Chronological GE,0.2572953817434609,0.6157984607852995,False,0.35850307904183865,2.5349995826674094,0.9841489027144628
Bernoulli(0.5),50,19,Permutation-integrated GE (randomized),0.26172822996973993,0.6190054742991924,False,0.35727724432945246,2.5263316222899883,0.9807837882771517
Bernoulli(0.5),50,19,Exact binomial (randomized),0.2815875807654773,0.6296866374997631,False,0.34809905673428576,2.4614320354145423,0.955588179707116
Bernoulli(0.5),50,20,Chronological GE,0.30526271695271134,0.6360371769405901,False,0.3307744599878788,2.3389286370074744,0.9080293611789292
Bernoulli(0.5),50,20,Permutation-integrated GE (randomized),0.3151426739990711,0.6348572410643101,False,0.319714567065239,2.260723384159517,0.8776681673140219
Bernoulli(0.5),50,20,Exact binomial (randomized),0.29700338007239147,0.6350993360661088,False,0.33809595599371733,2.390699431749061,0.9281280512086832
Bernoulli(0.5),50,21,Chronological GE,0.3635673872195184,0.7325205928646028,False,0.3689532056450844,2.6088931365215395,1.0128361894660816
Bernoulli(0.5),50,21,Permutation-integrated GE (randomized),0.36925166442990304,0.7445497007668016,False,0.37529803633689857,2.653757864598163,1.0302537753343728
Bernoulli(0.5),50,21,Exact binomial (randomized),0.36631441692863,0.7194818725921892,False,0.3531674556635592,2.497271027941021,0.9695017540565889
Bernoulli(0.5),50,22,Chronological GE,0.3457872602157295,0.6985322437249124,False,0.35274498350918293,2.4942836986888013,0.9683419997017083
Bernoulli(0.5),50,22,Permutation-integrated GE (randomized),0.3486117385327816,0.7000729478895664,False,0.3514612093567848,2.4852060446020743,0.9648178321358607
Bernoulli(0.5),50,22,Exact binomial (randomized),0.3333216712722295,0.6832566685710497,False,0.3499349972988202,2.47441409564492,0.9606281333300098
Bernoulli(0.5),50,23,Chronological GE,0.2583747995086014,0.577061387244612,False,0.31868658773601055,2.253454472613347,0.8748461978860963
Bernoulli(0.5),50,23,Permutation-integrated GE (randomized),0.25942994058132174,0.575756488740444,False,0.3163265481591223,2.236766472726484,0.8683675077555543
Bernoulli(0.5),50,23,Exact binomial (randomized),0.2442020072378106,0.5765119144339885,False,0.3323099071961779,2.349785888338897,0.9122444119652774
Bernoulli(0.5),50,24,Chronological GE,0.21293304348364472,0.5856056264601648,False,0.37267258297652006,2.6351931058500364,1.023046481464958
Bernoulli(0.5),50,24,Permutation-integrated GE (randomized),0.22949775159358976,0.5922176703810693,False,0.36271991878747956,2.564817142460606,0.9957248094533584
Bernoulli(0.5),50,24,Exact binomial (randomized),0.23544550093737776,0.5871769782920151,False,0.35173147735463733,2.4871171279422666,0.9655597614778242
Bernoulli(0.5),50,25,Chronological GE,0.40758993988856673,0.7544124224223197,False,0.3468224825337529,2.4524052926756963,0.9520837771729848
Bernoulli(0.5),50,25,Permutation-integrated GE (randomized),0.40008684843778614,0.7353179782629014,False,0.3352311298251152,2.3704420516416684,0.9202636402869336
Bernoulli(0.5),50,25,Exact binomial (randomized),0.40977630658283626,0.7549683773636493,False,0.34519207078081304,2.440876540609396,0.9476080333609177
Bernoulli(0.5),50,26,Chronological GE,0.2557713300921023,0.612290954682976,False,0.3565196245908737,2.52097444174289,0.9787039996282233
Bernoulli(0.5),50,26,Permutation-integrated GE (randomized),0.26598725289106373,0.6120117264986038,False,0.3460244736075401,2.4467625174439713,0.9498931136752327
Bernoulli(0.5),50,26,Exact binomial (randomized),0.27133341328263566,0.6150559446826179,False,0.34372253139998227,2.430485327995335,0.9435739102147354
Bernoulli(0.5),50,27,Chronological GE,0.4348758808337152,0.7864758749492466,False,0.35159999411553144,2.486187401042425,0.9651988187326817
Bernoulli(0.5),50,27,Permutation-integrated GE (randomized),0.4418433932960033,0.7900519017875196,False,0.3482085084915163,2.462205976212047,0.9558886424732
Bernoulli(0.5),50,27,Exact binomial (randomized),0.4424862838809861,0.781299962271096,False,0.3388136783901099,2.3957744954840474,0.9300983152040474
Bernoulli(0.5),50,28,Chronological GE,0.279919374268502,0.6007624524645507,False,0.32084307819604874,2.268703162891918,0.8807661127878957
Bernoulli(0.5),50,28,Permutation-integrated GE (randomized),0.2749343039095401,0.592672937363386,False,0.3177386334538459,2.2467514236016126,0.8722439101481241
Bernoulli(0.5),50,28,Exact binomial (randomized),0.26154977974863647,0.5954088973026127,False,0.33385911755397624,2.360740459833733,0.9164972448217649
Bernoulli(0.5),50,29,Chronological GE,0.386581105645746,0.7798626585863531,False,0.39328155294060707,2.7809205299987947,1.079621435382898
Bernoulli(0.5),50,29,Permutation-integrated GE (randomized),0.37654318198561654,0.7646564324200155,False,0.3881132504343989,2.7443751125051623,1.065433609565682
Bernoulli(0.5),50,29,Exact binomial (randomized),0.3900924940060561,0.7515841251258798,False,0.3614916311198237,2.5561318370701334,0.9923529612573205
Bernoulli(0.5),50,30,Chronological GE,0.27769616479054093,0.6303914454765618,False,0.35269528068602085,2.493932246655781,0.9682055574178443
Bernoulli(0.5),50,30,Permutation-integrated GE (randomized),0.2984692060947418,0.640257774889469,False,0.3417885687947272,2.416810147267964,0.9382648702451498
Bernoulli(0.5),50,30,Exact binomial (randomized),0.30302715394436497,0.6485617920222729,False,0.34553463807790796,2.4432988571972816,0.9485484359662254
Bernoulli(0.5),50,31,Chronological GE,0.34974584402516484,0.6951686884276569,False,0.34542284440249205,2.442508356537478,0.9482415442561596
Bernoulli(0.5),50,31,Permutation-integrated GE (randomized),0.3488592101633549,0.6902852328121664,False,0.34142602264881144,2.4142465588852633,0.9372696224703191
Bernoulli(0.5),50,31,Exact binomial (randomized),0.3565574836678559,0.7037743172933585,False,0.3472168336255026,2.4551937759871416,0.9531663346652858
Bernoulli(0.5),50,32,Chronological GE,0.2828460498712957,0.6683315825648606,False,0.3854855326935649,2.725794342169283,1.0582200996058881
Bernoulli(0.5),50,32,Permutation-integrated GE (randomized),0.273056807667017,0.6711240328848362,False,0.39806722521781923,2.8147603431963266,1.0927588793707075
Bernoulli(0.5),50,32,Exact binomial (randomized),0.283188655276103,0.6478017366907203,False,0.3646130814146173,2.5782038237759863,1.0009218468878407
Bernoulli(0.5),50,33,Chronological GE,0.11191285913810134,0.4994289097376168,False,0.38751605059951544,2.7401522719754667,1.0637941994837028
Bernoulli(0.5),50,33,Permutation-integrated GE (randomized),0.12620354175567627,0.4987515865266322,False,0.37254804477095593,2.6343124877533244,1.0227046039595276
Bernoulli(0.5),50,33,Exact binomial (randomized),0.1653744953455673,0.49751106771986225,False,0.33213657237429495,2.348560226059205,0.9117685798602527
Bernoulli(0.5),50,34,Chronological GE,0.3923244443722069,0.730805795174092,False,0.33848135080188513,2.393424584571956,0.9291860222548005
Bernoulli(0.5),50,34,Permutation-integrated GE (randomized),0.39355718359351155,0.7341521252691748,False,0.3405949416756633,2.4083699289669815,0.934988170857751
Bernoulli(0.5),50,34,Exact binomial (randomized),0.39723089253218063,0.7412057987450027,False,0.34397490621282206,2.4322698874109316,0.9442667198714693
Bernoulli(0.5),50,35,Chronological GE,0.3768797726370394,0.7338318428955972,False,0.3569520702585578,2.524032294384032,0.9798911328893166
Bernoulli(0.5),50,35,Permutation-integrated GE (randomized),0.37803934752941126,0.7351871034502984,False,0.3571477559208871,2.525416000972172,0.9804283216643002
Bernoulli(0.5),50,35,Exact binomial (randomized),0.3801761991275144,0.7303366510061212,False,0.35016045187860684,2.4760083002670865,0.9612470425954531
Bernoulli(0.5),50,36,Chronological GE,0.2793563795275986,0.643375241663307,False,0.36401886213570833,2.5740020589597035,0.9992906189138078
Bernoulli(0.5),50,36,Permutation-integrated GE (randomized),0.2776724247634412,0.6417236129939554,False,0.36405118823051424,2.5742306389681686,0.9993793592694479
Bernoulli(0.5),50,36,Exact binomial (randomized),0.28638831213111654,0.6400004972006089,False,0.3536121850694924,2.500415739728305,0.9707226081647984
Bernoulli(0.5),50,37,Chronological GE,0.3287637741304934,0.6874646027572453,False,0.3587008286267519,2.5363978833920995,0.984691757290565
Bernoulli(0.5),50,37,Permutation-integrated GE (randomized),0.3376083692908288,0.6944871628284455,False,0.35687879353761665,2.5235141497212257,0.9796899764454124
Bernoulli(0.5),50,37,Exact binomial (randomized),0.34131345831341037,0.6927535034199045,False,0.3514400451064941,2.4850563907530816,0.9647597328476871
Bernoulli(0.5),50,38,Chronological GE,0.28955562552437186,0.6135455020703375,False,0.32398987654596567,2.290954387414447,0.8894045829271522
Bernoulli(0.5),50,38,Permutation-integrated GE (randomized),0.297442258298397,0.6146293014287949,False,0.3171870431303979,2.242851091020143,0.8707297055476501
Bernoulli(0.5),50,38,Exact binomial (randomized),0.27957527418088945,0.6159948204845554,False,0.336419546303666,2.3788454251502396,0.9235260356238425
Bernoulli(0.5),50,39,Chronological GE,0.2974807466380298,0.6732612946070731,False,0.37578054796904325,2.657169737069072,1.031578347760895
Bernoulli(0.5),50,39,Permutation-integrated GE (randomized),0.30189452290534974,0.678785979449749,False,0.3768914565443993,2.6650250469381978,1.0346279713746582
Bernoulli(0.5),50,39,Exact binomial (randomized),0.30600654830781415,0.6650041926097081,False,0.35899764430189396,2.5384966871586534,0.9855065642980256
Bernoulli(0.5),50,40,Chronological GE,0.36870927223935723,0.7369498969055712,False,0.368240624666214,2.6038544280985016,1.0108800394929076
Bernoulli(0.5),50,40,Permutation-integrated GE (randomized),0.3614492847025394,0.7217568667232989,False,0.36030758202075946,2.547759345598072,0.9891025550830737
Bernoulli(0.5),50,40,Exact binomial (randomized),0.362595570853751,0.714368096102866,False,0.351772525249115,2.487407380387652,0.9656724445834111
Bernoulli(0.5),50,41,Chronological GE,0.33624577848240733,0.708720472175628,False,0.3724746936932206,2.6337938173085846,1.022503243394204
Bernoulli(0.5),50,41,Permutation-integrated GE (randomized),0.34362057298421866,0.7246126043796538,False,0.38099203139543514,2.694020489777502,1.045884712184057
Bernoulli(0.5),50,41,Exact binomial (randomized),0.3428275059431259,0.7014380837628816,False,0.35861057781975575,2.535759713815754,0.9844440042366395
Bernoulli(0.5),50,42,Chronological GE,0.3923883088864386,0.7673605107702315,False,0.3749722018837929,2.6514538670848107,1.02935930709062
Bernoulli(0.5),50,42,Permutation-integrated GE (randomized),0.39418823704123496,0.7798579485714435,False,0.38566971153020857,2.727096683212701,1.0587257002843273
Bernoulli(0.5),50,42,Exact binomial (randomized),0.3962046889550306,0.7535195960592302,False,0.35731490710419966,2.5265979383242088,0.980887178681886
Bernoulli(0.5),50,43,Chronological GE,0.29379914747551084,0.6538871289230883,False,0.3600879814475775,2.5462065350535776,0.9884997160120393
Bernoulli(0.5),50,43,Permutation-integrated GE (randomized),0.2874494649469853,0.6501092042028906,False,0.36265973925590533,2.5643916089119583,0.9955596069113803
Bernoulli(0.5),50,43,Exact binomial (randomized),0.28961380438903667,0.6435448219079636,False,0.3539310175189269,2.5026702255988797,0.9715978547766249
Bernoulli(0.5),50,44,Chronological GE,0.27104923175647855,0.6349920039065182,False,0.3639427721500397,2.5734640215112363,0.9990817396034722
Bernoulli(0.5),50,44,Permutation-integrated GE (randomized),0.26949306517839433,0.6364510792493818,False,0.3669580140709875,2.5947850016034377,1.0073590660795808
Bernoulli(0.5),50,44,Exact binomial (randomized),0.2726638305050879,0.6274756311477112,False,0.3548118006426233,2.5088983027940834,0.9740157468266233
Bernoulli(0.5),50,45,Chronological GE,0.29628094704821706,0.675651719328016,False,0.379370772279799,2.682556456630234,1.0414340938408797
Bernoulli(0.5),50,45,Permutation-integrated GE (randomized),0.30729592218995094,0.6876480467617512,False,0.38035212457180023,2.689495665234304,1.0441280645145223
Bernoulli(0.5),50,45,Exact binomial (randomized),0.3183615829407119,0.6799935419664433,False,0.3616319590257315,2.5571241052087044,0.9927381840425431
Bernoulli(0.5),50,46,Chronological GE,0.30013565300032496,0.6723634353838861,False,0.37222778238356113,2.632047890694466,1.0218254319368558
Bernoulli(0.5),50,46,Permutation-integrated GE (randomized),0.30890593171119685,0.6863080915808678,False,0.37740215986967096,2.6686362647829385,1.0360299345559005
Bernoulli(0.5),50,46,Exact binomial (randomized),0.3087407261041714,0.6658526141722266,False,0.3571118880680552,2.5251623769525318,0.9803298586103661
Bernoulli(0.5),50,47,Chronological GE,0.2675251713953912,0.6371320108883083,False,0.36960683949291706,2.613515025783695,1.0146305200359635
Bernoulli(0.5),50,47,Permutation-integrated GE (randomized),0.26209425523877156,0.6341537405550479,False,0.37205948531627636,2.630857850719157,1.0213634292825382
Bernoulli(0.5),50,47,Exact binomial (randomized),0.28135999882834556,0.6352297948433088,False,0.3538697960149632,2.502237324192808,0.9714297918520067
Bernoulli(0.5),50,48,Chronological GE,0.2320902762003243,0.5933710881508887,False,0.3612808119505644,2.5546411204282595,0.9917742285595366
Bernoulli(0.5),50,48,Permutation-integrated GE (randomized),0.2279218085110188,0.592158482223749,False,0.3642366737127302,2.5755422193910342,0.9998885469011976
Bernoulli(0.5),50,48,Exact binomial (randomized),0.24711919540059346,0.5937812665714319,False,0.34666207117083847,2.4512710130507345,0.9516434220518597
Bernoulli(0.5),50,49,Chronological GE,0.3783404412679374,0.7216008356772363,False,0.3432603944092989,2.4272175259958413,0.9423052694725126
Bernoulli(0.5),50,49,Permutation-integrated GE (randomized),0.3758073882758618,0.7089498414099218,False,0.33314245313406,2.3556728771221542,0.9145298851428464
Bernoulli(0.5),50,49,Exact binomial (randomized),0.3692801636736086,0.7088679598501969,False,0.3395877961765883,2.401248334846607,0.9322233936613109
Bernoulli(0.5),50,50,Chronological GE,0.2418278488330543,0.6251628897152841,False,0.3833350408822298,2.7105880687424713,1.0523166519644387
