distribution,n,rep,method,lower,upper,width,sqrt_n_width,backend
Bernoulli(0.1),10,18,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,19,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,19,Randomized Gaffke,0.0,0.2622794441787507,0.2622794441787507,0.8294004270478429,beta-exact+product-orthant
Bernoulli(0.1),10,20,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,20,Randomized Gaffke,0.0,0.3760786633359545,0.3760786633359545,1.189265155533274,beta-exact+product-orthant
Bernoulli(0.1),10,21,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,21,Randomized Gaffke,0.0,0.403653574158645,0.403653574158645,1.2764646800090034,beta-exact+product-orthant
Bernoulli(0.1),10,22,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,22,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,23,Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.1),10,23,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,24,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,24,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,25,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,25,Randomized Gaffke,0.0,0.3987077270465633,0.3987077270465633,1.2608245381758592,beta-exact+product-orthant
Bernoulli(0.1),10,26,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,26,Randomized Gaffke,0.0,0.405179884905856,0.405179884905856,1.2812912983873836,beta-exact+product-orthant
Bernoulli(0.1),10,27,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,27,Randomized Gaffke,0.0,0.3821496347928567,0.3821496347928567,1.2084632529469557,beta-exact+product-orthant
Bernoulli(0.1),10,28,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,28,Randomized Gaffke,0.0,0.1083893618777256,0.1083893618777256,0.342757257665838,beta-exact+product-orthant
Bernoulli(0.1),10,29,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,29,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,30,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,30,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,31,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,31,Randomized Gaffke,0.0,0.4090387144169787,0.4090387144169787,1.2934939887448054,beta-exact+product-orthant
Bernoulli(0.1),10,32,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,32,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,33,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,33,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,34,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,34,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,35,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,35,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,36,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
