distribution,n,rep,method,calibration,width_c1,width_c05,difference_c05_minus_c1,relative_change,c05_narrower,c05_wider
"Beta(20,80)",1000000,17,STaR betting,Uniformly randomized,0.00021321135184781959,0.00021303884485684987,-1.725069909697119e-07,-0.0008090891478087503,True,False
"Beta(20,80)",1000000,17,Efficient betting,Deterministic,0.00020593933179058332,0.00020653460239339339,5.952706028100607e-07,0.002890514393896204,False,True
"Beta(20,80)",1000000,17,Efficient betting,Uniformly randomized,0.00020393970850057785,0.00020253535581327142,-1.4043526873064316e-06,-0.0068861169687435275,True,False
"Beta(20,80)",1000000,18,STaR betting,Deterministic,0.00021279822502609513,0.00021280793807013088,9.713044035741802e-09,4.564438464904619e-05,False,True
"Beta(20,80)",1000000,18,STaR betting,Uniformly randomized,0.00021279822502609513,0.0002128055098091497,7.2847830545619274e-09,3.4233288617180335e-05,False,True
"Beta(20,80)",1000000,18,Efficient betting,Deterministic,0.0002055328680952151,0.00020588982246316778,3.5695436795268876e-07,0.0017367264479923872,False,True
"Beta(20,80)",1000000,18,Efficient betting,Uniformly randomized,0.00020472425718015552,0.0002046295550008903,-9.470217926521585e-08,-0.00046258406585342193,True,False
"Beta(20,80)",1000000,19,STaR betting,Deterministic,0.00019756722738467625,0.00019756722738467625,0.0,0.0,False,False
"Beta(20,80)",1000000,19,STaR betting,Uniformly randomized,0.00019756722738467625,0.00019756722738467625,0.0,0.0,False,False
"Beta(20,80)",1000000,19,Efficient betting,Deterministic,0.00020575736124944788,0.0002061900842615927,4.327230121448089e-07,0.0021030742692127458,False,True
"Beta(20,80)",1000000,19,Efficient betting,Uniformly randomized,0.00020571603377075864,0.00020618279117712301,4.667574063643709e-07,0.0022689403339581915,False,True
"Beta(20,80)",1000000,20,STaR betting,Deterministic,0.00020749224206403905,0.00020749467353775586,2.4314737168129597e-09,1.1718383746028849e-05,False,True
"Beta(20,80)",1000000,20,STaR betting,Uniformly randomized,0.00020749224206403905,0.00020748981059029448,-2.4314737445685353e-09,-1.1718383879699701e-05,True,False
"Beta(20,80)",1000000,20,Efficient betting,Deterministic,0.000205850997297502,0.0002065731449948094,7.221476973073848e-07,0.003508108810683641,False,True
"Beta(20,80)",1000000,20,Efficient betting,Uniformly randomized,0.0002050291591774167,0.000205189636443448,1.604772660313003e-07,0.0007827046000439264,False,True
"Beta(20,80)",1000000,21,STaR betting,Deterministic,0.00021010708351748564,0.00021010708351748564,0.0,0.0,False,False
"Beta(20,80)",1000000,21,STaR betting,Uniformly randomized,0.00021010708351748564,0.00021010222453909932,-4.858978386312884e-09,-2.3126199769074596e-05,True,False
"Beta(20,80)",1000000,21,Efficient betting,Deterministic,0.00020641668944859637,0.00020726944015184157,8.527507032451975e-07,0.004131210056333989,False,True
"Beta(20,80)",1000000,21,Efficient betting,Uniformly randomized,0.00020582389408799195,0.00020585790693655737,3.401284856541231e-08,0.00016525218666241237,False,True
"Beta(20,80)",1000000,22,STaR betting,Deterministic,0.00021186577119072791,0.00021195320862923972,8.743743851180596e-08,0.00041270205196619614,False,True
"Beta(20,80)",1000000,22,STaR betting,Uniformly randomized,0.00021186577119072791,0.0002119507798115372,8.500862080929039e-08,0.0004012381062383774,False,True
"Beta(20,80)",1000000,22,Efficient betting,Deterministic,0.0002054804093603868,0.00020590059482883394,4.201854684471318e-07,0.002044893086183164,False,True
"Beta(20,80)",1000000,22,Efficient betting,Uniformly randomized,0.00020509665615789374,0.00020560670788269397,5.100517248002312e-07,0.0024868846443188986,False,True
"Beta(20,80)",1000000,23,STaR betting,Deterministic,0.00021161463479116294,0.00021193289612725374,3.182613360908082e-07,0.0015039665683089787,False,True
"Beta(20,80)",1000000,23,STaR betting,Uniformly randomized,0.00021161463479116294,0.00021191831927216964,3.036844810067052e-07,0.0014350826033671105,False,True
"Beta(20,80)",1000000,23,Efficient betting,Deterministic,0.00020564055368088585,0.0002062284868360742,5.879331551883471e-07,0.00285903312680591,False,True
"Beta(20,80)",1000000,23,Efficient betting,Uniformly randomized,0.00020541218295117014,0.00020583734122459063,4.251582734204895e-07,0.002069781194631304,False,True
"Beta(20,80)",1000000,24,STaR betting,Deterministic,0.00020729584010481528,0.00020729584010481528,0.0,0.0,False,False
"Beta(20,80)",1000000,24,STaR betting,Uniformly randomized,0.00020729584010481528,0.00020729584010481528,0.0,0.0,False,False
"Beta(20,80)",1000000,24,Efficient betting,Deterministic,0.0002058822713728592,0.00020655377734535296,6.715059724937689e-07,0.0032616017300375333,False,True
"Beta(20,80)",1000000,24,Efficient betting,Uniformly randomized,0.0002056073432029626,0.00020558301327638917,-2.4329926573418703e-08,-0.00011833199240063319,True,False
"Beta(20,80)",1000000,25,STaR betting,Deterministic,0.00021274456171693767,0.00021277371612321572,2.9154406278042444e-08,0.00013703949018828432,False,True
"Beta(20,80)",1000000,25,STaR betting,Uniformly randomized,0.00021274456171693767,0.00021277371612321572,2.9154406278042444e-08,0.00013703949018828432,False,True
"Beta(20,80)",1000000,25,Efficient betting,Deterministic,0.0002055142689587064,0.00020602447106862765,5.102021099212539e-07,0.002482562950525624,False,True
"Beta(20,80)",1000000,25,Efficient betting,Uniformly randomized,0.00020502836218730391,0.00020560416171136464,5.757995240607272e-07,0.002808389619455287,False,True
"Beta(20,80)",1000000,26,STaR betting,Deterministic,0.00021239630068881077,0.00021239630068881077,0.0,0.0,False,False
"Beta(20,80)",1000000,26,STaR betting,Uniformly randomized,0.00021239387071980698,0.00021238415084381956,-9.719875987412863e-09,-4.576344860829362e-05,True,False
"Beta(20,80)",1000000,26,Efficient betting,Deterministic,0.00020549032878089402,0.00020614885038081066,6.585215999166394e-07,0.0032046354873411786,False,True
"Beta(20,80)",1000000,26,Efficient betting,Uniformly randomized,0.0002053105110746134,0.0002056604266111317,3.499155365183082e-07,0.0017043235374887278,False,True
"Beta(20,80)",1000000,27,STaR betting,Deterministic,0.00020833104019796211,0.00020833104019796211,0.0,0.0,False,False
"Beta(20,80)",1000000,27,STaR betting,Uniformly randomized,0.00020833104019796211,0.00020831889459840824,-1.2145599553869957e-08,-5.829951956426438e-05,True,False
"Beta(20,80)",1000000,27,Efficient betting,Deterministic,0.00020541366718276888,0.00020610353723798935,6.898700552204762e-07,0.0033584428177637626,False,True
"Beta(20,80)",1000000,27,Efficient betting,Uniformly randomized,0.00020423311490516682,0.00020314001094443035,-1.0931039607364745e-06,-0.005352236640194463,True,False
"Beta(20,80)",1000000,28,STaR betting,Deterministic,0.00021382937641159505,0.00021393388140900083,1.0450499740577435e-07,0.0004887307775924832,False,True
"Beta(20,80)",1000000,28,STaR betting,Uniformly randomized,0.00021378319978482274,0.00021375889629707268,-2.4303487750065855e-08,-0.00011368287019053458,True,False
"Beta(20,80)",1000000,28,Efficient betting,Deterministic,0.00020547869801521013,0.00020573145428801065,2.5275627280052504e-07,0.001230085041622253,False,True
"Beta(20,80)",1000000,28,Efficient betting,Uniformly randomized,0.00020510199395484818,0.0002052526755789985,1.5068162415032837e-07,0.0007346667930663298,False,True
"Beta(20,80)",1000000,29,STaR betting,Deterministic,0.000213168734250202,0.0002132852504058147,1.1651615561270035e-07,0.000546591206363134,False,True
"Beta(20,80)",1000000,29,STaR betting,Uniformly randomized,0.000213168734250202,0.0002132852504058147,1.1651615561270035e-07,0.000546591206363134,False,True
"Beta(20,80)",1000000,29,Efficient betting,Deterministic,0.000205459248615536,0.00020567771640739307,2.1846779185707987e-07,0.0010633144690697094,False,True
"Beta(20,80)",1000000,29,Efficient betting,Uniformly randomized,0.00020533302278014087,0.00020543254699650904,9.952421636816311e-08,0.00048469659200756077,False,True
"Uniform(0.45,0.55)",1000000,15,STaR betting,Deterministic,0.000147575982728132,0.00014796685185120007,3.9086912306807164e-07,0.002648595766346018,False,True
"Uniform(0.45,0.55)",1000000,15,STaR betting,Uniformly randomized,0.000147575982728132,0.000147963330507761,3.8734777962901035e-07,0.002624734543307028,False,True
"Uniform(0.45,0.55)",1000000,15,Efficient betting,Deterministic,0.0001491641086249218,0.000149836685224225,6.725765993031985e-07,0.004508970726962325,False,True
"Uniform(0.45,0.55)",1000000,15,Efficient betting,Uniformly randomized,0.0001488278203252147,0.00014936658587327845,5.387655480637576e-07,0.0036200593873272346,False,True
"Uniform(0.45,0.55)",1000000,16,STaR betting,Deterministic,0.00015293841890789972,0.00015295075549393022,1.2336586030503582e-08,8.066374766135809e-05,False,True
"Uniform(0.45,0.55)",1000000,16,STaR betting,Uniformly randomized,0.00015293841890789972,0.00015295075549393022,1.2336586030503582e-08,8.066374766135809e-05,False,True
"Uniform(0.45,0.55)",1000000,16,Efficient betting,Deterministic,0.0001495017985244651,0.00015008866754395722,5.8686901949212e-07,0.0039254980561058694,False,True
"Uniform(0.45,0.55)",1000000,16,Efficient betting,Uniformly randomized,0.00014927092812955234,0.00014965159992585964,3.8067179630729697e-07,0.0025502072042917767,False,True
"Uniform(0.45,0.55)",1000000,17,STaR betting,Deterministic,0.00015071385013853966,0.00015075084421067864,3.699407213897388e-08,0.0002454590079477015,False,True
"Uniform(0.45,0.55)",1000000,17,STaR betting,Uniformly randomized,0.00015071385013853966,0.00015075084421067864,3.699407213897388e-08,0.0002454590079477015,False,True
"Uniform(0.45,0.55)",1000000,17,Efficient betting,Deterministic,0.0001491847618211306,0.0001494842376434935,2.994758223628935e-07,0.0020074156281588706,False,True
"Uniform(0.45,0.55)",1000000,17,Efficient betting,Uniformly randomized,0.000148758449179498,0.00014872850159708406,-2.9947582413925034e-08,-0.00020131685009561195,True,False
"Uniform(0.45,0.55)",1000000,18,STaR betting,Deterministic,0.00015348595469744097,0.0001535229562478757,3.70015504347343e-08,0.00024107450422850007,False,True
"Uniform(0.45,0.55)",1000000,18,STaR betting,Uniformly randomized,0.00015348595469744097,0.0001535229562478757,3.70015504347343e-08,0.00024107450422850007,False,True
"Uniform(0.45,0.55)",1000000,18,Efficient betting,Deterministic,0.00014927658785379716,0.00014977170383656535,4.951159827681906e-07,0.0033167691590936244,False,True
"Uniform(0.45,0.55)",1000000,18,Efficient betting,Uniformly randomized,0.00014914620143824386,0.00014949331121982823,3.471097815843649e-07,0.0023273122495719445,False,True
"Uniform(0.45,0.55)",1000000,19,STaR betting,Deterministic,0.00015276754966969674,0.00015289615967900572,1.2861000930897148e-07,0.0008418673310335301,False,True
"Uniform(0.45,0.55)",1000000,19,STaR betting,Uniformly randomized,0.00015276754966969674,0.00015285740049808538,8.985082838863789e-08,0.0005881538885903481,False,True
"Uniform(0.45,0.55)",1000000,19,Efficient betting,Deterministic,0.00014942545120910644,0.0001502217761980562,7.963249889497703e-07,0.005329246005323363,False,True
"Uniform(0.45,0.55)",1000000,19,Efficient betting,Uniformly randomized,0.0001483877622299179,0.00014816753961133244,-2.2022261858545278e-07,-0.0014841022957421401,True,False
"Uniform(0.45,0.55)",1000000,20,STaR betting,Deterministic,0.00014943895365099324,0.00014944776678071925,8.81312972600412e-09,5.897478208116702e-05,False,True
"Uniform(0.45,0.55)",1000000,20,STaR betting,Uniformly randomized,0.00014942309001741982,0.0001493508223532336,-7.226766418622077e-08,-0.0004836445570614023,True,False
"Uniform(0.45,0.55)",1000000,20,Efficient betting,Deterministic,0.00014932085771190984,0.00014982320610901212,5.023483971022813e-07,0.0033642212132980465,False,True
"Uniform(0.45,0.55)",1000000,20,Efficient betting,Uniformly randomized,0.00014750359035337057,0.0001460758633302639,-1.427727023106673e-06,-0.009679269634632615,True,False
"Uniform(0.45,0.55)",1000000,21,STaR betting,Deterministic,0.00014525025621853205,0.00014525025621853205,0.0,0.0,False,False
"Uniform(0.45,0.55)",1000000,21,STaR betting,Uniformly randomized,0.00014525025621853205,0.00014525025621853205,0.0,0.0,False,False
"Uniform(0.45,0.55)",1000000,21,Efficient betting,Deterministic,0.00014954096477387546,0.00015053749372029301,9.96528946417552e-07,0.006663919467982726,False,True
"Uniform(0.45,0.55)",1000000,21,Efficient betting,Uniformly randomized,0.00014925573917440316,0.00014994239339533033,6.866542209271742e-07,0.004600521391842971,False,True
"Uniform(0.45,0.55)",1000000,22,STaR betting,Deterministic,0.00015510722623185424,0.00015516533465392834,5.810842207409905e-08,0.0003746338806114302,False,True
"Uniform(0.45,0.55)",1000000,22,STaR betting,Uniformly randomized,0.00015510194364803942,0.0001551354000123295,3.345636429008536e-08,0.00021570564174244744,False,True
"Uniform(0.45,0.55)",1000000,22,Efficient betting,Deterministic,0.00014915727598496797,0.00014947951359833844,3.222376133704685e-07,0.0021603881623779575,False,True
"Uniform(0.45,0.55)",1000000,22,Efficient betting,Uniformly randomized,0.00014867479999575162,0.00014877692994985647,1.0212995410485703e-07,0.0006869352042697674,False,True
"Uniform(0.45,0.55)",1000000,23,STaR betting,Deterministic,0.00015380938481990292,0.0001539220605286662,1.1267570876327682e-07,0.0007325671895457297,False,True
"Uniform(0.45,0.55)",1000000,23,STaR betting,Uniformly randomized,0.00015380058203018354,0.0001538146664935569,1.4084463373364997e-08,9.157613831778377e-05,False,True
"Uniform(0.45,0.55)",1000000,23,Efficient betting,Deterministic,0.00014918615964076842,0.0001497900310181155,6.038713773470761e-07,0.00404777077713625,False,True
"Uniform(0.45,0.55)",1000000,23,Efficient betting,Uniformly randomized,0.00014793968461157547,0.00014733405267658428,-6.056319349911909e-07,-0.004093776031639629,True,False
"Uniform(0.45,0.55)",1000000,24,STaR betting,Deterministic,0.00015316457788194793,0.00015340772422667293,2.431463447249982e-07,0.0015874841826182262,False,True
"Uniform(0.45,0.55)",1000000,24,STaR betting,Uniformly randomized,0.00015316457788194793,0.00015340772422667293,2.431463447249982e-07,0.0015874841826182262,False,True
"Uniform(0.45,0.55)",1000000,24,Efficient betting,Deterministic,0.0001491879017944675,0.00015013758208298755,9.496802885200495e-07,0.006365665560659206,False,True
"Uniform(0.45,0.55)",1000000,24,Efficient betting,Uniformly randomized,0.00014858884558272,0.00014859413137285893,5.285790138920277e-09,3.557326337788602e-05,False,True
"Uniform(0.45,0.55)",1000000,25,STaR betting,Deterministic,0.00015017454919963313,0.00015035778343319706,1.8323423356392254e-07,0.001220141725348789,False,True
"Uniform(0.45,0.55)",1000000,25,STaR betting,Uniformly randomized,0.000149043430182072,0.00014711418512880492,-1.9292450532670813e-06,-0.012944180437274633,True,False
"Uniform(0.45,0.55)",1000000,25,Efficient betting,Deterministic,0.00014923371188590995,0.00014983803248264094,6.043205967309895e-07,0.0040494911578223824,False,True
"Uniform(0.45,0.55)",1000000,25,Efficient betting,Uniformly randomized,0.0001464940077233745,0.00014412781949812992,-2.366188225244592e-06,-0.016152116131007088,True,False
"Uniform(0.45,0.55)",1000000,26,STaR betting,Deterministic,0.0001540393339555246,0.00015409390851461868,5.457455909407827e-08,0.00035428976283324864,False,True
"Uniform(0.45,0.55)",1000000,26,STaR betting,Uniformly randomized,0.0001540393339555246,0.00015407630381802928,3.69698625046766e-08,0.00024000274186697368,False,True
"Uniform(0.45,0.55)",1000000,26,Efficient betting,Deterministic,0.00014906072578374507,0.00014959062714853255,5.299013647874773e-07,0.0035549361644477973,False,True
"Uniform(0.45,0.55)",1000000,26,Efficient betting,Uniformly randomized,0.000148504417374129,0.00014857659662970146,7.217925557245763e-08,0.0004860411349960625,False,True
"Uniform(0.45,0.55)",1000000,27,STaR betting,Deterministic,0.00015399792904979837,0.0001541566080079937,1.5867895819532407e-07,0.0010303967019194005,False,True
"Uniform(0.45,0.55)",1000000,27,STaR betting,Uniformly randomized,0.00015399792904979837,0.0001541566080079937,1.5867895819532407e-07,0.0010303967019194005,False,True
"Uniform(0.45,0.55)",1000000,27,Efficient betting,Deterministic,0.00014956020751527577,0.0001500591646842464,4.989571689706374e-07,0.003336162588031044,False,True
"Uniform(0.45,0.55)",1000000,27,Efficient betting,Uniformly randomized,0.00014892901788116086,0.00014862576476071254,-3.032531204483213e-07,-0.0020362258797026467,True,False
"Uniform(0.45,0.55)",1000000,28,STaR betting,Deterministic,0.000145854963149894,0.000146364113935038,5.091507851440191e-07,0.0034908019182093852,False,True
"Uniform(0.45,0.55)",1000000,28,STaR betting,Uniformly randomized,0.00014574925710453268,0.00014608223114737084,3.3297404283816334e-07,0.002284567684618377,False,True
"Uniform(0.45,0.55)",1000000,28,Efficient betting,Deterministic,0.00014954410413292596,0.00015040560840262618,8.615042697002195e-07,0.005760870846064581,False,True
"Uniform(0.45,0.55)",1000000,28,Efficient betting,Uniformly randomized,0.00014932035967019086,0.00015008320496417982,7.628452939889563e-07,0.005108782859041261,False,True
