distribution,population_mean,population_variance,population_size,replication,n,sampling_fraction,method,calibration,width,sqrt_n_width
"Uniform(0,1)",0.49999999999999994,0.0833,50,33,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.22245162725448608,1.1122581362724304
"Uniform(0,1)",0.49999999999999994,0.0833,50,33,25,0.5,WSR running intersection,Deterministic Markov,0.25195324420928955,1.2597662210464478
"Uniform(0,1)",0.49999999999999994,0.0833,50,33,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2304953932762146,1.152476966381073
"Uniform(0,1)",0.49999999999999994,0.0833,50,33,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,33,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,34,25,0.5,Bridge-efficient betting,Deterministic Markov,0.27419936656951904,1.3709968328475952
"Uniform(0,1)",0.49999999999999994,0.0833,50,34,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2686723470687866,1.343361735343933
"Uniform(0,1)",0.49999999999999994,0.0833,50,34,25,0.5,WSR running intersection,Deterministic Markov,0.2648564279079437,1.3242821395397186
"Uniform(0,1)",0.49999999999999994,0.0833,50,34,25,0.5,WSR running intersection,Uniformly randomized Markov,0.26163509488105774,1.3081754744052887
"Uniform(0,1)",0.49999999999999994,0.0833,50,34,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,34,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,35,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2814007103443146,1.4070035517215729
"Uniform(0,1)",0.49999999999999994,0.0833,50,35,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2384205460548401,1.1921027302742004
"Uniform(0,1)",0.49999999999999994,0.0833,50,35,25,0.5,WSR running intersection,Deterministic Markov,0.2558319568634033,1.2791597843170166
"Uniform(0,1)",0.49999999999999994,0.0833,50,35,25,0.5,WSR running intersection,Uniformly randomized Markov,0.24797481298446655,1.2398740649223328
"Uniform(0,1)",0.49999999999999994,0.0833,50,35,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,35,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,36,25,0.5,Bridge-efficient betting,Deterministic Markov,0.29056504368782043,1.4528252184391022
"Uniform(0,1)",0.49999999999999994,0.0833,50,36,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.263532429933548,1.3176621496677399
"Uniform(0,1)",0.49999999999999994,0.0833,50,36,25,0.5,WSR running intersection,Deterministic Markov,0.2789456248283386,1.3947281241416931
"Uniform(0,1)",0.49999999999999994,0.0833,50,36,25,0.5,WSR running intersection,Uniformly randomized Markov,0.27208927273750305,1.3604463636875153
"Uniform(0,1)",0.49999999999999994,0.0833,50,36,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,36,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,37,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3086596131324768,1.543298065662384
"Uniform(0,1)",0.49999999999999994,0.0833,50,37,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.23071420192718506,1.1535710096359253
"Uniform(0,1)",0.49999999999999994,0.0833,50,37,25,0.5,WSR running intersection,Deterministic Markov,0.29660695791244507,1.4830347895622253
"Uniform(0,1)",0.49999999999999994,0.0833,50,37,25,0.5,WSR running intersection,Uniformly randomized Markov,0.24578043818473816,1.2289021909236908
"Uniform(0,1)",0.49999999999999994,0.0833,50,37,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,37,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,38,25,0.5,Bridge-efficient betting,Deterministic Markov,0.28018948435783386,1.4009474217891693
"Uniform(0,1)",0.49999999999999994,0.0833,50,38,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.24607771635055542,1.230388581752777
"Uniform(0,1)",0.49999999999999994,0.0833,50,38,25,0.5,WSR running intersection,Deterministic Markov,0.2690454125404358,1.345227062702179
"Uniform(0,1)",0.49999999999999994,0.0833,50,38,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2574385702610016,1.287192851305008
"Uniform(0,1)",0.49999999999999994,0.0833,50,38,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,38,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,39,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2996397316455841,1.4981986582279205
"Uniform(0,1)",0.49999999999999994,0.0833,50,39,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2598574757575989,1.2992873787879944
"Uniform(0,1)",0.49999999999999994,0.0833,50,39,25,0.5,WSR running intersection,Deterministic Markov,0.29380711913108826,1.4690355956554413
"Uniform(0,1)",0.49999999999999994,0.0833,50,39,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2860129475593567,1.4300647377967834
"Uniform(0,1)",0.49999999999999994,0.0833,50,39,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,39,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,40,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2664063572883606,1.332031786441803
"Uniform(0,1)",0.49999999999999994,0.0833,50,40,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.23470249772071838,1.173512488603592
"Uniform(0,1)",0.49999999999999994,0.0833,50,40,25,0.5,WSR running intersection,Deterministic Markov,0.2453179657459259,1.2265898287296295
"Uniform(0,1)",0.49999999999999994,0.0833,50,40,25,0.5,WSR running intersection,Uniformly randomized Markov,0.23614808917045593,1.1807404458522797
"Uniform(0,1)",0.49999999999999994,0.0833,50,40,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,40,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,41,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2911593616008758,1.455796808004379
"Uniform(0,1)",0.49999999999999994,0.0833,50,41,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.25460812449455256,1.2730406224727628
"Uniform(0,1)",0.49999999999999994,0.0833,50,41,25,0.5,WSR running intersection,Deterministic Markov,0.28558447957038874,1.4279223978519437
"Uniform(0,1)",0.49999999999999994,0.0833,50,41,25,0.5,WSR running intersection,Uniformly randomized Markov,0.267456442117691,1.337282210588455
"Uniform(0,1)",0.49999999999999994,0.0833,50,41,25,0.5,Bardenet--Maillard EBS,As published,0.4999999999999999,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,41,25,0.5,Shekhar--Ramdas AS-CI,As published,0.4999999999999999,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,42,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2924882769584656,1.4624413847923279
"Uniform(0,1)",0.49999999999999994,0.0833,50,42,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.23803779482841492,1.1901889741420746
"Uniform(0,1)",0.49999999999999994,0.0833,50,42,25,0.5,WSR running intersection,Deterministic Markov,0.27858948707580566,1.3929474353790283
"Uniform(0,1)",0.49999999999999994,0.0833,50,42,25,0.5,WSR running intersection,Uniformly randomized Markov,0.25336554646492004,1.2668277323246002
"Uniform(0,1)",0.49999999999999994,0.0833,50,42,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,42,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,43,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3100193440914154,1.550096720457077
"Uniform(0,1)",0.49999999999999994,0.0833,50,43,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2114202380180359,1.0571011900901794
"Uniform(0,1)",0.49999999999999994,0.0833,50,43,25,0.5,WSR running intersection,Deterministic Markov,0.28430891036987305,1.4215445518493652
"Uniform(0,1)",0.49999999999999994,0.0833,50,43,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2317815124988556,1.158907562494278
"Uniform(0,1)",0.49999999999999994,0.0833,50,43,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,43,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,44,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2584795355796814,1.292397677898407
"Uniform(0,1)",0.49999999999999994,0.0833,50,44,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.23734480142593384,1.1867240071296692
"Uniform(0,1)",0.49999999999999994,0.0833,50,44,25,0.5,WSR running intersection,Deterministic Markov,0.2653452157974243,1.3267260789871216
"Uniform(0,1)",0.49999999999999994,0.0833,50,44,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2587060332298279,1.2935301661491394
"Uniform(0,1)",0.49999999999999994,0.0833,50,44,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,44,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,45,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2864371240139008,1.432185620069504
"Uniform(0,1)",0.49999999999999994,0.0833,50,45,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.23430132865905767,1.1715066432952883
"Uniform(0,1)",0.49999999999999994,0.0833,50,45,25,0.5,WSR running intersection,Deterministic Markov,0.27382069826126104,1.3691034913063052
"Uniform(0,1)",0.49999999999999994,0.0833,50,45,25,0.5,WSR running intersection,Uniformly randomized Markov,0.24108088016510015,1.2054044008255007
"Uniform(0,1)",0.49999999999999994,0.0833,50,45,25,0.5,Bardenet--Maillard EBS,As published,0.5000000000000001,2.5000000000000004
"Uniform(0,1)",0.49999999999999994,0.0833,50,45,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5000000000000001,2.5000000000000004
"Uniform(0,1)",0.49999999999999994,0.0833,50,46,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2715592086315155,1.3577960431575775
"Uniform(0,1)",0.49999999999999994,0.0833,50,46,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.21169990301132202,1.05849951505661
"Uniform(0,1)",0.49999999999999994,0.0833,50,46,25,0.5,WSR running intersection,Deterministic Markov,0.26922690868377686,1.3461345434188843
"Uniform(0,1)",0.49999999999999994,0.0833,50,46,25,0.5,WSR running intersection,Uniformly randomized Markov,0.23474463820457458,1.173723191022873
"Uniform(0,1)",0.49999999999999994,0.0833,50,46,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,46,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,47,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3101041615009308,1.550520807504654
"Uniform(0,1)",0.49999999999999994,0.0833,50,47,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2982158064842224,1.491079032421112
"Uniform(0,1)",0.49999999999999994,0.0833,50,47,25,0.5,WSR running intersection,Deterministic Markov,0.29014959931373596,1.4507479965686798
"Uniform(0,1)",0.49999999999999994,0.0833,50,47,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2866751551628113,1.4333757758140564
"Uniform(0,1)",0.49999999999999994,0.0833,50,47,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,47,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Uniform(0,1)",0.49999999999999994,0.0833,50,48,25,0.5,Bridge-efficient betting,Deterministic Markov,0.2843581736087799,1.4217908680438995
"Uniform(0,1)",0.49999999999999994,0.0833,50,48,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2531059980392456,1.265529990196228
"Uniform(0,1)",0.49999999999999994,0.0833,50,48,25,0.5,WSR running intersection,Deterministic Markov,0.27395209670066833,1.3697604835033417
"Uniform(0,1)",0.49999999999999994,0.0833,50,48,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2555789649486542,1.2778948247432709
"Uniform(0,1)",0.49999999999999994,0.0833,50,48,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,48,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,49,25,0.5,Bridge-efficient betting,Deterministic Markov,0.27381783723831177,1.3690891861915588
"Uniform(0,1)",0.49999999999999994,0.0833,50,49,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.24544799327850342,1.227239966392517
"Uniform(0,1)",0.49999999999999994,0.0833,50,49,25,0.5,WSR running intersection,Deterministic Markov,0.2777106761932373,1.3885533809661865
"Uniform(0,1)",0.49999999999999994,0.0833,50,49,25,0.5,WSR running intersection,Uniformly randomized Markov,0.2651048004627228,1.325524002313614
"Uniform(0,1)",0.49999999999999994,0.0833,50,49,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Uniform(0,1)",0.49999999999999994,0.0833,50,49,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,0,25,0.5,Bridge-efficient betting,Deterministic Markov,0.35995379090309143,1.7997689545154572
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,0,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.3009793758392334,1.504896879196167
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,0,25,0.5,WSR running intersection,Deterministic Markov,0.3327740430831909,1.6638702154159546
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,0,25,0.5,WSR running intersection,Uniformly randomized Markov,0.32422152161598206,1.6211076080799103
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,0,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,0,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,1,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3432435095310211,1.7162175476551056
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,1,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.2974005937576294,1.487002968788147
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,1,25,0.5,WSR running intersection,Deterministic Markov,0.35104674100875854,1.7552337050437927
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,1,25,0.5,WSR running intersection,Uniformly randomized Markov,0.3274756371974945,1.6373781859874725
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,1,25,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,2.4999999999999996
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,1,25,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,2.4999999999999996
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,2,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3361768424510956,1.680884212255478
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,2,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.31165841221809387,1.5582920610904694
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,2,25,0.5,WSR running intersection,Deterministic Markov,0.34559985995292664,1.7279992997646332
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,2,25,0.5,WSR running intersection,Uniformly randomized Markov,0.33643773198127747,1.6821886599063873
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,2,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,2,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,3,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3516680598258972,1.758340299129486
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,3,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.29368555545806885,1.4684277772903442
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,3,25,0.5,WSR running intersection,Deterministic Markov,0.3325025141239166,1.6625125706195831
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,3,25,0.5,WSR running intersection,Uniformly randomized Markov,0.31679725646972656,1.5839862823486328
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,3,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,3,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,4,25,0.5,Bridge-efficient betting,Deterministic Markov,0.30571484565734863,1.5285742282867432
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,4,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.25514495372772217,1.2757247686386108
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,4,25,0.5,WSR running intersection,Deterministic Markov,0.3155561685562134,1.577780842781067
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,4,25,0.5,WSR running intersection,Uniformly randomized Markov,0.28094300627708435,1.4047150313854218
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,4,25,0.5,Bardenet--Maillard EBS,As published,0.4999999999999999,2.4999999999999996
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,4,25,0.5,Shekhar--Ramdas AS-CI,As published,0.4999999999999999,2.4999999999999996
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,5,25,0.5,Bridge-efficient betting,Deterministic Markov,0.3240303099155426,1.620151549577713
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,5,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.27491775155067444,1.3745887577533722
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,5,25,0.5,WSR running intersection,Deterministic Markov,0.3037416338920593,1.5187081694602966
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,5,25,0.5,WSR running intersection,Uniformly randomized Markov,0.26738065481185913,1.3369032740592957
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,5,25,0.5,Bardenet--Maillard EBS,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,5,25,0.5,Shekhar--Ramdas AS-CI,As published,0.5,2.5
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,6,25,0.5,Bridge-efficient betting,Deterministic Markov,0.33842796087265015,1.6921398043632507
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,6,25,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.23001354932785034,1.1500677466392517
"Beta(0.5,0.5)",0.49999999999999994,0.125,50,6,25,0.5,WSR running intersection,Deterministic Markov,0.3337594270706177,1.6687971353530884
