distribution,population_mean,population_variance,population_size,n,sampling_fraction,method,calibration,sqrt_n_mean_width,sqrt_n_standard_error,gaussian_sqrt_n_width,num_simulations
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2000,0.5,WSR running intersection,Uniformly randomized Markov,0.12166412609324812,0.000739771088779337,0.10517093487248487,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2800,0.7,WSR running intersection,Uniformly randomized Markov,0.09527372501644031,0.00046907069750356926,0.08146505585323975,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3200,0.8,WSR running intersection,Uniformly randomized Markov,0.08148321772154944,0.000513356882014003,0.06651593956925649,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3600,0.9,WSR running intersection,Uniformly randomized Markov,0.06346417355351179,0.00036022681893816896,0.047033871926415866,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,400,0.1,Bardenet--Maillard EBS,As published,3.2801504207025967,0.00031543574643964054,0.1411016157792476,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,1200,0.3,Bardenet--Maillard EBS,As published,1.9560942076482741,0.00015241312470739427,0.12443992831375882,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2000,0.5,Bardenet--Maillard EBS,As published,1.5278672340083301,7.928843363790833e-05,0.10517093487248487,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2800,0.7,Bardenet--Maillard EBS,As published,1.2806186474589607,3.7883421200261846e-05,0.08146505585323975,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3200,0.8,Bardenet--Maillard EBS,As published,1.1839245720350808,2.236484093529995e-05,0.06651593956925649,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3600,0.9,Bardenet--Maillard EBS,As published,1.09360961860801,1.0197803436460263e-05,0.047033871926415866,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,400,0.1,Shekhar--Ramdas AS-CI,As published,5.868844473403844,0.0005490066535912845,0.1411016157792476,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,1200,0.3,Shekhar--Ramdas AS-CI,As published,5.160827681140615,0.00025567139678588297,0.12443992831375882,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2000,0.5,Shekhar--Ramdas AS-CI,As published,4.321755680475581,0.00013465170807612213,0.10517093487248487,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2800,0.7,Shekhar--Ramdas AS-CI,As published,3.2850701289784263,6.775547745186604e-05,0.08146505585323975,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3200,0.8,Shekhar--Ramdas AS-CI,As published,2.635209242866868,4.779841443570485e-05,0.06651593956925649,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3600,0.9,Shekhar--Ramdas AS-CI,As published,1.7989067425219956,2.320054651030832e-05,0.047033871926415866,200
