distribution,population_mean,population_variance,replication,n,sampling_fraction,method,lower,upper,width,normalized_width
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,20,900,0.9,Hedged-WoR,0.49822010371043823,0.5031226095850718,0.004902505874633589,2.3849808445101988
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,20,950,0.95,Hedged-WoR,0.49864934224858043,0.5026600523687815,0.0040107101202011,2.834938174945278
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,10,0.01,Stitched bridge-efficient,0.2777691625726697,0.7499981575382231,0.4722289949655534,7.69627486705305
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,20,0.02,Stitched bridge-efficient,0.37128230549934094,0.6305300030911225,0.25924769759178157,6.005682735580738
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,40,0.04,Stitched bridge-efficient,0.42926291087102064,0.5679396686835205,0.13867675781249988,4.590326493685494
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,75,0.075,Stitched bridge-efficient,0.4617657115680668,0.5386261185628864,0.07686040699481966,3.5490160463144838
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,125,0.125,Stitched bridge-efficient,0.47860079853593174,0.5262367039805538,0.04763590544462204,2.919650872813235
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,200,0.2,Stitched bridge-efficient,0.4875044794613035,0.5183204622799069,0.030815982818603427,2.498570139657324
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,350,0.35,Stitched bridge-efficient,0.49288214922153634,0.5108999389430253,0.018017789721488986,2.1439979994075093
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,500,0.5,Stitched bridge-efficient,0.49578379174525167,0.5080739714747133,0.01229017972946167,1.9929837230124943
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,650,0.65,Stitched bridge-efficient,0.49682109739318353,0.5055280723763989,0.008706974983215321,1.9241346947735891
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,800,0.8,Stitched bridge-efficient,0.497826424861222,0.5038189685585792,0.005992543697357189,1.9435097469965337
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,900,0.9,Stitched bridge-efficient,0.4978117433414278,0.5019752529487428,0.004163509607314986,2.025472465165088
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,950,0.95,Stitched bridge-efficient,0.49836070548382244,0.5015525103696867,0.003191804885864291,2.2561015996488503
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,10,0.01,Hedged-WoR,0.2735459171903608,0.7452325641286847,0.47168664693832385,7.68743580902048
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,20,0.02,Hedged-WoR,0.35661637403609936,0.6443319544995088,0.2877155804634094,6.665164282644976
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,40,0.04,Hedged-WoR,0.4182316646857179,0.579818693189136,0.16158702850341816,5.348677238171598
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,75,0.075,Hedged-WoR,0.4553122973067256,0.5458952447397205,0.09058294743299489,4.182651986006628
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,125,0.125,Hedged-WoR,0.4747880756741649,0.5301288053280002,0.0553407296538353,3.3918870257179696
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,200,0.2,Hedged-WoR,0.48546948152124,0.5196240873867184,0.034154605865478416,2.7692668070846476
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,350,0.35,Hedged-WoR,0.49217702627384347,0.5109482127448288,0.018771186470985357,2.233647237668619
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,500,0.5,Hedged-WoR,0.4955890037661257,0.5080994524603548,0.012510448694229126,2.028702684909692
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,650,0.65,Hedged-WoR,0.4968233087255046,0.5058235355807825,0.009000226855277904,1.9889397622546208
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,800,0.8,Hedged-WoR,0.49779477479484635,0.504271236682206,0.006476461887359619,2.100454738391994
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,900,0.9,Hedged-WoR,0.49791941317175,0.5029015448913393,0.004982131719589333,2.423717384517218
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,21,950,0.95,Hedged-WoR,0.4983743013032958,0.5024202943929714,0.004045993089675626,2.8598776580021457
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,10,0.01,Stitched bridge-efficient,0.2560680099645408,0.7245550926843437,0.4684870827198029,7.63529007899744
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,20,0.02,Stitched bridge-efficient,0.3777059122641584,0.6347095748503706,0.2570036625862122,5.953697848477872
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,40,0.04,Stitched bridge-efficient,0.43704676869528025,0.5733250737489912,0.13627830505371097,4.510935531449359
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,75,0.075,Stitched bridge-efficient,0.46836856341490163,0.5440090138328972,0.07564045041799561,3.4926847616356596
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,125,0.125,Stitched bridge-efficient,0.4808146453511527,0.5275950155269912,0.04678037017583847,2.8672142859380196
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,200,0.2,Stitched bridge-efficient,0.48905179781662894,0.5190153865312286,0.029963588714599643,2.4294577421063335
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,350,0.35,Stitched bridge-efficient,0.49291281598827574,0.5106451084019872,0.017732292413711437,2.110025705015525
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,500,0.5,Stitched bridge-efficient,0.4956762597037889,0.5080978080703356,0.01242154836654663,2.0142865486169925
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,650,0.65,Stitched bridge-efficient,0.49755091099097304,0.506286299508353,0.008735388517379983,1.9304137373794026
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,800,0.8,Stitched bridge-efficient,0.49800832915223836,0.5039079253665326,0.005899596214294256,1.913364895592067
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,900,0.9,Stitched bridge-efficient,0.49859296505056266,0.5028108162125196,0.004217851161956887,2.05190865314651
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,950,0.95,Stitched bridge-efficient,0.49885893455799935,0.5020210295086753,0.0031620949506759866,2.235101371031916
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,10,0.01,Hedged-WoR,0.2573464902559074,0.7276302667775901,0.47028377652168274,7.664572163534004
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,20,0.02,Hedged-WoR,0.36133842316465586,0.648356382520964,0.2870179593563081,6.649003325082713
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,40,0.04,Hedged-WoR,0.4238500714601728,0.5845312428774093,0.16068117141723653,5.318692546808865
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,75,0.075,Hedged-WoR,0.46042343562969573,0.5505896229160727,0.09016618728637699,4.163408158063966
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,125,0.125,Hedged-WoR,0.47627567714570074,0.5309411681306174,0.05466549098491669,3.350500992416738
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,200,0.2,Hedged-WoR,0.48679259104477834,0.520899417827005,0.03410682678222665,2.7653928631181097
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,350,0.35,Hedged-WoR,0.4927441676261161,0.5112823535802099,0.01853818595409379,2.2059217147383205
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,500,0.5,Hedged-WoR,0.49572123140827196,0.508378188319359,0.012656956911087036,2.0524605548442914
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,650,0.65,Hedged-WoR,0.4975194725210863,0.5064816477711398,0.008962175250053495,1.9805308241394595
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,800,0.8,Hedged-WoR,0.4981054728022932,0.5046152775279403,0.006509804725647106,2.111268532079112
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,900,0.9,Hedged-WoR,0.49868875567518123,0.50364556734167,0.0049568116664887585,2.41139963453974
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,22,950,0.95,Hedged-WoR,0.4989135473137748,0.5029498010044944,0.004036253690719582,2.8529934422213934
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,10,0.01,Stitched bridge-efficient,0.25974163522054694,0.7299987398557857,0.47025710463523873,7.664137471527616
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,20,0.02,Stitched bridge-efficient,0.35889678947213766,0.6172796308207855,0.25838284134864786,5.985647640741338
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,40,0.04,Stitched bridge-efficient,0.4342215044679599,0.571875160473819,0.13765365600585916,4.5564608957090105
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,75,0.075,Stitched bridge-efficient,0.46837209267673435,0.545002313984012,0.07663022130727765,3.538387261864076
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,125,0.125,Stitched bridge-efficient,0.48260738311564844,0.5303279867604963,0.04772060364484787,2.924842107700174
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,200,0.2,Stitched bridge-efficient,0.48716017942578493,0.5181762431159705,0.031016063690185613,2.5147927632937206
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,350,0.35,Stitched bridge-efficient,0.4897589934766661,0.5078530294597517,0.01809403598308562,2.1530708010581203
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,500,0.5,Stitched bridge-efficient,0.4930381587333508,0.5054120531863996,0.012373894453048817,2.006558958294508
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,650,0.65,Stitched bridge-efficient,0.49436517031224747,0.5030742105964044,0.008709040284156977,1.924591100954226
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,800,0.8,Stitched bridge-efficient,0.49690571651734994,0.502766700842759,0.005860984325409047,1.9008422364028739
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,900,0.9,Stitched bridge-efficient,0.49829637562717055,0.5022943750568734,0.003997999429702803,1.9449547435609218
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,950,0.95,Stitched bridge-efficient,0.49877675449912506,0.501936724544215,0.0031599700450899437,2.2335993986171845
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,10,0.01,Hedged-WoR,0.2616166334324076,0.7324906139545633,0.4708739805221557,7.674191166737324
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,20,0.02,Hedged-WoR,0.34681497089151025,0.63442429892305,0.2876093280315397,6.662702859065824
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,40,0.04,Hedged-WoR,0.42177496745013754,0.5831441004457429,0.1613691329956054,5.341464699184205
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,75,0.075,Hedged-WoR,0.46048485590276667,0.5508604432469365,0.09037558734416984,4.17307716964305
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,125,0.125,Hedged-WoR,0.47868951766049783,0.5331019049719564,0.05441238731145859,3.334988022646839
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,200,0.2,Hedged-WoR,0.48496396284253296,0.5190889571204871,0.034124994277954124,2.766865889716165
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,350,0.35,Hedged-WoR,0.48950739631060475,0.5084285182655226,0.018921121954917852,2.2514885701827883
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,500,0.5,Hedged-WoR,0.49319879325102045,0.50578413518141,0.012585341930389515,2.0408474219206227
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,650,0.65,Hedged-WoR,0.4944083330157616,0.5035010185960154,0.009092685580253779,2.0093720066223324
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,800,0.8,Hedged-WoR,0.4964052520779578,0.5029394827870337,0.006534230709075883,2.1191903995316164
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,900,0.9,Hedged-WoR,0.4974986032196388,0.5024029926010475,0.004904389381408691,2.3858971366460975
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,23,950,0.95,Hedged-WoR,0.4980042037970301,0.502001079679179,0.003996875882148865,2.825159555099874
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,10,0.01,Stitched bridge-efficient,0.2625968506794566,0.7304357239466301,0.46783887326717355,7.624725716851017
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,20,0.02,Stitched bridge-efficient,0.3833454033957925,0.6420965358840434,0.2587511324882509,5.99417940306489
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,40,0.04,Stitched bridge-efficient,0.4453239519666838,0.5825592119764493,0.13723526000976555,4.54261160866181
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,75,0.075,Stitched bridge-efficient,0.46596033788925606,0.5426179609418531,0.07665762305259705,3.5396525327315866
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,125,0.125,Stitched bridge-efficient,0.47943268942899886,0.5273619614846248,0.047929272055625916,2.9376315970983535
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,200,0.2,Stitched bridge-efficient,0.4893256787672524,0.5199181203260904,0.030592441558838,2.480445339941571
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,350,0.35,Stitched bridge-efficient,0.49362815382203107,0.51146086814126,0.01783271431922895,2.1219752486529138
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,500,0.5,Stitched bridge-efficient,0.4935668638913556,0.5055660835473461,0.01199921965599049,1.9458014438889015
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,650,0.65,Stitched bridge-efficient,0.49542843586827623,0.5042529243888986,0.008824488520622342,1.9501037454331243
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,800,0.8,Stitched bridge-efficient,0.49698256239678484,0.5029676793554029,0.005985116958618031,1.9411010972049074
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,900,0.9,Stitched bridge-efficient,0.49786427511205594,0.5020744491957657,0.004210174083709772,2.0481738927955
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,950,0.95,Stitched bridge-efficient,0.49839630528178536,0.501562974888948,0.003166669607162609,2.2383349301579836
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,10,0.01,Hedged-WoR,0.2621778896313304,0.7325420948725334,0.47036420524120304,7.665882971509017
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,20,0.02,Hedged-WoR,0.3665885946380104,0.6543472251521554,0.28775863051414496,6.666161571912615
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,40,0.04,Hedged-WoR,0.4318095667432952,0.5928600390028165,0.1610504722595213,5.330916739724971
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,75,0.075,Hedged-WoR,0.4586022249580045,0.5493714711785932,0.09076924622058868,4.191254300415709
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,125,0.125,Hedged-WoR,0.4760243170268077,0.5314603843099612,0.055436067283153534,3.3977303615389824
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,200,0.2,Hedged-WoR,0.487777340830851,0.5220823411360269,0.034305000305175914,2.7814608382927584
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,350,0.35,Hedged-WoR,0.49384232523163796,0.5121383285733128,0.018296003341674805,2.177103583072686
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,500,0.5,Hedged-WoR,0.4938423267571851,0.5062923661439342,0.012450039386749157,2.0189066714114166
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,650,0.65,Hedged-WoR,0.4959700245323312,0.5049481380643975,0.008978113532066345,1.9840529890078702
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,800,0.8,Hedged-WoR,0.49702734932686893,0.503630053851863,0.006602704524994063,2.141397918637354
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,900,0.9,Hedged-WoR,0.4977231134318345,0.5027118731879228,0.004988759756088257,2.42694180494442
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,24,950,0.95,Hedged-WoR,0.49812726183619827,0.5022061864921126,0.004078924655914307,2.8831550706031077
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,10,0.01,Stitched bridge-efficient,0.2694409738100646,0.7371542177713988,0.4677132439613342,7.622678240564291
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,20,0.02,Stitched bridge-efficient,0.3725136566220722,0.6277522087155782,0.25523855209350604,5.912807635330714
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,40,0.04,Stitched bridge-efficient,0.43723588382227896,0.57294965182765,0.13571376800537105,4.4922488429909695
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,75,0.075,Stitched bridge-efficient,0.46586615531220127,0.5415482872582882,0.07568213194608692,3.4946093990115834
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,125,0.125,Stitched bridge-efficient,0.47862810883440177,0.5255008960119645,0.046872787177562714,2.872878613659483
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,200,0.2,Stitched bridge-efficient,0.48593030643378377,0.5162323064795602,0.030302000045776434,2.456896245430315
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,350,0.35,Stitched bridge-efficient,0.4933283808851151,0.5110809358978179,0.017752555012702786,2.1124368204948243
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,500,0.5,Stitched bridge-efficient,0.4945514178360677,0.5065924203480459,0.01204100251197815,1.952576979618844
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,650,0.65,Stitched bridge-efficient,0.495307731315905,0.5038155820820871,0.008507850766182101,1.8801306847354489
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,800,0.8,Stitched bridge-efficient,0.4968502401201485,0.5028263210146188,0.00597608089447027,1.9381705088550214
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,900,0.9,Stitched bridge-efficient,0.4975484410495168,0.5017199317187672,0.004171490669250377,2.029355108107598
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,950,0.95,Stitched bridge-efficient,0.49818524542408277,0.501402099161914,0.00321685373783126,2.273807179097747
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,10,0.01,Hedged-WoR,0.2658754382647155,0.7361215673006652,0.47024612903594976,7.663958593843571
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,20,0.02,Hedged-WoR,0.3559405553399525,0.6424104297219715,0.286469874382019,6.6363064930633895
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,40,0.04,Hedged-WoR,0.42336072360499377,0.5840112820766736,0.16065055847167986,5.317679230538316
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,75,0.075,Hedged-WoR,0.45803322582020456,0.5481868976212947,0.09015367180109013,4.162830257687854
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,125,0.125,Hedged-WoR,0.47421133760131995,0.5292709568492333,0.05505961924791336,3.3746574961363183
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,200,0.2,Hedged-WoR,0.4836885995856392,0.5178183622351755,0.03412976264953632,2.767252510870525
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,350,0.35,Hedged-WoR,0.49349613815783544,0.5115154388570693,0.018019300699233853,2.1441777957816606
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,500,0.5,Hedged-WoR,0.4945349669541097,0.5068435943211294,0.012308627367019653,1.9959752041942513
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,650,0.65,Hedged-WoR,0.4954949644063057,0.504381975219065,0.008887010812759333,1.9639204052638304
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,800,0.8,Hedged-WoR,0.4968661187975167,0.5032966255037545,0.0064305067062378485,2.08555049289195
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,900,0.9,Hedged-WoR,0.4974917868346577,0.5023185650081043,0.004826778173446622,2.3481406812654773
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,25,950,0.95,Hedged-WoR,0.49795409861164386,0.5019322079713853,0.003978109359741411,2.811894589747257
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,10,0.01,Stitched bridge-efficient,0.24084156288741676,0.7093425716364248,0.468501008749008,7.635517042080419
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,20,0.02,Stitched bridge-efficient,0.35571296149506404,0.6114811986090167,0.2557682371139527,5.925078217527363
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,40,0.04,Stitched bridge-efficient,0.42487826991454836,0.5589502112902807,0.1340719413757323,4.4379028920547725
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,75,0.075,Stitched bridge-efficient,0.4593398530013435,0.5333459574706428,0.07400610446929934,3.417219119129459
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,125,0.125,Stitched bridge-efficient,0.4773318391755363,0.5233672928527138,0.046035453677177485,2.8215576308332504
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,200,0.2,Stitched bridge-efficient,0.4847288599261802,0.5150313368091148,0.030302476882934637,2.45693490754575
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,350,0.35,Stitched bridge-efficient,0.4934151124265746,0.5113350372818067,0.01791992485523214,2.1323527265571594
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,500,0.5,Stitched bridge-efficient,0.49485509183054166,0.5072960415089627,0.01244094967842102,2.017432678260488
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,650,0.65,Stitched bridge-efficient,0.49596760757113434,0.5047631401553249,0.008795532584190524,1.9437048385779279
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,800,0.8,Stitched bridge-efficient,0.49756730849912784,0.5034886723296943,0.005921363830566462,1.920424597870512
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,900,0.9,Stitched bridge-efficient,0.49822595639991607,0.5023961596088394,0.004170203208923362,2.028728781837621
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,950,0.95,Stitched bridge-efficient,0.4985536798724372,0.5017393842229088,0.003185704350471552,2.251789485296489
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,10,0.01,Hedged-WoR,0.2454424042904243,0.715610228916393,0.47016782462596873,7.662682407355784
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,20,0.02,Hedged-WoR,0.3420166783930286,0.6287349813581928,0.28671830296516426,6.642061542256419
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,40,0.04,Hedged-WoR,0.411479870561521,0.5714836089648414,0.16000373840332038,5.296268899468617
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,75,0.075,Hedged-WoR,0.4502699304349297,0.5398400057084433,0.08957007527351357,4.135882788608198
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,125,0.125,Hedged-WoR,0.4714860465839645,0.5261045989111206,0.05461855232715612,3.347624076531122
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,200,0.2,Hedged-WoR,0.4817743292102377,0.5159629812488118,0.034188652038574074,2.7720272821266785
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,350,0.35,Hedged-WoR,0.4922464679983214,0.5110644172933652,0.018817949295043768,2.2392117049411113
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,500,0.5,Hedged-WoR,0.4946020999157925,0.5070733287537594,0.012471228837966919,2.02234276692069
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,650,0.65,Hedged-WoR,0.49598402567053773,0.5050063867106532,0.0090223610401155,1.9938311456648925
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,800,0.8,Hedged-WoR,0.4973102694289984,0.5038443809287849,0.006534111499786499,2.1191517374162356
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,900,0.9,Hedged-WoR,0.4979563467102035,0.5029041461544023,0.004947799444198764,2.407015350649471
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,26,950,0.95,Hedged-WoR,0.4982784017810065,0.5023165717610557,0.004038169980049189,2.8543479559139637
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,10,0.01,Stitched bridge-efficient,0.28118168502172947,0.7479220542224359,0.4667403692007064,7.606822561118864
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,20,0.02,Stitched bridge-efficient,0.382807232184021,0.6377833950944826,0.25497616291046155,5.906729177542075
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,40,0.04,Stitched bridge-efficient,0.43789587668784896,0.5719778316439039,0.13408195495605496,4.438234350647956
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,75,0.075,Stitched bridge-efficient,0.46124666804462966,0.5363862233796746,0.0751395553350449,3.469556017508246
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,125,0.125,Stitched bridge-efficient,0.4769938943933526,0.5237758813451806,0.046781986951828,2.8673133797074133
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,200,0.2,Stitched bridge-efficient,0.48804311911274934,0.5184433952968315,0.030400276184082142,2.4648645074214026
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,350,0.35,Stitched bridge-efficient,0.49282133225762725,0.5104427421506632,0.017621409893035955,2.0968314172492533
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,500,0.5,Stitched bridge-efficient,0.49637849876743845,0.5084636385188728,0.012085139751434326,1.9597343037386856
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,650,0.65,Stitched bridge-efficient,0.4976762297336831,0.506229850906588,0.008553621172904924,1.8902453833235409
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,800,0.8,Stitched bridge-efficient,0.49840204714301495,0.5043161868906345,0.005914139747619562,1.9180816736751318
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,900,0.9,Stitched bridge-efficient,0.4988368406890566,0.5030034855006869,0.00416664481163026,2.0269976856190284
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,950,0.95,Stitched bridge-efficient,0.499050581011247,0.5021840776533597,0.0031334966421127097,2.214886886749808
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,10,0.01,Hedged-WoR,0.2771473261626672,0.747194478205056,0.47004715204238884,7.66071571453927
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,20,0.02,Hedged-WoR,0.36662935022792054,0.6531727660127564,0.2865434157848359,6.638010139180021
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,40,0.04,Hedged-WoR,0.4261760394991283,0.5861770313204174,0.16000099182128913,5.296177985111633
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,75,0.075,Hedged-WoR,0.4552374156752257,0.5453410806694656,0.09010366499423994,4.160521202000076
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,125,0.125,Hedged-WoR,0.4738338796447793,0.5288643447708169,0.0550304651260376,3.3728706117140286
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,200,0.2,Hedged-WoR,0.486418868700762,0.5207339779536919,0.03431510925292991,2.7822804751399803
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,350,0.35,Hedged-WoR,0.4929175699170818,0.5112317437347161,0.01831417381763434,2.179265749726183
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,500,0.5,Hedged-WoR,0.4963839525924354,0.5085119480834632,0.012127995491027832,1.966683818988066
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,650,0.65,Hedged-WoR,0.4977712335769906,0.5066324385587946,0.008861204981803983,1.9582176330881471
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,27,800,0.8,Hedged-WoR,0.4986141443109837,0.5049131631708468,0.006299018859863059,2.042906179567429
